epoch,loss,accuracy
1,0.6956048773682636,0.6695652173913044
2,0.6864600948665454,0.6956521739130435
3,0.6947514938271564,0.6521739130434783
4,0.6960792246072188,0.6347826086956522
5,0.697896919561469,0.5826086956521739
6,0.6869011137796485,0.6260869565217392
