inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,1,0.7143386670521328,0.6428571428571429,40,0.6,0.46438746438746437,0.42652329749103945,"[0.8518518518518519, 0.07692307692307693]","[0.6571428571428571, 0.2]","[0.7419354838709677, 0.1111111111111111]","[27, 13]",0.6999786853790283,0.4,-0.0847457627118644
1,2,0.7030661855425153,0.6,40,0.525,0.4287749287749288,0.4202898550724638,"[0.7037037037037037, 0.15384615384615385]","[0.6333333333333333, 0.2]","[0.6666666666666667, 0.17391304347826086]","[27, 13]",0.7007233381271363,0.475,-0.1515151515151516
1,3,0.6758341465677534,0.5571428571428572,40,0.425,0.47435897435897434,0.42464040025015637,"[0.3333333333333333, 0.6153846153846154]","[0.6428571428571429, 0.3076923076923077]","[0.43902439024390244, 0.4102564102564103]","[27, 13]",0.7028149127960205,0.575,-0.040723981900452344
1,4,0.6957337158066886,0.5571428571428572,40,0.5,0.4301994301994302,0.4301994301994302,"[0.6296296296296297, 0.23076923076923078]","[0.6296296296296297, 0.23076923076923078]","[0.6296296296296297, 0.23076923076923078]","[27, 13]",0.701985764503479,0.5,-0.13960113960113962
1,5,0.719479787349701,0.45714285714285713,40,0.4,0.49572649572649574,0.3939393939393939,"[0.2222222222222222, 0.7692307692307693]","[0.6666666666666666, 0.3225806451612903]","[0.3333333333333333, 0.45454545454545453]","[27, 13]",0.7012341618537903,0.6,-0.0062893081761006275
1,6,0.6769876939909799,0.5857142857142857,40,0.675,0.51994301994302,0.4666666666666667,"[0.9629629629629629, 0.07692307692307693]","[0.6842105263157895, 0.5]","[0.7999999999999999, 0.13333333333333336]","[27, 13]",0.7009909629821778,0.325,0.05109489051094884
1,7,0.7003363132476806,0.6428571428571429,40,0.65,0.5213675213675213,0.4982078853046595,"[0.8888888888888888, 0.15384615384615385]","[0.6857142857142857, 0.4]","[0.7741935483870968, 0.2222222222222222]","[27, 13]",0.7000038266181946,0.35,0.05084745762711862
1,8,0.6906074643135071,0.6,40,0.6,0.5042735042735043,0.4984326018808778,"[0.7777777777777778, 0.23076923076923078]","[0.6774193548387096, 0.3333333333333333]","[0.7241379310344828, 0.27272727272727276]","[27, 13]",0.6977194786071778,0.4,0.009287925696594312
1,9,0.690602023260934,0.4714285714285714,40,0.55,0.5071225071225072,0.5054945054945055,"[0.6296296296296297, 0.38461538461538464]","[0.68, 0.3333333333333333]","[0.6538461538461539, 0.3571428571428571]","[27, 13]",0.6962613582611084,0.45,0.013698630136986356
1,10,0.6699513622692653,0.6428571428571429,40,0.625,0.5028490028490029,0.4823123382226057,"[0.8518518518518519, 0.15384615384615385]","[0.6764705882352942, 0.3333333333333333]","[0.7540983606557378, 0.21052631578947367]","[27, 13]",0.7104522228240967,0.375,0.006622516556291536
1,11,0.6664100919451033,0.7571428571428571,40,0.625,0.46296296296296297,0.3846153846153846,"[0.9259259259259259, 0.0]","[0.6578947368421053, 0.0]","[0.7692307692307692, 0.0]","[27, 13]",0.7349074244499206,0.375,-0.0948905109489051
1,12,0.7029941184180123,0.6285714285714286,40,0.575,0.5056980056980057,0.5054545454545455,"[0.7037037037037037, 0.3076923076923077]","[0.6785714285714286, 0.3333333333333333]","[0.6909090909090909, 0.32]","[27, 13]",0.7086966633796692,0.425,0.011627906976744096
1,13,0.6540181006704058,0.6571428571428571,40,0.625,0.5427350427350428,0.5423340961098397,"[0.7777777777777778, 0.3076923076923077]","[0.7, 0.4]","[0.7368421052631577, 0.34782608695652173]","[27, 13]",0.7159338474273682,0.375,0.09090909090909094
1,14,0.6436883858272008,0.6857142857142857,40,0.6,0.4843304843304843,0.4666666666666667,"[0.8148148148148148, 0.15384615384615385]","[0.6666666666666666, 0.2857142857142857]","[0.7333333333333333, 0.2]","[27, 13]",0.741830027103424,0.4,-0.035598705501618255
1,15,0.6371774588312421,0.6714285714285714,40,0.6,0.4843304843304843,0.4666666666666667,"[0.8148148148148148, 0.15384615384615385]","[0.6666666666666666, 0.2857142857142857]","[0.7333333333333333, 0.2]","[27, 13]",0.7506600379943847,0.4,-0.035598705501618255
1,16,0.6286949242864336,0.7,40,0.55,0.4672364672364673,0.4642857142857143,"[0.7037037037037037, 0.23076923076923078]","[0.6551724137931034, 0.2727272727272727]","[0.6785714285714286, 0.24999999999999994]","[27, 13]",0.7432160615921021,0.45,-0.06824925816023719
