epoch,loss,accuracy
1,0.7032637065107172,0.5545454545454546
2,0.6984420158646324,0.5363636363636364
3,0.6836830908601934,0.6636363636363637
4,0.6728453441099687,0.6545454545454545
5,0.7289100213484331,0.5363636363636364
6,0.6930982492186807,0.6090909090909091
7,0.6929050965742631,0.6454545454545455
8,0.6680973616513339,0.6090909090909091
9,0.6611929828470403,0.6181818181818182
10,0.6500973213802684,0.7181818181818181
11,0.6400497328151357,0.6727272727272727
