fold,experiment,rank_by_training_f_score,summary_feature_index,training_f_score,node,source_feature,statistic,feature_family
1,video_water_delta,11,381,3.495140790939331,eye_right_lower,cx,quantile_90,temporal
1,video_water_delta,12,40,3.3051021099090576,brow_left_inner,velocity_y,late_minus_early,temporal
1,video_water_delta,13,816,3.2780752182006836,brow_left_inner,velocity_y,absolute_quantile_90,absolute_motion
1,video_water_delta,14,853,3.0742807388305664,brow_right_inner,velocity_area,absolute_max,absolute_motion
1,video_water_delta,15,31,3.0502994060516357,brow_left_inner,velocity_x,std,temporal
1,video_water_delta,16,37,2.965421676635742,brow_left_inner,velocity_y,std,temporal
1,video_water_delta,17,999,2.9650726318359375,upper_lip,velocity_aspect,absolute_std,absolute_motion
1,video_water_delta,18,379,2.8753530979156494,eye_right_lower,cx,std,temporal
1,video_water_delta,19,190,2.8131778240203857,brow_right_outer,aspect,late_minus_early,temporal
1,video_water_delta,20,400,2.803426504135132,eye_right_lower,area,late_minus_early,temporal
1,video_water_delta,21,652,2.799187183380127,lower_lip,cx,late_minus_early,temporal
1,video_water_delta,22,291,2.7973978519439697,eye_left_lower,area,quantile_90,temporal
1,video_water_delta,23,325,2.794468879699707,eye_right_upper,cx,std,temporal
1,video_water_delta,24,324,2.770822525024414,eye_right_upper,cx,mean,temporal
1,video_water_delta,25,825,2.763598680496216,brow_left_inner,velocity_aspect,absolute_max,absolute_motion
1,video_water_delta,26,116,2.721139430999756,brow_right_inner,cy,quantile_10,temporal
1,video_water_delta,27,646,2.6931278705596924,upper_lip,velocity_aspect,late_minus_early,temporal
1,video_water_delta,28,386,2.6784863471984863,eye_right_lower,cy,quantile_10,temporal
1,video_water_delta,29,474,2.6306447982788086,nose_bridge,velocity_area,mean,temporal
1,video_water_delta,30,33,2.571561336517334,brow_left_inner,velocity_x,quantile_90,temporal
1,video_water_delta,31,181,2.569715738296509,brow_right_outer,area,std,temporal
1,video_water_delta,32,378,2.545853853225708,eye_right_lower,cx,mean,temporal
2,video_raw,1,1017,8.877970695495605,lower_lip,velocity_aspect,absolute_max,absolute_motion
2,video_raw,2,356,7.636322021484375,eye_right_upper,velocity_x,quantile_10,temporal
2,video_raw,3,460,6.940690517425537,nose_bridge,aspect,late_minus_early,temporal
2,video_raw,4,461,6.390770435333252,nose_bridge,aspect,temporal_slope,temporal
2,video_raw,5,411,6.060782432556152,eye_right_lower,velocity_x,quantile_90,temporal
2,video_raw,6,423,5.761725902557373,eye_right_lower,velocity_area,quantile_90,temporal
2,video_raw,7,357,5.359057426452637,eye_right_upper,velocity_x,quantile_90,temporal
2,video_raw,8,147,4.878909111022949,brow_right_inner,velocity_y,quantile_90,temporal
2,video_raw,9,932,4.859654903411865,eye_right_lower,velocity_area,absolute_quantile_90,absolute_motion
2,video_raw,10,782,4.706386089324951,chin_center,aspect,quantile_10,temporal
2,video_raw,11,823,4.699374198913574,brow_left_inner,velocity_aspect,absolute_std,absolute_motion
2,video_raw,12,726,4.670156478881836,lip_corners,aspect,mean,temporal
2,video_raw,13,303,4.601147174835205,eye_left_lower,velocity_x,quantile_90,temporal
2,video_raw,14,729,4.588058948516846,lip_corners,aspect,quantile_90,temporal
2,video_raw,15,969,4.580544471740723,nose_alar_left,velocity_aspect,absolute_max,absolute_motion
2,video_raw,16,174,4.54586124420166,brow_right_outer,cz,mean,temporal
2,video_raw,17,780,4.416355609893799,chin_center,aspect,mean,temporal
2,video_raw,18,176,4.276791572570801,brow_right_outer,cz,quantile_10,temporal
2,video_raw,19,25,4.254486560821533,brow_left_inner,aspect,std,temporal
2,video_raw,20,282,4.116785526275635,eye_left_lower,cz,mean,temporal
2,video_raw,21,49,4.095942974090576,brow_left_inner,velocity_aspect,std,temporal
2,video_raw,22,750,4.085594654083252,lip_corners,velocity_aspect,mean,temporal
2,video_raw,23,825,3.874873638153076,brow_left_inner,velocity_aspect,absolute_max,absolute_motion
2,video_raw,24,120,3.7510123252868652,brow_right_inner,cz,mean,temporal
2,video_raw,25,285,3.731311321258545,eye_left_lower,cz,quantile_90,temporal
2,video_raw,26,422,3.700392246246338,eye_right_lower,velocity_area,quantile_10,temporal
2,video_raw,27,410,3.656751871109009,eye_right_lower,velocity_x,quantile_10,temporal
2,video_raw,28,336,3.655164957046509,eye_right_upper,cz,mean,temporal
2,video_raw,29,50,3.646937131881714,brow_left_inner,velocity_aspect,quantile_10,temporal
2,video_raw,30,831,3.638744354248047,brow_left_outer,velocity_y,absolute_std,absolute_motion
2,video_raw,31,915,3.6214890480041504,eye_right_upper,velocity_area,absolute_std,absolute_motion
2,video_raw,32,143,3.594041585922241,brow_right_inner,velocity_x,temporal_slope,temporal
2,video_raw,33,931,3.565272569656372,eye_right_lower,velocity_area,absolute_std,absolute_motion
2,video_raw,34,804,3.5087637901306152,chin_center,velocity_aspect,mean,temporal
2,video_raw,35,390,3.4429452419281006,eye_right_lower,cz,mean,temporal
2,video_raw,36,636,3.4018971920013428,upper_lip,velocity_area,mean,temporal
2,video_raw,37,421,3.3337881565093994,eye_right_lower,velocity_area,std,temporal
2,video_raw,38,801,3.3314924240112305,chin_center,velocity_area,quantile_90,temporal
2,video_raw,39,822,3.3041727542877197,brow_left_inner,velocity_aspect,absolute_mean,absolute_motion
2,video_raw,40,917,3.203429937362671,eye_right_upper,velocity_area,absolute_max,absolute_motion
2,video_raw,41,399,3.1854066848754883,eye_right_lower,area,quantile_90,temporal
2,video_raw,42,919,3.164681911468506,eye_right_upper,velocity_aspect,absolute_std,absolute_motion
2,video_raw,43,953,3.1522433757781982,nose_bridge,velocity_aspect,absolute_max,absolute_motion
2,video_raw,44,735,3.1299190521240234,lip_corners,velocity_x,quantile_90,temporal
2,video_raw,45,228,3.123697280883789,eye_left_upper,cz,mean,temporal
2,video_raw,46,930,3.099982261657715,eye_right_lower,velocity_area,absolute_mean,absolute_motion
2,video_raw,47,284,3.0347018241882324,eye_left_lower,cz,quantile_10,temporal
2,video_raw,48,142,2.9675633907318115,brow_right_inner,velocity_x,late_minus_early,temporal
2,video_raw,49,248,2.955428123474121,eye_left_upper,velocity_x,quantile_10,temporal
2,video_raw,50,339,2.9469807147979736,eye_right_upper,cz,quantile_90,temporal
2,video_raw,51,921,2.92611026763916,eye_right_upper,velocity_aspect,absolute_max,absolute_motion
2,video_raw,52,338,2.9042935371398926,eye_right_upper,cz,quantile_10,temporal
2,video_raw,53,1009,2.896803379058838,lower_lip,velocity_y,absolute_max,absolute_motion
2,video_raw,54,355,2.894209384918213,eye_right_upper,velocity_x,std,temporal
2,video_raw,55,0,2.892468214035034,brow_left_inner,cx,mean,temporal
2,video_raw,56,122,2.868276834487915,brow_right_inner,cz,quantile_10,temporal
2,video_raw,57,908,2.855175495147705,eye_right_upper,velocity_x,absolute_quantile_90,absolute_motion
2,video_raw,58,906,2.793954372406006,eye_right_upper,velocity_x,absolute_mean,absolute_motion
2,video_raw,59,907,2.782529830932617,eye_right_upper,velocity_x,absolute_std,absolute_motion
2,video_raw,60,83,2.7808303833007812,brow_left_outer,aspect,temporal_slope,temporal
2,video_raw,61,966,2.7793567180633545,nose_alar_left,velocity_aspect,absolute_mean,absolute_motion
2,video_raw,62,477,2.7730553150177,nose_bridge,velocity_area,quantile_90,temporal
2,video_raw,63,409,2.7530503273010254,eye_right_lower,velocity_x,std,temporal
2,video_raw,64,480,2.7443649768829346,nose_bridge,velocity_aspect,mean,temporal
2,video_trial_delta,1,1017,8.877970695495605,lower_lip,velocity_aspect,absolute_max,absolute_motion
2,video_trial_delta,2,356,7.636322021484375,eye_right_upper,velocity_x,quantile_10,temporal
2,video_trial_delta,3,460,6.940690517425537,nose_bridge,aspect,late_minus_early,temporal
2,video_trial_delta,4,461,6.390770435333252,nose_bridge,aspect,temporal_slope,temporal
2,video_trial_delta,5,411,6.060782432556152,eye_right_lower,velocity_x,quantile_90,temporal
2,video_trial_delta,6,423,5.761725902557373,eye_right_lower,velocity_area,quantile_90,temporal
2,video_trial_delta,7,357,5.359057426452637,eye_right_upper,velocity_x,quantile_90,temporal
2,video_trial_delta,8,500,4.962602138519287,nose_alar_left,cz,quantile_10,temporal
2,video_trial_delta,9,147,4.878909111022949,brow_right_inner,velocity_y,quantile_90,temporal
2,video_trial_delta,10,932,4.859654903411865,eye_right_lower,velocity_area,absolute_quantile_90,absolute_motion
2,video_trial_delta,11,548,4.701101779937744,nose_alar_right,cy,quantile_10,temporal
2,video_trial_delta,12,823,4.699374198913574,brow_left_inner,velocity_aspect,absolute_std,absolute_motion
2,video_trial_delta,13,303,4.601147174835205,eye_left_lower,velocity_x,quantile_90,temporal
2,video_trial_delta,14,969,4.580544471740723,nose_alar_left,velocity_aspect,absolute_max,absolute_motion
2,video_trial_delta,15,25,4.254487991333008,brow_left_inner,aspect,std,temporal
2,video_trial_delta,16,49,4.095942974090576,brow_left_inner,velocity_aspect,std,temporal
2,video_trial_delta,17,750,4.085594654083252,lip_corners,velocity_aspect,mean,temporal
2,video_trial_delta,18,825,3.874873638153076,brow_left_inner,velocity_aspect,absolute_max,absolute_motion
2,video_trial_delta,19,422,3.700392246246338,eye_right_lower,velocity_area,quantile_10,temporal
2,video_trial_delta,20,770,3.6606285572052,chin_center,cz,quantile_10,temporal
2,video_trial_delta,21,410,3.656751871109009,eye_right_lower,velocity_x,quantile_10,temporal
2,video_trial_delta,22,50,3.646937131881714,brow_left_inner,velocity_aspect,quantile_10,temporal
2,video_trial_delta,23,831,3.638744354248047,brow_left_outer,velocity_y,absolute_std,absolute_motion
2,video_trial_delta,24,915,3.6214890480041504,eye_right_upper,velocity_area,absolute_std,absolute_motion
2,video_trial_delta,25,143,3.594041585922241,brow_right_inner,velocity_x,temporal_slope,temporal
2,video_trial_delta,26,931,3.565272569656372,eye_right_lower,velocity_area,absolute_std,absolute_motion
2,video_trial_delta,27,804,3.5087637901306152,chin_center,velocity_aspect,mean,temporal
2,video_trial_delta,28,165,3.448532819747925,brow_right_outer,cx,quantile_90,temporal
2,video_trial_delta,29,636,3.4018971920013428,upper_lip,velocity_area,mean,temporal
2,video_trial_delta,30,421,3.3337881565093994,eye_right_lower,velocity_area,std,temporal
2,video_trial_delta,31,801,3.3314924240112305,chin_center,velocity_area,quantile_90,temporal
2,video_trial_delta,32,822,3.3041727542877197,brow_left_inner,velocity_aspect,absolute_mean,absolute_motion
2,video_trial_delta,33,716,3.3026673793792725,lip_corners,cz,quantile_10,temporal
2,video_trial_delta,34,662,3.298980712890625,lower_lip,cz,quantile_10,temporal
2,video_trial_delta,35,612,3.239030599594116,upper_lip,area,mean,temporal
2,video_trial_delta,36,917,3.203429937362671,eye_right_upper,velocity_area,absolute_max,absolute_motion
2,video_trial_delta,37,120,3.1867830753326416,brow_right_inner,cz,mean,temporal
2,video_trial_delta,38,608,3.1720101833343506,upper_lip,cz,quantile_10,temporal
2,video_trial_delta,39,919,3.164681911468506,eye_right_upper,velocity_aspect,absolute_std,absolute_motion
2,video_trial_delta,40,440,3.1559383869171143,nose_bridge,cy,quantile_10,temporal
2,video_trial_delta,41,953,3.1522433757781982,nose_bridge,velocity_aspect,absolute_max,absolute_motion
2,video_trial_delta,42,735,3.1299190521240234,lip_corners,velocity_x,quantile_90,temporal
2,video_trial_delta,43,930,3.099982261657715,eye_right_lower,velocity_area,absolute_mean,absolute_motion
2,video_trial_delta,44,142,2.9675633907318115,brow_right_inner,velocity_x,late_minus_early,temporal
2,video_trial_delta,45,248,2.955428123474121,eye_left_upper,velocity_x,quantile_10,temporal
2,video_trial_delta,46,921,2.92611026763916,eye_right_upper,velocity_aspect,absolute_max,absolute_motion
2,video_trial_delta,47,1009,2.896803379058838,lower_lip,velocity_y,absolute_max,absolute_motion
2,video_trial_delta,48,355,2.894209384918213,eye_right_upper,velocity_x,std,temporal
2,video_trial_delta,49,908,2.855175495147705,eye_right_upper,velocity_x,absolute_quantile_90,absolute_motion
2,video_trial_delta,50,188,2.7963504791259766,brow_right_outer,aspect,quantile_10,temporal
2,video_trial_delta,51,906,2.793954372406006,eye_right_upper,velocity_x,absolute_mean,absolute_motion
2,video_trial_delta,52,907,2.782529830932617,eye_right_upper,velocity_x,absolute_std,absolute_motion
2,video_trial_delta,53,69,2.781956434249878,brow_left_outer,cz,quantile_90,temporal
2,video_trial_delta,54,83,2.7808308601379395,brow_left_outer,aspect,temporal_slope,temporal
2,video_trial_delta,55,966,2.7793567180633545,nose_alar_left,velocity_aspect,absolute_mean,absolute_motion
2,video_trial_delta,56,162,2.7738988399505615,brow_right_outer,cx,mean,temporal
2,video_trial_delta,57,477,2.7730553150177,nose_bridge,velocity_area,quantile_90,temporal
2,video_trial_delta,58,409,2.7530503273010254,eye_right_lower,velocity_x,std,temporal
2,video_trial_delta,59,480,2.7443649768829346,nose_bridge,velocity_aspect,mean,temporal
2,video_trial_delta,60,511,2.727839708328247,nose_alar_left,aspect,std,temporal
2,video_trial_delta,61,52,2.7219889163970947,brow_left_inner,velocity_aspect,late_minus_early,temporal
2,video_trial_delta,62,367,2.7158071994781494,eye_right_upper,velocity_area,std,temporal
2,video_trial_delta,63,458,2.709857940673828,nose_bridge,aspect,quantile_10,temporal
2,video_trial_delta,64,446,2.6974735260009766,nose_bridge,cz,quantile_10,temporal
2,video_water_delta,1,83,6.700589656829834,brow_left_outer,aspect,temporal_slope,temporal
2,video_water_delta,2,82,5.306708812713623,brow_left_outer,aspect,late_minus_early,temporal
2,video_water_delta,3,58,4.6770195960998535,brow_left_outer,cx,late_minus_early,temporal
2,video_water_delta,4,59,4.526822566986084,brow_left_outer,cx,temporal_slope,temporal
2,video_water_delta,5,189,4.190640449523926,brow_right_outer,aspect,quantile_90,temporal
2,video_water_delta,6,915,4.16204833984375,eye_right_upper,velocity_area,absolute_std,absolute_motion
2,video_water_delta,7,883,3.940422773361206,eye_left_upper,velocity_area,absolute_std,absolute_motion
2,video_water_delta,8,539,3.7637457847595215,nose_alar_left,velocity_aspect,temporal_slope,temporal
2,video_water_delta,9,569,3.7600746154785156,nose_alar_right,aspect,temporal_slope,temporal
2,video_water_delta,10,29,3.7026889324188232,brow_left_inner,aspect,temporal_slope,temporal
2,video_water_delta,11,760,3.6847164630889893,chin_center,cx,late_minus_early,temporal
2,video_water_delta,12,824,3.567798614501953,brow_left_inner,velocity_aspect,absolute_quantile_90,absolute_motion
2,video_water_delta,13,920,3.5245440006256104,eye_right_upper,velocity_aspect,absolute_quantile_90,absolute_motion
2,video_water_delta,14,568,3.4848859310150146,nose_alar_right,aspect,late_minus_early,temporal
2,video_water_delta,15,761,3.4460935592651367,chin_center,cx,temporal_slope,temporal
2,video_water_delta,16,102,3.4227631092071533,brow_left_outer,velocity_aspect,mean,temporal
2,video_water_delta,17,706,3.36767315864563,lip_corners,cx,late_minus_early,temporal
2,video_water_delta,18,515,3.3564651012420654,nose_alar_left,aspect,temporal_slope,temporal
2,video_water_delta,19,25,3.2878971099853516,brow_left_inner,aspect,std,temporal
2,video_water_delta,20,374,3.242901563644409,eye_right_upper,velocity_aspect,quantile_10,temporal
2,video_water_delta,21,919,3.2272658348083496,eye_right_upper,velocity_aspect,absolute_std,absolute_motion
2,video_water_delta,22,451,3.212324380874634,nose_bridge,area,std,temporal
2,video_water_delta,23,931,3.168330669403076,eye_right_lower,velocity_area,absolute_std,absolute_motion
2,video_water_delta,24,190,3.1023690700531006,brow_right_outer,aspect,late_minus_early,temporal
2,video_water_delta,25,28,3.0865530967712402,brow_left_inner,aspect,late_minus_early,temporal
2,video_water_delta,26,598,3.039731740951538,upper_lip,cx,late_minus_early,temporal
2,video_water_delta,27,48,3.0337131023406982,brow_left_inner,velocity_aspect,mean,temporal
2,video_water_delta,28,932,3.0331027507781982,eye_right_lower,velocity_area,absolute_quantile_90,absolute_motion
2,video_water_delta,29,563,3.030902862548828,nose_alar_right,area,temporal_slope,temporal
2,video_water_delta,30,811,3.0081253051757812,brow_left_inner,velocity_x,absolute_std,absolute_motion
2,video_water_delta,31,397,2.958118200302124,eye_right_lower,area,std,temporal
2,video_water_delta,32,212,2.95381498336792,brow_right_outer,velocity_aspect,quantile_10,temporal
3,video_raw,1,303,6.361880779266357,eye_left_lower,velocity_x,quantile_90,temporal
3,video_raw,2,48,6.225346565246582,brow_left_inner,velocity_aspect,mean,temporal
3,video_raw,3,1017,5.329964637756348,lower_lip,velocity_aspect,absolute_max,absolute_motion
3,video_raw,4,143,5.2346978187561035,brow_right_inner,velocity_x,temporal_slope,temporal
3,video_raw,5,248,4.929996967315674,eye_left_upper,velocity_x,quantile_10,temporal
3,video_raw,6,242,4.472426891326904,eye_left_upper,aspect,quantile_10,temporal
3,video_raw,7,142,4.36391019821167,brow_right_inner,velocity_x,late_minus_early,temporal
3,video_raw,8,240,4.224838733673096,eye_left_upper,aspect,mean,temporal
3,video_raw,9,729,3.9691574573516846,lip_corners,aspect,quantile_90,temporal
3,video_raw,10,243,3.9089207649230957,eye_left_upper,aspect,quantile_90,temporal
3,video_raw,11,236,3.8510348796844482,eye_left_upper,area,quantile_10,temporal
3,video_raw,12,637,3.6825246810913086,upper_lip,velocity_area,std,temporal
3,video_raw,13,995,3.6286542415618896,upper_lip,velocity_area,absolute_std,absolute_motion
3,video_raw,14,344,3.6102538108825684,eye_right_upper,area,quantile_10,temporal
3,video_raw,15,620,3.5506913661956787,upper_lip,aspect,quantile_10,temporal
3,video_raw,16,697,3.500001907348633,lower_lip,velocity_aspect,std,temporal
3,video_raw,17,726,3.342341184616089,lip_corners,aspect,mean,temporal
3,video_raw,18,618,3.290600061416626,upper_lip,aspect,mean,temporal
3,video_raw,19,1015,3.2714595794677734,lower_lip,velocity_aspect,absolute_std,absolute_motion
3,video_raw,20,621,3.1405506134033203,upper_lip,aspect,quantile_90,temporal
3,video_raw,21,301,3.1268503665924072,eye_left_lower,velocity_x,std,temporal
3,video_raw,22,1013,3.0597124099731445,lower_lip,velocity_area,absolute_max,absolute_motion
3,video_raw,23,812,3.024282217025757,brow_left_inner,velocity_x,absolute_quantile_90,absolute_motion
3,video_raw,24,891,3.0024361610412598,eye_left_lower,velocity_x,absolute_std,absolute_motion
3,video_raw,25,342,2.914247989654541,eye_right_upper,area,mean,temporal
3,video_raw,26,356,2.8855249881744385,eye_right_upper,velocity_x,quantile_10,temporal
3,video_raw,27,890,2.8568482398986816,eye_left_lower,velocity_x,absolute_mean,absolute_motion
3,video_raw,28,438,2.8205692768096924,nose_bridge,cy,mean,temporal
3,video_raw,29,234,2.786099433898926,eye_left_upper,area,mean,temporal
3,video_raw,30,345,2.7118659019470215,eye_right_upper,area,quantile_90,temporal
3,video_raw,31,923,2.6882615089416504,eye_right_lower,velocity_x,absolute_std,absolute_motion
3,video_raw,32,160,2.6864173412323,brow_right_inner,velocity_aspect,late_minus_early,temporal
3,video_raw,33,312,2.659672498703003,eye_left_lower,velocity_area,mean,temporal
3,video_raw,34,1047,2.63811993598938,chin_center,velocity_aspect,absolute_std,absolute_motion
3,video_raw,35,441,2.61747670173645,nose_bridge,cy,quantile_90,temporal
3,video_raw,36,487,2.5536019802093506,nose_alar_left,cx,std,temporal
3,video_raw,37,214,2.484530210494995,brow_right_outer,velocity_aspect,late_minus_early,temporal
3,video_raw,38,163,2.449052333831787,brow_right_outer,cx,std,temporal
3,video_raw,39,617,2.4372317790985107,upper_lip,area,temporal_slope,temporal
3,video_raw,40,39,2.3553876876831055,brow_left_inner,velocity_y,quantile_90,temporal
3,video_raw,41,969,2.3392622470855713,nose_alar_left,velocity_aspect,absolute_max,absolute_motion
3,video_raw,42,805,2.3338637351989746,chin_center,velocity_aspect,std,temporal
3,video_raw,43,1030,2.3147430419921875,lip_corners,velocity_aspect,absolute_mean,absolute_motion
3,video_raw,44,616,2.306753396987915,upper_lip,area,late_minus_early,temporal
3,video_raw,45,874,2.2985990047454834,eye_left_upper,velocity_x,absolute_mean,absolute_motion
3,video_raw,46,411,2.2953927516937256,eye_right_lower,velocity_x,quantile_90,temporal
3,video_raw,47,1048,2.279696226119995,chin_center,velocity_aspect,absolute_quantile_90,absolute_motion
3,video_raw,48,440,2.2760560512542725,nose_bridge,cy,quantile_10,temporal
3,video_raw,49,38,2.263422966003418,brow_left_inner,velocity_y,quantile_10,temporal
3,video_raw,50,892,2.2466201782226562,eye_left_lower,velocity_x,absolute_quantile_90,absolute_motion
3,video_raw,51,128,2.2319862842559814,brow_right_inner,area,quantile_10,temporal
3,video_raw,52,28,2.1985864639282227,brow_left_inner,aspect,late_minus_early,temporal
3,video_raw,53,907,2.1963083744049072,eye_right_upper,velocity_x,absolute_std,absolute_motion
3,video_raw,54,102,2.1713080406188965,brow_left_outer,velocity_aspect,mean,temporal
3,video_raw,55,247,2.157780170440674,eye_left_upper,velocity_x,std,temporal
3,video_raw,56,409,2.157315492630005,eye_right_lower,velocity_x,std,temporal
3,video_raw,57,841,2.14801025390625,brow_left_outer,velocity_aspect,absolute_max,absolute_motion
3,video_raw,58,994,2.14778208732605,upper_lip,velocity_area,absolute_mean,absolute_motion
3,video_raw,59,781,2.139449119567871,chin_center,aspect,std,temporal
3,video_raw,60,31,2.123476028442383,brow_left_inner,velocity_x,std,temporal
3,video_raw,61,1014,2.10103178024292,lower_lip,velocity_aspect,absolute_mean,absolute_motion
3,video_raw,62,433,2.0920166969299316,nose_bridge,cx,std,temporal
3,video_raw,63,546,2.075277090072632,nose_alar_right,cy,mean,temporal
3,video_raw,64,96,2.052090644836426,brow_left_outer,velocity_area,mean,temporal
3,video_trial_delta,1,303,6.361880779266357,eye_left_lower,velocity_x,quantile_90,temporal
3,video_trial_delta,2,48,6.225346565246582,brow_left_inner,velocity_aspect,mean,temporal
3,video_trial_delta,3,1017,5.329964637756348,lower_lip,velocity_aspect,absolute_max,absolute_motion
3,video_trial_delta,4,143,5.2346978187561035,brow_right_inner,velocity_x,temporal_slope,temporal
3,video_trial_delta,5,248,4.929996967315674,eye_left_upper,velocity_x,quantile_10,temporal
3,video_trial_delta,6,142,4.36391019821167,brow_right_inner,velocity_x,late_minus_early,temporal
3,video_trial_delta,7,637,3.6825246810913086,upper_lip,velocity_area,std,temporal
3,video_trial_delta,8,995,3.6286542415618896,upper_lip,velocity_area,absolute_std,absolute_motion
3,video_trial_delta,9,697,3.500001907348633,lower_lip,velocity_aspect,std,temporal
3,video_trial_delta,10,290,3.2777748107910156,eye_left_lower,area,quantile_10,temporal
3,video_trial_delta,11,1015,3.2714595794677734,lower_lip,velocity_aspect,absolute_std,absolute_motion
3,video_trial_delta,12,301,3.1268503665924072,eye_left_lower,velocity_x,std,temporal
3,video_trial_delta,13,500,3.1238853931427,nose_alar_left,cz,quantile_10,temporal
3,video_trial_delta,14,1013,3.0597124099731445,lower_lip,velocity_area,absolute_max,absolute_motion
3,video_trial_delta,15,812,3.024282217025757,brow_left_inner,velocity_x,absolute_quantile_90,absolute_motion
3,video_trial_delta,16,891,3.0024361610412598,eye_left_lower,velocity_x,absolute_std,absolute_motion
3,video_water_delta,1,240,7.039875507354736,eye_left_upper,aspect,mean,temporal
3,video_water_delta,2,243,6.8231611251831055,eye_left_upper,aspect,quantile_90,temporal
3,video_water_delta,3,48,6.393386363983154,brow_left_inner,velocity_aspect,mean,temporal
3,video_water_delta,4,405,4.769503116607666,eye_right_lower,aspect,quantile_90,temporal
3,video_water_delta,5,242,4.55047082901001,eye_left_upper,aspect,quantile_10,temporal
3,video_water_delta,6,783,4.125322341918945,chin_center,aspect,quantile_90,temporal
3,video_water_delta,7,800,3.8804309368133545,chin_center,velocity_area,quantile_10,temporal
3,video_water_delta,8,351,3.8745195865631104,eye_right_upper,aspect,quantile_90,temporal
3,video_water_delta,9,402,3.644585609436035,eye_right_lower,aspect,mean,temporal
3,video_water_delta,10,891,3.596888303756714,eye_left_lower,velocity_x,absolute_std,absolute_motion
3,video_water_delta,11,404,3.3867087364196777,eye_right_lower,aspect,quantile_10,temporal
3,video_water_delta,12,136,3.288971185684204,brow_right_inner,aspect,late_minus_early,temporal
3,video_water_delta,13,133,3.279082775115967,brow_right_inner,aspect,std,temporal
3,video_water_delta,14,352,3.21016788482666,eye_right_upper,aspect,late_minus_early,temporal
3,video_water_delta,15,602,3.086254835128784,upper_lip,cy,quantile_10,temporal
3,video_water_delta,16,350,3.0450785160064697,eye_right_upper,aspect,quantile_10,temporal
3,video_water_delta,17,876,3.000269889831543,eye_left_upper,velocity_x,absolute_quantile_90,absolute_motion
3,video_water_delta,18,892,2.9822611808776855,eye_left_lower,velocity_x,absolute_quantile_90,absolute_motion
3,video_water_delta,19,348,2.9789531230926514,eye_right_upper,aspect,mean,temporal
3,video_water_delta,20,656,2.969939947128296,lower_lip,cy,quantile_10,temporal
3,video_water_delta,21,554,2.9315381050109863,nose_alar_right,cz,quantile_10,temporal
3,video_water_delta,22,770,2.912144184112549,chin_center,cz,quantile_10,temporal
3,video_water_delta,23,301,2.8824849128723145,eye_left_lower,velocity_x,std,temporal
3,video_water_delta,24,875,2.843080759048462,eye_left_upper,velocity_x,absolute_std,absolute_motion
3,video_water_delta,25,769,2.8163673877716064,chin_center,cz,std,temporal
3,video_water_delta,26,82,2.7729692459106445,brow_left_outer,aspect,late_minus_early,temporal
3,video_water_delta,27,608,2.7530746459960938,upper_lip,cz,quantile_10,temporal
3,video_water_delta,28,661,2.7291510105133057,lower_lip,cz,std,temporal
3,video_water_delta,29,440,2.68019962310791,nose_bridge,cy,quantile_10,temporal
3,video_water_delta,30,893,2.6673388481140137,eye_left_lower,velocity_x,absolute_max,absolute_motion
3,video_water_delta,31,294,2.6511902809143066,eye_left_lower,aspect,mean,temporal
3,video_water_delta,32,548,2.647627830505371,nose_alar_right,cy,quantile_10,temporal
3,video_water_delta,33,102,2.630169153213501,brow_left_outer,velocity_aspect,mean,temporal
3,video_water_delta,34,650,2.6265175342559814,lower_lip,cx,quantile_10,temporal
3,video_water_delta,35,273,2.610485792160034,eye_left_lower,cx,quantile_90,temporal
3,video_water_delta,36,652,2.59565806388855,lower_lip,cx,late_minus_early,temporal
3,video_water_delta,37,438,2.5945398807525635,nose_bridge,cy,mean,temporal
3,video_water_delta,38,715,2.592363119125366,lip_corners,cz,std,temporal
3,video_water_delta,39,716,2.5780415534973145,lip_corners,cz,quantile_10,temporal
3,video_water_delta,40,499,2.5656566619873047,nose_alar_left,cz,std,temporal
3,video_water_delta,41,190,2.560664176940918,brow_right_outer,aspect,late_minus_early,temporal
3,video_water_delta,42,177,2.5358686447143555,brow_right_outer,cz,quantile_90,temporal
3,video_water_delta,43,28,2.53442120552063,brow_left_inner,aspect,late_minus_early,temporal
3,video_water_delta,44,53,2.519618272781372,brow_left_inner,velocity_aspect,temporal_slope,temporal
3,video_water_delta,45,780,2.494000196456909,chin_center,aspect,mean,temporal
3,video_water_delta,46,170,2.484827995300293,brow_right_outer,cy,quantile_10,temporal
3,video_water_delta,47,704,2.4566025733947754,lip_corners,cx,quantile_10,temporal
3,video_water_delta,48,553,2.456244707107544,nose_alar_right,cz,std,temporal
3,video_water_delta,49,662,2.395148515701294,lower_lip,cz,quantile_10,temporal
3,video_water_delta,50,758,2.383436679840088,chin_center,cx,quantile_10,temporal
3,video_water_delta,51,289,2.3761260509490967,eye_left_lower,area,std,temporal
3,video_water_delta,52,607,2.375544548034668,upper_lip,cz,std,temporal
3,video_water_delta,53,547,2.3748888969421387,nose_alar_right,cy,std,temporal
3,video_water_delta,54,137,2.369521379470825,brow_right_inner,aspect,temporal_slope,temporal
3,video_water_delta,55,247,2.363607168197632,eye_left_upper,velocity_x,std,temporal
3,video_water_delta,56,1025,2.3292770385742188,lip_corners,velocity_y,absolute_max,absolute_motion
3,video_water_delta,57,781,2.3227334022521973,chin_center,aspect,std,temporal
3,video_water_delta,58,439,2.3049728870391846,nose_bridge,cy,std,temporal
