inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,23,0.42295023043950397,0.8266666666666667,40,0.475,0.39173789173789175,0.3890909090909091,"[0.6296296296296297, 0.15384615384615385]","[0.6071428571428571, 0.16666666666666666]","[0.6181818181818182, 0.16]","[27, 13]",1.0907346725463867,0.525,-0.22093023255813948
1,24,0.43234006881713866,0.8533333333333334,40,0.5,0.45014245014245013,0.4505494505494505,"[0.5925925925925926, 0.3076923076923077]","[0.64, 0.26666666666666666]","[0.6153846153846153, 0.28571428571428575]","[27, 13]",1.2710220217704773,0.5,-0.09589041095890405
1,25,0.5038143614927928,0.8266666666666667,40,0.525,0.4686609686609687,0.46890286512928026,"[0.6296296296296297, 0.3076923076923077]","[0.6538461538461539, 0.2857142857142857]","[0.6415094339622641, 0.29629629629629634]","[27, 13]",1.191942000389099,0.475,-0.06145251396648055
2,1,0.7165284442901612,0.4,40,0.45,0.4642857142857143,0.4373401534526854,"[0.42857142857142855, 0.5]","[0.6666666666666666, 0.2727272727272727]","[0.5217391304347826, 0.3529411764705882]","[28, 12]",0.7158690571784974,0.55,-0.05769230769230771
2,2,0.6932982301712036,0.5466666666666666,40,0.625,0.44642857142857145,0.38461538461538464,"[0.8928571428571429, 0.0]","[0.6756756756756757, 0.0]","[0.7692307692307693, 0.0]","[28, 12]",0.7065018057823181,0.375,-0.13636363636363646
2,3,0.6887182688713074,0.6666666666666666,40,0.6,0.42857142857142855,0.375,"[0.8571428571428571, 0.0]","[0.6666666666666666, 0.0]","[0.75, 0.0]","[28, 12]",0.7129529356956482,0.4,-0.17647058823529393
2,4,0.6828015534083048,0.6666666666666666,40,0.375,0.4583333333333333,0.37460913070669166,"[0.25, 0.6666666666666666]","[0.6363636363636364, 0.27586206896551724]","[0.358974358974359, 0.3902439024390244]","[28, 12]",0.7212804079055786,0.625,-0.05932203389830493
2,5,0.6907461555798848,0.5066666666666667,40,0.35,0.4642857142857143,0.3434343434343434,"[0.17857142857142858, 0.75]","[0.625, 0.28125]","[0.2777777777777778, 0.4090909090909091]","[28, 12]",0.729318630695343,0.65,-0.04838709677419373
2,6,0.6880478326479594,0.5333333333333333,40,0.525,0.44642857142857145,0.44727272727272727,"[0.6428571428571429, 0.25]","[0.6666666666666666, 0.23076923076923078]","[0.6545454545454545, 0.24000000000000002]","[28, 12]",0.7202383637428283,0.475,-0.10465116279069764
2,7,0.6785568666458129,0.6933333333333334,40,0.55,0.4166666666666667,0.39999999999999997,"[0.75, 0.08333333333333333]","[0.65625, 0.125]","[0.7, 0.1]","[28, 12]",0.7277630686759948,0.45,-0.1842105263157896
2,8,0.6390718324979147,0.7466666666666667,40,0.375,0.4107142857142857,0.3714644877435575,"[0.32142857142857145, 0.5]","[0.6, 0.24]","[0.41860465116279066, 0.32432432432432434]","[28, 12]",0.7808168768882752,0.625,-0.13636363636363646
2,9,0.6607296999295552,0.5333333333333333,40,0.35,0.4166666666666667,0.35000000000000003,"[0.25, 0.5833333333333334]","[0.5833333333333334, 0.25]","[0.35000000000000003, 0.35000000000000003]","[28, 12]",0.8142423748970031,0.65,-0.1206896551724137
2,10,0.6554018179575603,0.5733333333333334,40,0.425,0.49404761904761907,0.42464040025015637,"[0.32142857142857145, 0.6666666666666666]","[0.6923076923076923, 0.2962962962962963]","[0.4390243902439025, 0.41025641025641024]","[28, 12]",0.8406150579452515,0.575,-0.00877192982456143
2,11,0.6340649104118348,0.6533333333333333,40,0.475,0.4107142857142857,0.41299790356394134,"[0.5714285714285714, 0.25]","[0.64, 0.2]","[0.6037735849056605, 0.22222222222222224]","[28, 12]",0.8359105110168457,0.525,-0.16666666666666674
2,12,0.6361884339650472,0.6666666666666666,40,0.45,0.39285714285714285,0.39560439560439564,"[0.5357142857142857, 0.25]","[0.625, 0.1875]","[0.576923076923077, 0.21428571428571427]","[28, 12]",0.8380823612213135,0.55,-0.19565217391304368
2,13,0.5774761708577474,0.7733333333333333,40,0.55,0.4642857142857143,0.4642857142857143,"[0.6785714285714286, 0.25]","[0.6785714285714286, 0.25]","[0.6785714285714286, 0.25]","[28, 12]",0.8773423910140992,0.45,-0.0714285714285714
2,14,0.5538725932439168,0.7466666666666667,40,0.55,0.48809523809523814,0.4871794871794871,"[0.6428571428571429, 0.3333333333333333]","[0.6923076923076923, 0.2857142857142857]","[0.6666666666666666, 0.30769230769230765]","[28, 12]",0.9711700916290283,0.45,-0.022727272727272707
2,15,0.5898782046635945,0.68,40,0.475,0.43452380952380953,0.43204868154158216,"[0.5357142857142857, 0.3333333333333333]","[0.6521739130434783, 0.23529411764705882]","[0.5882352941176471, 0.27586206896551724]","[28, 12]",1.028826928138733,0.525,-0.11702127659574457
2,16,0.48021329402923585,0.7466666666666667,40,0.5,0.45238095238095233,0.4505494505494505,"[0.5714285714285714, 0.3333333333333333]","[0.6666666666666666, 0.25]","[0.6153846153846153, 0.28571428571428575]","[28, 12]",1.1455992817878724,0.5,-0.0869565217391306
2,17,0.472297359307607,0.7866666666666666,40,0.525,0.47023809523809523,0.4689028651292802,"[0.6071428571428571, 0.3333333333333333]","[0.68, 0.26666666666666666]","[0.6415094339622641, 0.2962962962962963]","[28, 12]",1.2459160327911376,0.475,-0.05555555555555558
2,18,0.39629801909128826,0.8666666666666667,40,0.5,0.42857142857142855,0.4301994301994302,"[0.6071428571428571, 0.25]","[0.6538461538461539, 0.21428571428571427]","[0.6296296296296297, 0.23076923076923075]","[28, 12]",1.4404718637466432,0.5,-0.13636363636363624
2,19,0.46008580247561137,0.7733333333333333,40,0.5,0.42857142857142855,0.4301994301994302,"[0.6071428571428571, 0.25]","[0.6538461538461539, 0.21428571428571427]","[0.6296296296296297, 0.23076923076923075]","[28, 12]",1.3644644260406493,0.5,-0.13636363636363624
2,20,0.5314476525783539,0.8,40,0.475,0.4107142857142857,0.41299790356394134,"[0.5714285714285714, 0.25]","[0.64, 0.2]","[0.6037735849056605, 0.22222222222222224]","[28, 12]",1.44721360206604,0.525,-0.16666666666666674
3,1,0.7170787215232849,0.6375,35,0.7142857142857143,0.6032608695652174,0.5949074074074074,"[0.9565217391304348, 0.25]","[0.7096774193548387, 0.75]","[0.8148148148148149, 0.375]","[23, 12]",0.6831133791378566,0.2857142857142857,0.2456896551724137
3,2,0.7014868080615997,0.45,35,0.6857142857142857,0.6213768115942029,0.6258503401360545,"[0.8260869565217391, 0.4166666666666667]","[0.7307692307692307, 0.5555555555555556]","[0.7755102040816326, 0.4761904761904762]","[23, 12]",0.6871036291122437,0.3142857142857143,0.2581888246628131
3,3,0.6929036021232605,0.525,35,0.6571428571428571,0.5,0.39655172413793105,"[1.0, 0.0]","[0.6571428571428571, 0.0]","[0.7931034482758621, 0.0]","[23, 12]",0.6920996376446316,0.34285714285714286,0.0
3,4,0.685885351896286,0.625,35,0.6571428571428571,0.519927536231884,0.4642857142857142,"[0.9565217391304348, 0.08333333333333333]","[0.6666666666666666, 0.5]","[0.7857142857142856, 0.14285714285714285]","[23, 12]",0.6900138872010367,0.34285714285714286,0.04977375565610864
3,5,0.6773644328117371,0.6,35,0.5428571428571428,0.5126811594202899,0.5104895104895105,"[0.6086956521739131, 0.4166666666666667]","[0.6666666666666666, 0.35714285714285715]","[0.6363636363636365, 0.3846153846153846]","[23, 12]",0.6913397073745727,0.45714285714285713,0.024390243902438935
3,6,0.6888310015201569,0.5875,35,0.5714285714285714,0.45471014492753625,0.41731409544950054,"[0.8260869565217391, 0.08333333333333333]","[0.6333333333333333, 0.2]","[0.7169811320754716, 0.11764705882352941]","[23, 12]",0.692766535282135,0.42857142857142855,-0.10526315789473673
3,7,0.6652420401573181,0.7125,35,0.6571428571428571,0.5,0.39655172413793105,"[1.0, 0.0]","[0.6571428571428571, 0.0]","[0.7931034482758621, 0.0]","[23, 12]",0.6998370528221131,0.34285714285714286,0.0
3,8,0.678268575668335,0.6,35,0.6,0.4963768115942029,0.4764957264957265,"[0.8260869565217391, 0.16666666666666666]","[0.6551724137931034, 0.3333333333333333]","[0.7307692307692308, 0.2222222222222222]","[23, 12]",0.6984442659786769,0.4,-0.008230452674897082
3,9,0.6770263731479644,0.625,35,0.5714285714285714,0.5942028985507246,0.56575682382134,"[0.5217391304347826, 0.6666666666666666]","[0.75, 0.42105263157894735]","[0.6153846153846153, 0.5161290322580646]","[23, 12]",0.6961209944316319,0.42857142857142855,0.16534181240063595
3,10,0.6522750079631805,0.625,35,0.6,0.5561594202898551,0.5561594202898551,"[0.6956521739130435, 0.4166666666666667]","[0.6956521739130435, 0.4166666666666667]","[0.6956521739130435, 0.4166666666666667]","[23, 12]",0.7027818662779671,0.4,0.1123188405797102
3,11,0.625029444694519,0.725,35,0.5142857142857142,0.47101449275362317,0.47111111111111115,"[0.6086956521739131, 0.3333333333333333]","[0.6363636363636364, 0.3076923076923077]","[0.6222222222222223, 0.32]","[23, 12]",0.7449363350868226,0.4857142857142857,-0.056838365896980436
3,12,0.5933596074581147,0.7625,35,0.4857142857142857,0.4692028985507246,0.4642857142857143,"[0.5217391304347826, 0.4166666666666667]","[0.631578947368421, 0.3125]","[0.5714285714285715, 0.35714285714285715]","[23, 12]",0.7954733780452183,0.5142857142857142,-0.057046979865771785
