epoch,loss,accuracy
1,0.7216678484626439,0.4
2,0.6978316218956657,0.5652173913043478
3,0.688074759296749,0.5217391304347826
4,0.6786518433819646,0.6869565217391305
5,0.6476698248282723,0.6173913043478261
6,0.6445516783258189,0.7043478260869566
7,0.6253248784853065,0.6956521739130435
8,0.6368140300978785,0.6173913043478261
9,0.6340628349262735,0.6956521739130435
10,0.6074754678684732,0.7304347826086957
