epoch,loss,accuracy
1,0.7080170447176153,0.41818181818181815
2,0.7050234447826039,0.5
3,0.7009242892265319,0.5363636363636364
4,0.6865098877386613,0.5727272727272728
5,0.6845331658016551,0.5363636363636364
