inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,1,0.700885466166905,0.6857142857142857,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7130337953567505,0.325,0.0
1,2,0.7264241627284459,0.6857142857142857,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7005488991737365,0.325,0.0
1,3,0.7053079332624163,0.6857142857142857,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7034908056259155,0.325,0.0
1,4,0.6938827293259757,0.6714285714285714,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7047912120819092,0.325,0.0
1,5,0.6910683155059815,0.6857142857142857,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7066285729408264,0.325,0.0
1,6,0.7016905069351196,0.6857142857142857,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7052982091903687,0.325,0.0
1,7,0.6964520335197448,0.6571428571428571,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7032050371170044,0.325,0.0
1,8,0.6988103151321411,0.6428571428571429,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7019741415977478,0.325,0.0
1,9,0.6941329649516514,0.6571428571428571,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.702245831489563,0.325,0.0
1,10,0.6843607459749494,0.6571428571428571,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7026449799537658,0.325,0.0
1,11,0.7013526746204921,0.6,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7013595223426818,0.325,0.0
