inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,1,0.7245606509844462,0.4,40,0.575,0.4658119658119658,0.45117029862792574,"[0.7777777777777778, 0.15384615384615385]","[0.65625, 0.25]","[0.711864406779661, 0.1904761904761905]","[27, 13]",0.7231725335121155,0.425,-0.07594936708860756
1,2,0.6934815939267477,0.7066666666666667,40,0.675,0.51994301994302,0.4666666666666667,"[0.9629629629629629, 0.07692307692307693]","[0.6842105263157895, 0.5]","[0.7999999999999999, 0.13333333333333336]","[27, 13]",0.7145512342453003,0.325,0.05109489051094884
1,3,0.6887402431170145,0.6933333333333334,40,0.65,0.48148148148148145,0.3939393939393939,"[0.9629629629629629, 0.0]","[0.6666666666666666, 0.0]","[0.7878787878787878, 0.0]","[27, 13]",0.708229911327362,0.35,-0.04868913857677892
1,4,0.693203558921814,0.6,40,0.45,0.4729344729344729,0.4444444444444444,"[0.4074074074074074, 0.5384615384615384]","[0.6470588235294118, 0.30434782608695654]","[0.5, 0.3888888888888889]","[27, 13]",0.7008595585823059,0.55,-0.0451306413301662
1,5,0.6978146505355834,0.52,40,0.575,0.5256410256410257,0.5248078266946191,"[0.6666666666666666, 0.38461538461538464]","[0.6923076923076923, 0.35714285714285715]","[0.6792452830188679, 0.3703703703703704]","[27, 13]",0.7035507321357727,0.425,0.05027932960893844
1,6,0.7089783422152202,0.49333333333333335,40,0.35,0.4786324786324786,0.3229166666666667,"[0.1111111111111111, 0.8461538461538461]","[0.6, 0.3142857142857143]","[0.18750000000000003, 0.45833333333333337]","[27, 13]",0.7119777917861938,0.65,-0.02970297029702973
1,7,0.7070516594250997,0.4266666666666667,40,0.4,0.4757834757834758,0.3984962406015038,"[0.25925925925925924, 0.6923076923076923]","[0.6363636363636364, 0.3103448275862069]","[0.368421052631579, 0.4285714285714286]","[27, 13]",0.7138842940330505,0.6,-0.036717062634989306
1,8,0.6732308499018351,0.52,40,0.375,0.49715099715099714,0.3552546744036106,"[0.14814814814814814, 0.8461538461538461]","[0.6666666666666666, 0.3235294117647059]","[0.24242424242424243, 0.46808510638297873]","[27, 13]",0.7240668773651123,0.625,-0.004016064257028162
1,9,0.6572996624310812,0.6666666666666666,40,0.375,0.41737891737891736,0.37460913070669166,"[0.2962962962962963, 0.5384615384615384]","[0.5714285714285714, 0.2692307692307692]","[0.3902439024390244, 0.3589743589743589]","[27, 13]",0.7374468922615052,0.625,-0.13122171945701355
1,10,0.6720173978805541,0.6266666666666667,40,0.425,0.4544159544159544,0.4217473287240729,"[0.37037037037037035, 0.5384615384615384]","[0.625, 0.2916666666666667]","[0.4651162790697674, 0.3783783783783784]","[27, 13]",0.7497194647789002,0.575,-0.07476635514018692
1,11,0.6800545303026835,0.5866666666666667,40,0.425,0.3547008547008547,0.35709294199860236,"[0.5555555555555556, 0.15384615384615385]","[0.5769230769230769, 0.14285714285714285]","[0.5660377358490566, 0.14814814814814817]","[27, 13]",0.747593629360199,0.575,-0.2849162011173185
1,12,0.6441698185602824,0.72,40,0.525,0.4088319088319088,0.38660209846650523,"[0.7407407407407407, 0.07692307692307693]","[0.625, 0.125]","[0.6779661016949152, 0.09523809523809525]","[27, 13]",0.7730956196784973,0.475,-0.20253164556962022
1,13,0.6113918058077494,0.7733333333333333,40,0.525,0.5085470085470085,0.499670836076366,"[0.5555555555555556, 0.46153846153846156]","[0.6818181818181818, 0.3333333333333333]","[0.6122448979591836, 0.3870967741935484]","[27, 13]",0.7857906460762024,0.475,0.015544041450777257
1,14,0.6364547411600748,0.6666666666666666,40,0.55,0.5270655270655271,0.52,"[0.5925925925925926, 0.46153846153846156]","[0.6956521739130435, 0.35294117647058826]","[0.6399999999999999, 0.4000000000000001]","[27, 13]",0.8028748512268067,0.45,0.05013192612137196
1,15,0.6365661644935607,0.7333333333333333,40,0.475,0.4116809116809117,0.4129979035639413,"[0.5925925925925926, 0.23076923076923078]","[0.6153846153846154, 0.21428571428571427]","[0.6037735849056604, 0.22222222222222224]","[27, 13]",0.8211775302886963,0.525,-0.17318435754189943
1,16,0.5552180051803589,0.8,40,0.425,0.3746438746438746,0.3779580797836376,"[0.5185185185185185, 0.23076923076923078]","[0.5833333333333334, 0.1875]","[0.5490196078431373, 0.20689655172413793]","[27, 13]",0.8983654618263245,0.575,-0.23655913978494625
1,17,0.6519842815399169,0.7066666666666667,40,0.4,0.3561253561253561,0.36000000000000004,"[0.48148148148148145, 0.23076923076923078]","[0.5652173913043478, 0.17647058823529413]","[0.52, 0.20000000000000004]","[27, 13]",0.961744749546051,0.6,-0.26649076517150405
1,18,0.5149233476320902,0.8533333333333334,40,0.4,0.3561253561253561,0.36000000000000004,"[0.48148148148148145, 0.23076923076923078]","[0.5652173913043478, 0.17647058823529413]","[0.52, 0.20000000000000004]","[27, 13]",0.9799914836883545,0.6,-0.26649076517150405
1,19,0.5586852796872457,0.72,40,0.45,0.5128205128205128,0.45,"[0.3333333333333333, 0.6923076923076923]","[0.6923076923076923, 0.3333333333333333]","[0.45, 0.45]","[27, 13]",0.9677756071090698,0.55,0.020044543429844186
1,20,0.4847538216908773,0.7466666666666667,40,0.375,0.33760683760683763,0.34167215273206053,"[0.4444444444444444, 0.23076923076923078]","[0.5454545454545454, 0.16666666666666666]","[0.4897959183673469, 0.1935483870967742]","[27, 13]",0.9914766192436218,0.625,-0.2953367875647668
1,21,0.48877543687820435,0.7733333333333333,40,0.375,0.3575498575498576,0.3552546744036106,"[0.4074074074074074, 0.3076923076923077]","[0.55, 0.2]","[0.46808510638297873, 0.24242424242424246]","[27, 13]",0.9735027551651001,0.625,-0.25
1,22,0.3962356519699097,0.8133333333333334,40,0.425,0.3746438746438746,0.3779580797836376,"[0.5185185185185185, 0.23076923076923078]","[0.5833333333333334, 0.1875]","[0.5490196078431373, 0.20689655172413793]","[27, 13]",1.054029905796051,0.575,-0.23655913978494625
1,23,0.5260936176776886,0.8666666666666667,40,0.425,0.39458689458689455,0.3943383805134957,"[0.48148148148148145, 0.3076923076923077]","[0.5909090909090909, 0.2222222222222222]","[0.5306122448979591, 0.2580645161290323]","[27, 13]",1.1033898949623109,0.575,-0.1917098445595855
1,24,0.4823347616195679,0.84,40,0.5,0.45014245014245013,0.4505494505494505,"[0.5925925925925926, 0.3076923076923077]","[0.64, 0.26666666666666666]","[0.6153846153846153, 0.28571428571428575]","[27, 13]",1.019328773021698,0.5,-0.09589041095890405
2,1,0.7217133939266205,0.35,35,0.4857142857142857,0.46,0.4493006993006993,"[0.52, 0.4]","[0.6842105263157895, 0.25]","[0.5909090909090909, 0.3076923076923077]","[25, 10]",0.7014359252793448,0.5142857142857142,-0.06779661016949157
2,2,0.6908025681972504,0.625,35,0.6857142857142857,0.48,0.4067796610169491,"[0.96, 0.0]","[0.7058823529411765, 0.0]","[0.8135593220338982, 0.0]","[25, 10]",0.6957003218787057,0.3142857142857143,-0.054794520547945424
2,3,0.6757723420858384,0.675,35,0.7142857142857143,0.5,0.41666666666666663,"[1.0, 0.0]","[0.7142857142857143, 0.0]","[0.8333333333333333, 0.0]","[25, 10]",0.6956961870193481,0.2857142857142857,0.0
2,4,0.6869565129280091,0.6875,35,0.7142857142857143,0.5,0.41666666666666663,"[1.0, 0.0]","[0.7142857142857143, 0.0]","[0.8333333333333333, 0.0]","[25, 10]",0.69637405531747,0.2857142857142857,0.0
2,5,0.6987302541732788,0.6375,35,0.6571428571428571,0.46,0.396551724137931,"[0.92, 0.0]","[0.696969696969697, 0.0]","[0.793103448275862, 0.0]","[25, 10]",0.701486759526389,0.34285714285714286,-0.10526315789473673
2,6,0.6851064205169678,0.65,35,0.34285714285714286,0.39,0.34070434070434075,"[0.28, 0.5]","[0.5833333333333334, 0.21739130434782608]","[0.3783783783783784, 0.30303030303030304]","[25, 10]",0.7145333426339285,0.6571428571428571,-0.15827338129496415
2,7,0.6737253606319428,0.5875,35,0.3142857142857143,0.37,0.3137254901960784,"[0.24, 0.5]","[0.5454545454545454, 0.20833333333333334]","[0.3333333333333333, 0.29411764705882354]","[25, 10]",0.7284924949918474,0.6857142857142857,-0.18309859154929575
2,8,0.6804757654666901,0.6,35,0.34285714285714286,0.30000000000000004,0.3066322136089578,"[0.4, 0.2]","[0.5555555555555556, 0.11764705882352941]","[0.46511627906976744, 0.14814814814814817]","[25, 10]",0.7375450236456734,0.6571428571428571,-0.3305785123966942
2,9,0.6378729045391083,0.7125,35,0.2857142857142857,0.29000000000000004,0.2762613730355666,"[0.28, 0.3]","[0.5, 0.14285714285714285]","[0.358974358974359, 0.19354838709677416]","[25, 10]",0.7585230640002659,0.7142857142857143,-0.3157894736842106
2,10,0.667211902141571,0.6125,35,0.2857142857142857,0.41,0.2762613730355666,"[0.12, 0.7]","[0.5, 0.2413793103448276]","[0.1935483870967742, 0.358974358974359]","[25, 10]",0.7970253705978394,0.7142857142857143,-0.1146496815286624
2,11,0.6542064130306244,0.6625,35,0.3142857142857143,0.43,0.3092105263157895,"[0.16, 0.7]","[0.5714285714285714, 0.25]","[0.25, 0.3684210526315789]","[25, 10]",0.8340222597122192,0.6857142857142857,-0.09090909090909083
2,12,0.6071452707052231,0.725,35,0.37142857142857144,0.5,0.3667763157894737,"[0.2, 0.8]","[0.7142857142857143, 0.2857142857142857]","[0.3125, 0.4210526315789473]","[25, 10]",0.8700367178235735,0.6285714285714286,0.0
2,13,0.6137217819690705,0.675,35,0.3142857142857143,0.43,0.3092105263157895,"[0.16, 0.7]","[0.5714285714285714, 0.25]","[0.25, 0.3684210526315789]","[25, 10]",0.8708322933741979,0.6857142857142857,-0.09090909090909083
3,1,0.7230371912320455,0.6933333333333334,40,0.7,0.5,0.4117647058823529,"[1.0, 0.0]","[0.7, 0.0]","[0.8235294117647058, 0.0]","[28, 12]",0.697567093372345,0.3,0.0
3,2,0.699156797726949,0.4666666666666667,40,0.4,0.5238095238095238,0.3939393939393939,"[0.21428571428571427, 0.8333333333333334]","[0.75, 0.3125]","[0.3333333333333333, 0.45454545454545453]","[28, 12]",0.6943363308906555,0.6,0.03225806451612889
3,3,0.7003569332758586,0.49333333333333335,40,0.55,0.44047619047619047,0.4357366771159874,"[0.7142857142857143, 0.16666666666666666]","[0.6666666666666666, 0.2]","[0.689655172413793, 0.1818181818181818]","[28, 12]",0.690726375579834,0.45,-0.125
3,4,0.7039075183868408,0.4666666666666667,40,0.4,0.5238095238095238,0.3939393939393939,"[0.21428571428571427, 0.8333333333333334]","[0.75, 0.3125]","[0.3333333333333333, 0.45454545454545453]","[28, 12]",0.6912799119949341,0.6,0.03225806451612889
3,5,0.6945995362599691,0.49333333333333335,40,0.575,0.5297619047619048,0.5248078266946191,"[0.6428571428571429, 0.4166666666666667]","[0.72, 0.3333333333333333]","[0.6792452830188679, 0.3703703703703704]","[28, 12]",0.698665177822113,0.425,0.05555555555555558
3,6,0.6922186048825582,0.5066666666666667,40,0.625,0.5892857142857143,0.5807127882599581,"[0.6785714285714286, 0.5]","[0.76, 0.4]","[0.7169811320754718, 0.4444444444444445]","[28, 12]",0.695528769493103,0.375,0.16666666666666663
3,7,0.67415864388148,0.4666666666666667,40,0.425,0.5892857142857143,0.40683430045132174,"[0.17857142857142858, 1.0]","[1.0, 0.34285714285714286]","[0.30303030303030304, 0.5106382978723404]","[28, 12]",0.691270935535431,0.575,0.11538461538461542
