subject,ma_mau,substance,intensity,repeat,feat_rel_delta_Fp1,feat_rel_delta_Fp2,feat_rel_delta_F3,feat_rel_delta_F4,feat_rel_delta_C3,feat_rel_delta_C4,feat_rel_delta_P3,feat_rel_delta_P4,feat_rel_delta_O1,feat_rel_delta_O2,feat_rel_delta_F7,feat_rel_delta_F8,feat_rel_delta_T7,feat_rel_delta_T8,feat_rel_delta_P7,feat_rel_delta_P8,feat_abs_delta_Frontal,feat_rel_delta_Frontal,feat_abs_delta_Gustatory,feat_rel_delta_Gustatory,feat_abs_delta_Central,feat_rel_delta_Central,feat_abs_delta_Temporal,feat_rel_delta_Temporal,feat_abs_delta_Parietal,feat_rel_delta_Parietal,feat_abs_delta_Occipital,feat_rel_delta_Occipital,feat_rel_theta_Fp1,feat_rel_theta_Fp2,feat_rel_theta_F3,feat_rel_theta_F4,feat_rel_theta_C3,feat_rel_theta_C4,feat_rel_theta_P3,feat_rel_theta_P4,feat_rel_theta_O1,feat_rel_theta_O2,feat_rel_theta_F7,feat_rel_theta_F8,feat_rel_theta_T7,feat_rel_theta_T8,feat_rel_theta_P7,feat_rel_theta_P8,feat_abs_theta_Frontal,feat_rel_theta_Frontal,feat_abs_theta_Gustatory,feat_rel_theta_Gustatory,feat_abs_theta_Central,feat_rel_theta_Central,feat_abs_theta_Temporal,feat_rel_theta_Temporal,feat_abs_theta_Parietal,feat_rel_theta_Parietal,feat_abs_theta_Occipital,feat_rel_theta_Occipital,feat_rel_alpha_Fp1,feat_rel_alpha_Fp2,feat_rel_alpha_F3,feat_rel_alpha_F4,feat_rel_alpha_C3,feat_rel_alpha_C4,feat_rel_alpha_P3,feat_rel_alpha_P4,feat_rel_alpha_O1,feat_rel_alpha_O2,feat_rel_alpha_F7,feat_rel_alpha_F8,feat_rel_alpha_T7,feat_rel_alpha_T8,feat_rel_alpha_P7,feat_rel_alpha_P8,feat_abs_alpha_Frontal,feat_rel_alpha_Frontal,feat_abs_alpha_Gustatory,feat_rel_alpha_Gustatory,feat_abs_alpha_Central,feat_rel_alpha_Central,feat_abs_alpha_Temporal,feat_rel_alpha_Temporal,feat_abs_alpha_Parietal,feat_rel_alpha_Parietal,feat_abs_alpha_Occipital,feat_rel_alpha_Occipital,feat_rel_beta_Fp1,feat_rel_beta_Fp2,feat_rel_beta_F3,feat_rel_beta_F4,feat_rel_beta_C3,feat_rel_beta_C4,feat_rel_beta_P3,feat_rel_beta_P4,feat_rel_beta_O1,feat_rel_beta_O2,feat_rel_beta_F7,feat_rel_beta_F8,feat_rel_beta_T7,feat_rel_beta_T8,feat_rel_beta_P7,feat_rel_beta_P8,feat_abs_beta_Frontal,feat_rel_beta_Frontal,feat_abs_beta_Gustatory,feat_rel_beta_Gustatory,feat_abs_beta_Central,feat_rel_beta_Central,feat_abs_beta_Temporal,feat_rel_beta_Temporal,feat_abs_beta_Parietal,feat_rel_beta_Parietal,feat_abs_beta_Occipital,feat_rel_beta_Occipital,feat_rel_gamma_Fp1,feat_rel_gamma_Fp2,feat_rel_gamma_F3,feat_rel_gamma_F4,feat_rel_gamma_C3,feat_rel_gamma_C4,feat_rel_gamma_P3,feat_rel_gamma_P4,feat_rel_gamma_O1,feat_rel_gamma_O2,feat_rel_gamma_F7,feat_rel_gamma_F8,feat_rel_gamma_T7,feat_rel_gamma_T8,feat_rel_gamma_P7,feat_rel_gamma_P8,feat_abs_gamma_Frontal,feat_rel_gamma_Frontal,feat_abs_gamma_Gustatory,feat_rel_gamma_Gustatory,feat_abs_gamma_Central,feat_rel_gamma_Central,feat_abs_gamma_Temporal,feat_rel_gamma_Temporal,feat_abs_gamma_Parietal,feat_rel_gamma_Parietal,feat_abs_gamma_Occipital,feat_rel_gamma_Occipital
P001,S1_5,Sucrose,5,1,0.21586434069175256,0.7611559311842891,0.19440488136642436,0.2864658522564251,0.14975779464373085,0.41034959208419225,0.30310597411433426,0.16452038904914212,0.157354120704544,0.25942885835977675,0.15475798033114035,0.5194063643227643,0.10539097888033164,0.4821351907305577,0.27377919199872747,0.45290748412332243,4.724973714098899e-10,0.3553425583587993,3.6151415925842426e-10,0.2869083890847031,3.0835280665980693e-10,0.2800536933639616,5.256218912706159e-10,0.3285532114332348,1.1654016327926661e-09,0.2338131815817382,1.1979111547343095e-09,0.20839148953216036,0.153320666231994,0.10500583970469596,0.10425804268460508,0.07436714200198136,0.09323834020679424,0.13765315738213388,0.10508682501392914,0.1273108845168278,0.1251039888781327,0.08655068285819961,0.09682567282747828,0.13619909896360904,0.0992835658673926,0.10979935584279302,0.10515050154856893,0.12220045605074825,1.5393764163806623e-10,0.11166274373572728,2.1557454452570737e-10,0.10999360482477843,1.4950794528055876e-10,0.11544574879446406,2.5372489792572513e-10,0.1091084698273757,4.466106565289159e-10,0.11619885476537847,8.672419425456633e-10,0.10582733586816616,0.10356277324470003,0.022749556891606394,0.08516477521112506,0.06546707791547172,0.18758384994339838,0.07542674595714347,0.07914671615700505,0.13228494318612688,0.10059773460426567,0.05652819741805206,0.12019477142419872,0.07104130635961563,0.10641204960962473,0.07354280884962437,0.09269714029708576,0.08417657538286734,1.186596154995466e-10,0.07803004350778626,2.5802414197347e-10,0.11074136358994774,2.2815617609510331e-10,0.13150529795027094,2.392282955858718e-10,0.08920714353480054,3.584160217590143e-10,0.10571582967156597,6.88064274195787e-10,0.07856296601115886,0.30809719304887795,0.05546211293174074,0.269144646440745,0.261262262717447,0.2885393622049279,0.17848370339972344,0.26280903830133007,0.26905726337975844,0.3455399917602423,0.3162567477472795,0.3152303023175474,0.15833584305039658,0.36175468876531175,0.177931594129162,0.29413280810195386,0.17907590246551425,3.284751595181698e-10,0.22792206008445912,6.646776779424028e-10,0.2516773371247813,3.7346187294416237e-10,0.23351153280232567,7.643966682475834e-10,0.25322374836548545,1.087035818641232e-09,0.26593315084054425,2.4502591792359075e-09,0.3308983697537609,0.21915502678267562,0.05562655928766765,0.3470276542971009,0.3124376651086746,0.28088065300114834,0.19808680117680727,0.24985144641340132,0.3068265198681447,0.27140416405281503,0.28123551361669197,0.3129912730996349,0.11501738730361455,0.3271587168773396,0.15659105044786345,0.23424035805366428,0.16163958197754855,3.177655409994091e-10,0.22704259431322807,6.177158238945792e-10,0.2406793053757897,3.723225450169902e-10,0.2394837270889778,6.631104889612371e-10,0.21990742683910397,1.0643539804025147e-09,0.278338983140773,1.947909507016228e-09,0.27631983883475353
P001,S1_7,Sucrose,7,1,0.21087487255856788,0.8374510514983594,0.3164085666641176,0.29832978834987217,0.1072312795465628,0.3884686120516166,0.2980782423083138,0.5401687599701449,0.2721096515703634,0.430414959780457,0.14865619368022165,0.4687517028871208,0.11452447666132824,0.5753602059701246,0.25791113383693476,0.4245756448995099,6.285983841260774e-10,0.38007869593970994,5.263848262814257e-10,0.29639614355740806,3.925172292292265e-10,0.2478499457990897,7.085049286088204e-10,0.34309286534197436,2.1516107847142888e-09,0.41912350113922936,1.945259460001968e-09,0.35126230567541017,0.0868718931775911,0.04666273224967534,0.07572243297973073,0.15329409494367643,0.08452856439363106,0.1797413211861895,0.0724647738911098,0.15426399175525266,0.08228767431481407,0.07696653225984826,0.11718098825792576,0.14801101968402897,0.11714696540657117,0.07521025985182482,0.08053301683067288,0.1396447789187953,1.7667698481291774e-10,0.10462386021543806,3.221873326204076e-10,0.11415677770955412,2.4576208644771855e-10,0.13213494278991028,3.191359309470848e-10,0.10313375525196604,5.592260005861437e-10,0.11336438282318123,5.48341083895063e-10,0.07962710328733116,0.09215992183427531,0.020632094451954762,0.08110373282086536,0.08943841141020462,0.07777762052213792,0.07295098004973978,0.07548713548145493,0.036577278847290055,0.08896618830964667,0.06587385021878854,0.08264390578663611,0.04406276060098843,0.11417438037738702,0.05187961732720261,0.09226556716445566,0.06709286526061199,1.2500115426505598e-10,0.06834013781748743,2.7828190861717055e-10,0.07919564956911683,1.7961573107746634e-10,0.07536430028593885,3.036821804916291e-10,0.08135310753241431,3.8697198449960434e-10,0.05603220716437249,5.798329589442807e-10,0.0774200192642176,0.3063316589694433,0.04822749654456237,0.26558337800811854,0.15814547914300547,0.42101535022834696,0.12794509313962843,0.2893606853813129,0.11753997672219058,0.3034955524534202,0.21889681830741203,0.3727424507154118,0.15719568921442365,0.3382003755766346,0.11488024558848625,0.2753577024861373,0.1249418541117899,4.422236783337516e-10,0.21803769209916088,9.6679401094564e-10,0.2505102661332741,8.379313976796784e-10,0.27448022168398767,8.737613402634277e-10,0.21334504444076202,1.447637581446167e-09,0.20345033105175173,1.9736487054605887e-09,0.2611961853804161,0.3037616534601229,0.04702662525544832,0.2611818895271674,0.30079222615324114,0.3094471853093218,0.23089399357282558,0.2646091629378088,0.15144999270512158,0.2531409333517554,0.2078478394334945,0.2787764615598047,0.18197882761343817,0.315953801978079,0.18266967126236225,0.2939325796817997,0.24374485680929275,4.1409725034290457e-10,0.22891961392820379,8.744808563278656e-10,0.25974116303064715,6.847537395411623e-10,0.2701705894410737,9.06256791308882e-10,0.2590752274328834,1.3930834540864476e-09,0.2080295778214652,1.6651524619100183e-09,0.23049438639262496
P001,H2O,Water,0,1,0.21348361936375226,0.8080235066652407,0.15080424344682636,0.29076297365030523,0.2046744121200666,0.4608405892084481,0.28461325324893955,0.5356270459459799,0.20810205003302054,0.47348605232131796,0.1076649018809865,0.3115835390651208,0.06843726813393602,0.5355655947365809,0.23163931406089933,0.410026776473053,5.623375316947351e-10,0.3137204640120386,5.594199062195224e-10,0.3173794660497579,6.216184395663085e-10,0.33275750066425736,5.170580071280565e-10,0.31141723835111734,2.165214366214379e-09,0.4101201495974597,1.1097794879867442e-09,0.34079405117716927,0.08340487736796266,0.07641561811743565,0.12817797238616707,0.15972195475898557,0.09379388927968228,0.09396131111734389,0.07838303765733783,0.2173566143186546,0.11792415442168329,0.11650607487214487,0.10020674821956843,0.1317813969028556,0.09504281627976023,0.1064076660290219,0.1024260711311533,0.09620901141007793,2.1263234025904027e-10,0.11328476129216249,3.2019297355220653e-10,0.09730142067645207,2.300715240797289e-10,0.09387760019851309,3.0717277919600765e-10,0.10002139121250334,7.136473182186655e-10,0.14786982598799622,5.760270685520839e-10,0.11721511464691409,0.08751371905513392,0.019145041486848056,0.08202093701521375,0.11899298722298225,0.08496672533916581,0.05521524605836607,0.07555683765486895,0.07926587053132753,0.11048915628454177,0.05734462437741447,0.08020337390268849,0.14559821641289705,0.09788936113801269,0.06700714937252593,0.10841178246915398,0.08373288430905874,1.6676403842721955e-10,0.08891237918262725,2.991613058496042e-10,0.07626962047701763,1.9444205034541458e-10,0.07009098569876594,3.063686939997322e-10,0.08926029432218784,4.690796666975494e-10,0.07741135409309824,5.216707104868747e-10,0.08391689033097813,0.3318160255635414,0.0483408358948055,0.3417562164278406,0.18046569947723465,0.36764491657222287,0.16120904510778508,0.2746900394772364,0.094327216128664,0.29773564977212535,0.2036434366794047,0.41865258947815454,0.1911351510309288,0.41070936418863435,0.1435358001150771,0.27286713898452014,0.15716499764669117,6.004248146559915e-10,0.2520277529787509,1.2195320422369596e-09,0.2707747814959298,8.050177903038847e-10,0.264426980840004,1.0693567358169488e-09,0.24606932523373065,1.3796805742259338e-09,0.18450862780295021,1.4228472771417394e-09,0.25068954322576503,0.2837817586496095,0.048074997835669535,0.29724063072395207,0.25005638489049237,0.24892005668886213,0.22877380850805698,0.2867568319616174,0.07342325307537378,0.26574898948862885,0.14901981174971785,0.2932723865186013,0.21990169658819764,0.3279211902596565,0.1474837897467945,0.28465569335427354,0.25286633016111904,4.94778042914793e-10,0.23205464253442043,9.600425096168952e-10,0.23827471130084252,6.009637813948073e-10,0.23884693259845957,9.402299924102256e-10,0.2532317508804609,1.3982062669492582e-09,0.18009004251849559,1.2585868193953459e-09,0.20738440061917335
P001,S1_12,Sucrose,12,1,0.5372691830080993,0.8449554439732863,0.34703543682994686,0.33610242449680255,0.20092871923244754,0.6039421853260453,0.2827446367125416,0.5594560766609895,0.19735869494891997,0.4908520927874119,0.15029779224111892,0.5069260230580822,0.14995775038865877,0.554481676306103,0.20498111942102412,0.44932454831208474,9.846456076097607e-10,0.45376438393455604,7.30305567122984e-10,0.3773275828133137,7.151529248754244e-10,0.4024354522792464,7.302651050370601e-10,0.3396862736069677,2.1155573705246816e-09,0.42110035668676554,1.6323960935967505e-09,0.3441053938681659,0.08941836968381779,0.054754995852461,0.12202004356729414,0.0993528497111368,0.09007111262518942,0.08880923948867028,0.11200386120409542,0.20169222614875823,0.09983584710915248,0.1135325645863777,0.10984415161770794,0.12570811981554467,0.10876992408784329,0.10682082222337051,0.08117187421175605,0.1452785645770639,2.1347621204759257e-10,0.10018308837466039,3.021968704578061e-10,0.09861777460626839,2.213368494895265e-10,0.08944017605692986,3.243883600970487e-10,0.11051029627500844,8.010947613216168e-10,0.15684804367642682,6.662082053568841e-10,0.10668420584776508,0.07767914398186457,0.02030763380776633,0.08880066481100361,0.09271611059558625,0.10880054177561578,0.053755217614033124,0.10214902217979925,0.08432404364917168,0.10533146331412228,0.04884296052157602,0.11020924746407884,0.08026797534400543,0.107056501685538,0.08454322100223498,0.08768826230940105,0.06859206506423601,1.6914407074161856e-10,0.07833012933405084,3.0209676093244897e-10,0.08853887051935547,2.381633645225973e-10,0.08127787969482445,3.029380932247225e-10,0.0869700125153525,5.459065388278437e-10,0.09323653291448547,6.188949646806874e-10,0.07708721191784915,0.176276073480444,0.04457548096739013,0.23016127388900226,0.23180277970142657,0.2736764137392868,0.1255644161776412,0.23587497777434444,0.064534274719464,0.3416977891561584,0.1643796230719008,0.30179326397261685,0.20113651773048538,0.29688540957119947,0.15773782331096883,0.27908214151455407,0.1420168259856456,4.29325406124073e-10,0.19762423162356088,7.839628239773383e-10,0.21346601569977408,5.938098809587354e-10,0.199620414958464,8.483516719158758e-10,0.21893055009559198,1.0192077113893782e-09,0.15020462624690423,2.014732915372999e-09,0.25303870611402957,0.11935722984577414,0.03540644539909642,0.21198258090275343,0.24002583549504802,0.32652321262746026,0.12792894139361008,0.26722750212921936,0.08999337882161612,0.25577620547164687,0.18239275903273328,0.3278555447044776,0.08596136405188329,0.3373304142667602,0.09641645715732251,0.34707660254326417,0.19478799606096914,3.7512170915207376e-10,0.17009816673317213,8.795785949034155e-10,0.22204975636128826,6.965366561954117e-10,0.22722607701053515,9.854825993515861e-10,0.243902867507079,1.1859792365136e-09,0.17861044047541774,1.5783802617124822e-09,0.21908448225219007
P001,S2_12,Sucralose,12,1,0.2827798167556424,0.6532418131813218,0.21976113143321152,0.330265296220914,0.10213682023852201,0.4934933303744774,0.1974359961323678,0.46985288969186584,0.22561993697321506,0.44144769724188165,0.11933992420621925,0.3297440561131146,0.1799408030830231,0.31717080965997985,0.20012717841871844,0.4136402994892162,4.340062396157765e-10,0.32252200631840394,5.985429584222989e-10,0.2731854408390006,4.6033693101655385e-10,0.2978150753064997,7.17300709028875e-10,0.2777197726627344,1.2966621091942072e-09,0.3336444429121168,1.5096808826603079e-09,0.33353381710754837,0.1543907781665963,0.06093393130477411,0.11458998448515686,0.09840887504398216,0.13439411035044663,0.07967293038583119,0.09098572822966844,0.15860053790812012,0.08656115999378255,0.08528292681128628,0.105744984010281,0.17307143966499558,0.11421691851738992,0.13782586659838897,0.13065167186433158,0.1512625917050806,2.162842904534185e-10,0.11785666544596435,3.965715149348972e-10,0.11652745646301417,3.4188597952894517e-10,0.1070335203681389,4.240179825687627e-10,0.13348926217129775,5.273554840426404e-10,0.12479313306889428,5.050352471103951e-10,0.08592204340253443,0.09192584332335188,0.02927020914993709,0.08897710223917002,0.08017494629970952,0.1150516200506928,0.0697557653250784,0.10176433696420778,0.06515235167242867,0.08900378738219533,0.02777818345348757,0.09267247236398692,0.061696608379029065,0.09473037029308129,0.07323565807036264,0.09305360323342807,0.06812759459191155,1.4495067881299296e-10,0.07411953029253075,3.285311496695039e-10,0.08819335343480378,2.9339819882881186e-10,0.0924036926878856,3.133256801269395e-10,0.08228680654719589,4.538190768310314e-10,0.08345834431831822,4.664399174258123e-10,0.05839098541784145,0.21577621662551424,0.13344869617804972,0.30386606406786054,0.23848416084467772,0.35866886352997174,0.1498283863425822,0.28351267311996325,0.17493776518285317,0.3129705060230894,0.2252706398934994,0.3431782531424741,0.18124411195665763,0.32723319733169787,0.22060814806994472,0.24490533039537213,0.12410007043757017,4.6159168469989393e-10,0.23599958380253896,1.0656024852115915e-09,0.26408464881854915,8.833344272947865e-10,0.254248624936277,9.563440079306006e-10,0.22921168655864624,1.2563600602113143e-09,0.2292252191514082,1.7527234459305729e-09,0.2691205729582944,0.25512734512889523,0.12310535018591778,0.2728057177746012,0.2526667215907164,0.28974858583036656,0.20724958757203035,0.3263012655537926,0.13145645554473193,0.2858446096277175,0.22022055259984466,0.33906436627703923,0.25424378388620256,0.28387871077480786,0.2511595176013239,0.3312622160881503,0.2428694437762214,4.838288808058802e-10,0.24950221414056206,9.257495744828165e-10,0.25800910044463216,7.535240921692792e-10,0.24849908670119847,1.0171772253630239e-09,0.27729247206012586,1.3612883683041064e-09,0.22887886054926226,1.613578575894723e-09,0.2530325811137811
P001,S2_5,Sucralose,5,1,0.39355499995336113,0.7492270649465601,0.2617340270387998,0.2457269133697402,0.08695819121671695,0.5020172564826706,0.3293855125682812,0.49565974567527543,0.16514139281409926,0.12737927325234336,0.24881051254536896,0.6296730778954397,0.1282350265750296,0.602007862780742,0.22774362535374962,0.5773143356074941,5.809346462351994e-10,0.4214544326248783,4.900758286387436e-10,0.3298045842637898,3.1282391877380147e-10,0.2944877238496938,6.944818225859347e-10,0.38382521257925384,2.0340609368200054e-09,0.4125226291217783,9.82276387829406e-10,0.1462603330332213,0.1164815711366902,0.07785837596678541,0.09569904172915941,0.16687839797488982,0.11650146524390158,0.0755137337191527,0.06747152891790298,0.21329431281845632,0.12795420550683761,0.12268382033778968,0.09257554420829918,0.08065054696380616,0.09684765538734813,0.08088900961158575,0.10548946624718486,0.08047035300690479,1.481979748177667e-10,0.10502391299660502,2.871955873621443e-10,0.09243796599049704,2.3151168615155677e-10,0.09600759948152714,3.1031336712993614e-10,0.09092412106325588,6.338876769573751e-10,0.14038292086817966,7.766696072858622e-10,0.12531901292231365,0.07805509573480744,0.028791072490958625,0.07552917008919123,0.06810517347816121,0.11573030914709845,0.0517223573247523,0.08061697702883024,0.07139404477620175,0.08488834543233437,0.07002334808421555,0.11223184771578593,0.04608616873776822,0.08641356778989721,0.051874254122834425,0.11341422071840351,0.04327442295003017,1.2086633724977124e-10,0.06813308804111211,2.599248529806826e-10,0.07643512209614559,2.226612292514194e-10,0.08372633323592538,2.913648017156956e-10,0.07374411639529133,4.0081106768609344e-10,0.07600551090251599,5.078775053157451e-10,0.07745584675827497,0.19533773866136672,0.07948893299898697,0.2595662289163903,0.2425403719398586,0.3386152636035165,0.19926325607368725,0.2743052471015876,0.14400705865912505,0.3401258247926656,0.3446966563134439,0.31262516419268344,0.12922948572471613,0.39012043880726305,0.16168235441082354,0.21509562091236084,0.14548126917833218,3.409863890202297e-10,0.20313132040566703,9.884843356951525e-10,0.2724203282238226,6.6654326106221e-10,0.2689392598386019,9.355681529667254e-10,0.22809492082719487,1.1715294119184867e-09,0.20915615288035633,2.0766031544878343e-09,0.3424112405530548,0.2165705945137743,0.06463455359670867,0.307471532226459,0.27674914323734984,0.3421947707887663,0.1714833963997379,0.2482207343833979,0.07564483807094169,0.28189023145406344,0.3352169020122076,0.2337569313378627,0.11436072067826958,0.298383311440462,0.10354651907401453,0.33825706676830075,0.15345961925723897,3.1061362443424175e-10,0.20225724593173733,8.289031107539906e-10,0.22890199942574516,6.641992674342203e-10,0.2568390835942521,9.263026831142747e-10,0.22341162913500404,9.538688471164426e-10,0.16193278622716978,1.7532386637151405e-09,0.3085535667331355
P001,S2_7,Sucralose,7,1,0.251592028585021,0.6830900646231866,0.19082828470414778,0.35040392224896194,0.15252333808714458,0.4935069177671948,0.2374644297303766,0.5752309410334979,0.19961043529381697,0.4826005531824809,0.10811825219456847,0.43280860058298243,0.14569026145611308,0.4274000544519585,0.28583674100376744,0.3307466401648301,4.933538702641059e-10,0.336140192156478,6.162167771090651e-10,0.30478014294060274,5.948017850565931e-10,0.3230151279271697,6.328423692209067e-10,0.29741842426916726,1.8327373693113673e-09,0.4063476853819373,1.5038476648553188e-09,0.34110549423814895,0.10303254938713245,0.12100085144467167,0.09678118650888405,0.0932383910248446,0.11639082360427326,0.1246841447462512,0.10423799957627522,0.1599439681921159,0.09181484176007598,0.15373318764375243,0.10437225886752417,0.12345807949011409,0.09563470457787941,0.13069965178125043,0.09276844497333003,0.1877766095998277,2.027038319895666e-10,0.10698055278719519,3.557362847689175e-10,0.11685233117741359,3.499384403056868e-10,0.12053748417526222,2.94500898200837e-10,0.1267198527330719,6.3128038677085e-10,0.13209098388419555,6.072481785535437e-10,0.12277401470191421,0.10808405647764847,0.03585248895496981,0.08239066078964409,0.08364165403868226,0.12395533275195307,0.06983279665234635,0.09819459904775601,0.07853932388673873,0.09839680698061336,0.03544207208556562,0.10048782359764154,0.055293678658726766,0.12683626844381166,0.08610185607739841,0.1051923986911962,0.09017449512358922,1.7184045405985023e-10,0.07762506041955215,3.964967250987879e-10,0.10168156348137738,3.467023245381794e-10,0.0968940647021497,3.3407787269367166e-10,0.10207625458399888,4.596902935269991e-10,0.08836696146724737,4.907205377897771e-10,0.06691943953308949,0.24876116810861226,0.07857993426982765,0.33018378879808885,0.19283308766129428,0.2894786008521012,0.15599011674009386,0.27474901758761167,0.11381290887942305,0.29916624597059605,0.1632424815805648,0.40140046541448193,0.24355275375816998,0.34364810326238493,0.19272186056929835,0.25935885797770375,0.17442558605561223,5.640921429206517e-10,0.2492185330017458,1.0002410923402686e-09,0.24545967035596958,8.067426044547817e-10,0.22273435879609754,8.633429433394881e-10,0.2425386019662498,1.0879538769037518e-09,0.19428096323351735,1.5606669319984722e-09,0.23120436377558043,0.2885301974415858,0.08147666070734386,0.29981607919923464,0.27988294502621763,0.31765190470452775,0.1559860240941143,0.28535395405798025,0.07247285800822435,0.31101166999489743,0.16498170550763647,0.28562119992578416,0.14488688751000692,0.2881906622598114,0.1630765771200943,0.2568435573540027,0.21687666905614122,4.978054435860937e-10,0.23003566163502884,9.403205992761075e-10,0.23122629204463693,8.789916139971782e-10,0.23681896439932104,7.711986713715193e-10,0.2312468664475124,1.0443604152886043e-09,0.1789134060331023,1.6166135278925809e-09,0.23799668775126695
P001,S2_5,Sucralose,5,2,0.23512948811718434,0.6869538767443651,0.25791456023965625,0.285321169084369,0.11853221023446237,0.33859354636505534,0.13841694145871147,0.21585326113624342,0.19731985117967876,0.4432464660533444,0.12132886756156076,0.3133417554666532,0.09692157137786925,0.5114383034943766,0.18811178045940496,0.3941519033848247,3.5312104948868e-10,0.31666495286896484,3.768785372774087e-10,0.2663714078679409,3.4702639233373504e-10,0.22856287829975885,4.430786247749909e-10,0.2976558896791189,6.800196934684005e-10,0.17713510129747745,1.0547053075416825e-09,0.3202831586165116,0.1309007371962244,0.11475264657384843,0.08380308078742495,0.1050450918515361,0.1936903575991453,0.11005596241798844,0.10164268617738523,0.42509249639126356,0.05489233930104525,0.09022945392436456,0.11651714679766717,0.1172050103135703,0.09805864332277336,0.07119775065293864,0.16295912867826903,0.11041759542563111,1.5569852537259886e-10,0.11137061892004524,3.65103391289252e-10,0.11825067849821144,4.489482340557865e-10,0.15187316000856688,3.0791300828694477e-10,0.11065827951990304,8.282963753667137e-10,0.2633675912843244,2.729306381911363e-10,0.0725608966127049,0.06055268609472874,0.019370734046897542,0.07777864089751024,0.08496507985499943,0.08615147884362939,0.07101689241440992,0.12166144250485837,0.0815624360166504,0.07265489569207419,0.05983455114786451,0.11009970507041233,0.07459435446623783,0.10148000057272429,0.05573297693960891,0.06692920618637957,0.05433768176988281,1.0732479460051071e-10,0.07122686673846436,2.4570048504730907e-10,0.07859533719259312,2.0556778639619402e-10,0.07858418562901966,2.1319276898853e-10,0.0696199663671489,4.642415342266253e-10,0.10161193926075439,3.243555434899632e-10,0.06624472341996934,0.29099238955525814,0.07841327686816704,0.31937599102753866,0.2376358039160834,0.33465609425428844,0.24315941052552995,0.2947437526848478,0.17454219949587374,0.372127030257767,0.19263064091297794,0.31556991818192365,0.2504750926267195,0.40289733618298534,0.21475275557831325,0.2715921903644709,0.16326667433811717,3.7095829878891355e-10,0.24874374536261504,9.61364939697431e-10,0.29886639913527924,7.898136467271251e-10,0.2889077523899092,8.416298981353788e-10,0.2631272391159717,1.0962489935017375e-09,0.23464297609036078,1.5908267206623784e-09,0.28237883558537247,0.2824246990366046,0.10050946576672162,0.2611277270478698,0.28703285529301165,0.26696985906847376,0.2371741882770162,0.3435351771741969,0.10294960695996903,0.30300588356943525,0.21405888796144815,0.3364843623884361,0.24438378712681905,0.30064244854364836,0.14687821333476267,0.31040769431147547,0.2778261450815439,3.741083976618361e-10,0.2519938161099105,7.415306176674038e-10,0.23791617730597525,6.415803052524957e-10,0.25207202367274495,7.511827610456529e-10,0.2589386253178576,1.1537301100459509e-09,0.22324239206708296,1.3307536997175713e-09,0.2585323857654417
P001,S2_7,Sucralose,7,2,0.3535974530882903,0.8205509073171564,0.3200586651847287,0.36525614800508893,0.09953144301418258,0.3111011164962592,0.1469345372098562,0.3313123893284951,0.15431301710106632,0.3296347989115488,0.14314824812111507,0.3615480039088726,0.09623085312787912,0.62621544574713,0.14443780123559463,0.34081168458565747,6.244329514150965e-10,0.39402657093754206,4.669289657278445e-10,0.28326971459636274,3.2517467331600334e-10,0.2053162797552209,5.173125340922727e-10,0.3019239461740653,8.105024505622662e-10,0.23912346326917566,8.316853754087792e-10,0.24197390800630755,0.14669991227800025,0.05832298146318811,0.08004504383189939,0.09749326404298281,0.13834667914384075,0.12680818406522035,0.09443852379917457,0.24974880388171664,0.08296385020818244,0.12534721664860046,0.11265939752731807,0.12551841674425038,0.07027153980092259,0.0845279411765685,0.12112339738950195,0.12841698657029066,1.8308450157152727e-10,0.10345650264793983,3.018430875574363e-10,0.10498858604663805,3.519153600590829e-10,0.13257743160453056,2.8028046470655265e-10,0.10108496623432092,5.635241230792713e-10,0.1720936638404456,4.203242173057201e-10,0.10415553342839146,0.07878918133897404,0.014222635543634714,0.059511984568495865,0.06923578984356793,0.0775723970474691,0.083400290704337,0.08318941689616151,0.15984301976464566,0.06538130050311003,0.07633669340179342,0.09906652643770054,0.07038808050517788,0.10213454709188473,0.04974071925107372,0.09399154069571647,0.08821853869619489,1.183897355530761e-10,0.06520236637292516,2.647400736128737e-10,0.07821198852369113,2.0134927647948907e-10,0.08048634387590305,2.8211781311083507e-10,0.08352133643371745,4.2678301875827954e-10,0.12151621833040357,3.1964122507946266e-10,0.07085899695245172,0.23560672738335112,0.04524117261461842,0.24874177120702026,0.21812056548955785,0.3433322166675439,0.23444489540620517,0.3773397008952934,0.16183765724633373,0.3591862678410803,0.23530455858972513,0.359480916230559,0.19386326860680073,0.37041479836187674,0.10142809022600936,0.36924464843458377,0.1772307495281956,4.015372550044568e-10,0.21684240358865123,9.981404231538476e-10,0.2624050001654088,8.470635454837924e-10,0.2888885560368745,1.012339070175193e-09,0.25457957163766637,1.2840898518975869e-09,0.2695886790708136,1.660861863883437e-09,0.2972454132154027,0.18530672591138414,0.061662303061402,0.2916425352078558,0.24989423261880223,0.3412172641269633,0.24424551332797784,0.2980978211995141,0.09725812977880946,0.3381555643465613,0.23337673244833235,0.28564491168330747,0.24868223023489872,0.3609482616174362,0.13808780359921827,0.27120261224460335,0.2653220406196613,3.7253928689775385e-10,0.22047215645294174,9.92833855576948e-10,0.2711247106678989,8.455275686793548e-10,0.29273138872747057,9.123547191936185e-10,0.25889017952022975,9.790248834470097e-10,0.19767797548916177,1.5697425399749963e-09,0.28576614839744685
