inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,1,0.7212687293688457,0.4,40,0.5,0.5698005698005698,0.5,"[0.37037037037037035, 0.7692307692307693]","[0.7692307692307693, 0.37037037037037035]","[0.5, 0.5]","[27, 13]",0.6934134125709533,0.5,0.10913140311804015
1,2,0.6954929089546203,0.52,40,0.5,0.4301994301994302,0.4301994301994302,"[0.6296296296296297, 0.23076923076923078]","[0.6296296296296297, 0.23076923076923078]","[0.6296296296296297, 0.23076923076923078]","[27, 13]",0.6950583934783936,0.5,-0.13960113960113962
1,3,0.7020875724156698,0.4666666666666667,40,0.525,0.4686609686609687,0.46890286512928026,"[0.6296296296296297, 0.3076923076923077]","[0.6538461538461539, 0.2857142857142857]","[0.6415094339622641, 0.29629629629629634]","[27, 13]",0.6953662157058715,0.475,-0.06145251396648055
1,4,0.6974061234792074,0.56,40,0.6,0.46438746438746437,0.42652329749103945,"[0.8518518518518519, 0.07692307692307693]","[0.6571428571428571, 0.2]","[0.7419354838709677, 0.1111111111111111]","[27, 13]",0.6961781859397889,0.4,-0.0847457627118644
1,5,0.6932742738723755,0.6,40,0.675,0.51994301994302,0.4666666666666667,"[0.9629629629629629, 0.07692307692307693]","[0.6842105263157895, 0.5]","[0.7999999999999999, 0.13333333333333336]","[27, 13]",0.6983178138732911,0.325,0.05109489051094884
1,6,0.6928357815742493,0.5866666666666667,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7000409483909606,0.325,0.0
1,7,0.684622445901235,0.6666666666666666,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7037144899368286,0.325,0.0
1,8,0.6834442090988159,0.64,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7081566095352173,0.325,0.0
1,9,0.6863820075988769,0.6266666666666667,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7087255120277405,0.325,0.0
1,10,0.6975774868329366,0.6,40,0.65,0.48148148148148145,0.3939393939393939,"[0.9629629629629629, 0.0]","[0.6666666666666666, 0.0]","[0.7878787878787878, 0.0]","[27, 13]",0.7046981930732727,0.35,-0.04868913857677892
