epoch,loss,accuracy
1,0.7050400542176288,0.5652173913043478
2,0.7130795027898705,0.6608695652173913
3,0.7031516453494197,0.6695652173913044
4,0.6896312635877858,0.7130434782608696
5,0.6897262728732565,0.6434782608695652
6,0.6917373983756355,0.6173913043478261
7,0.6865574090377145,0.6
8,0.6994448013927625,0.5391304347826087
9,0.6807942447455033,0.6
10,0.6779673565988955,0.5652173913043478
