epoch,loss,accuracy
1,0.5543552138588645,0.6454545454545455
2,0.5604326031424782,0.6818181818181818
3,0.5619206899946386,0.6818181818181818
4,0.5506892973726446,0.7
5,0.5569802804426713,0.7
6,0.5600773215293884,0.6818181818181818
7,0.560634218562733,0.7
8,0.5526365876197815,0.6909090909090909
9,0.5520338123494929,0.7
10,0.550116177038713,0.6909090909090909
11,0.5389059592377056,0.7090909090909091
12,0.5363758813251148,0.7090909090909091
