inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,1,0.7409431508609227,0.6857142857142857,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.8034281492233276,0.325,0.0
1,2,0.7695425953183855,0.6571428571428571,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.76335369348526,0.325,0.0
1,3,0.7288115773882184,0.6571428571428571,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7254159092903137,0.325,0.0
1,4,0.7035149642399379,0.6714285714285714,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7034046053886414,0.325,0.0
1,5,0.6992353933198111,0.5714285714285714,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6914107084274292,0.325,0.0
1,6,0.6878320012773786,0.5142857142857142,40,0.55,0.5270655270655271,0.52,"[0.5925925925925926, 0.46153846153846156]","[0.6956521739130435, 0.35294117647058826]","[0.6399999999999999, 0.4000000000000001]","[27, 13]",0.6902714014053345,0.45,0.05013192612137196
1,7,0.683134514944894,0.5428571428571428,40,0.475,0.43162393162393164,0.43204868154158216,"[0.5555555555555556, 0.3076923076923077]","[0.625, 0.25]","[0.5882352941176471, 0.27586206896551724]","[27, 13]",0.6907084941864013,0.525,-0.12903225806451601
1,8,0.7091179711478097,0.37142857142857144,40,0.5,0.5498575498575499,0.4987468671679198,"[0.4074074074074074, 0.6923076923076923]","[0.7333333333333333, 0.36]","[0.5238095238095238, 0.47368421052631576]","[27, 13]",0.6917081832885742,0.5,0.08045977011494254
1,9,0.7078070504324777,0.4142857142857143,40,0.5,0.49002849002849,0.47916666666666663,"[0.5185185185185185, 0.46153846153846156]","[0.6666666666666666, 0.3157894736842105]","[0.5833333333333334, 0.37499999999999994]","[27, 13]",0.6925372362136841,0.5,-0.01781170483460559
1,10,0.7230432782854352,0.4,40,0.625,0.5028490028490029,0.4823123382226057,"[0.8518518518518519, 0.15384615384615385]","[0.6764705882352942, 0.3333333333333333]","[0.7540983606557378, 0.21052631578947367]","[27, 13]",0.6927197813987732,0.375,0.006622516556291536
1,11,0.6853387492043631,0.6285714285714286,40,0.55,0.4672364672364673,0.4642857142857143,"[0.7037037037037037, 0.23076923076923078]","[0.6551724137931034, 0.2727272727272727]","[0.6785714285714286, 0.24999999999999994]","[27, 13]",0.6890751004219056,0.45,-0.06824925816023719
1,12,0.6890834161213466,0.5428571428571428,40,0.55,0.4472934472934473,0.43573667711598746,"[0.7407407407407407, 0.15384615384615385]","[0.6451612903225806, 0.2222222222222222]","[0.689655172413793, 0.18181818181818185]","[27, 13]",0.6875714302062989,0.45,-0.11455108359133126
1,13,0.7009484427315849,0.5142857142857142,40,0.55,0.4273504273504274,0.4,"[0.7777777777777778, 0.07692307692307693]","[0.6363636363636364, 0.14285714285714285]","[0.7000000000000001, 0.1]","[27, 13]",0.6882099986076355,0.45,-0.16504854368932054
1,14,0.6846767953463964,0.6428571428571429,40,0.65,0.48148148148148145,0.3939393939393939,"[0.9629629629629629, 0.0]","[0.6666666666666666, 0.0]","[0.7878787878787878, 0.0]","[27, 13]",0.690393602848053,0.35,-0.04868913857677892
1,15,0.6866240245955331,0.6714285714285714,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6921862602233887,0.325,0.0
1,16,0.6929584315844944,0.6714285714285714,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6930882096290588,0.325,0.0
1,17,0.6843554513795035,0.6857142857142857,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.690733540058136,0.325,0.0
1,18,0.6872630596160889,0.6571428571428571,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6932675123214722,0.325,0.0
2,1,0.6924036145210266,0.4266666666666667,35,0.2857142857142857,0.5,0.22222222222222224,"[0.0, 1.0]","[0.0, 0.2857142857142857]","[0.0, 0.4444444444444445]","[25, 10]",0.7045722212110247,0.7142857142857143,0.0
2,2,0.7000401528676351,0.4,35,0.2857142857142857,0.5,0.22222222222222224,"[0.0, 1.0]","[0.0, 0.2857142857142857]","[0.0, 0.4444444444444445]","[25, 10]",0.6999983583177839,0.7142857142857143,0.0
2,3,0.6915660945574442,0.4666666666666667,35,0.37142857142857144,0.44,0.3709150326797386,"[0.28, 0.6]","[0.6363636363636364, 0.25]","[0.3888888888888889, 0.35294117647058826]","[25, 10]",0.6930717297962734,0.6285714285714286,-0.08450704225352124
2,4,0.7089864548047383,0.41333333333333333,35,0.6,0.6,0.5716783216783217,"[0.6, 0.6]","[0.7894736842105263, 0.375]","[0.6818181818181819, 0.4615384615384615]","[25, 10]",0.6914051021848406,0.4,0.1694915254237288
2,5,0.7079751865069072,0.41333333333333333,35,0.6285714285714286,0.5900000000000001,0.5790934320074006,"[0.68, 0.5]","[0.7727272727272727, 0.38461538461538464]","[0.7234042553191491, 0.4347826086956522]","[25, 10]",0.6906323960849217,0.37142857142857144,0.1651376146788992
2,6,0.6991952498753865,0.52,35,0.6571428571428571,0.5800000000000001,0.5800000000000001,"[0.76, 0.4]","[0.76, 0.4]","[0.76, 0.4000000000000001]","[25, 10]",0.6889885544776917,0.34285714285714286,0.16000000000000003
2,7,0.7005929247538248,0.5866666666666667,35,0.7428571428571429,0.58,0.5748987854251012,"[0.96, 0.2]","[0.75, 0.6666666666666666]","[0.8421052631578947, 0.30769230769230765]","[25, 10]",0.685914661203112,0.2571428571428571,0.20253164556962022
