frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,8323892.613498,1774864608.835084,0,0
1,8323892.624317,1774864608.845082,0,0
2,8323892.646221,1774864608.866597,0,0
3,8323892.676235,1774864608.895901,0,0
4,8323892.684992,1774864608.904918,0,0
5,8323892.709769,1774864608.929628,0,0
6,8323892.718889,1774864608.938688,0,0
7,8323892.740733,1774864608.961094,0,0
8,8323892.750818,1774864608.970096,0,0
9,8323892.773131,1774864608.993055,0,0
10,8323892.782768,1774864609.002055,0,0
11,8323892.805879,1774864609.026299,0,0
12,8323892.815355,1774864609.036299,0,0
13,8323892.836793,1774864609.058311,0,0
14,8323892.845335,1774864609.065363,0,0
15,8323892.869269,1774864609.089917,0,0
16,8323892.879014,1774864609.097914,0,0
17,8323892.900018,1774864609.121915,0,0
18,8323892.91102,1774864609.130959,0,0
19,8323892.948079,1774864609.168921,0,0
20,8323892.957014,1774864609.177438,0,0
21,8323892.966523,1774864609.186478,0,0
22,8323892.979908,1774864609.201492,0,0
23,8323892.990506,1774864609.210476,0,0
24,8323893.012511,1774864609.234435,0,0
25,8323893.021484,1774864609.240477,0,0
26,8323893.044554,1774864609.265508,0,0
27,8323893.076217,1774864609.297073,0,0
28,8323893.084228,1774864609.304072,0,0
29,8323893.108142,1774864609.329112,0,0
30,8323893.118323,1774864609.340076,0,0
31,8323893.139191,1774864609.360122,0,0
32,8323893.149245,1774864609.36917,0,0
33,8323893.1729,1774864609.393715,0,0
34,8323893.180782,1774864609.400721,0,0
35,8323893.204869,1774864609.424744,0,0
36,8323893.213779,1774864609.435756,0,0
37,8323893.236804,1774864609.456758,0,0
38,8323893.245783,1774864609.464762,0,0
39,8323893.268515,1774864609.489279,0,0
40,8323893.278371,1774864609.49728,0,0
41,8323893.300409,1774864609.521277,0,0
42,8323893.310376,1774864609.530278,0,0
43,8323893.332414,1774864609.553284,0,0
44,8323893.342352,1774864609.56328,0,0
45,8323893.352474,1774864609.574284,0,0
46,8323893.379928,1774864609.599826,0,0
47,8323893.388882,1774864609.609863,0,0
48,8323893.411901,1774864609.632863,0,0
49,8323893.420881,1774864609.640823,0,0
50,8323893.443924,1774864609.663908,0,0
51,8323893.476541,1774864609.696519,0,0
52,8323893.485546,1774864609.705464,0,0
53,8323893.509542,1774864609.728516,0,0
54,8323893.518093,1774864609.736516,0,0
55,8323893.542969,1774864609.762203,0,0
56,8323893.551909,1774864609.770204,0,0
57,8323893.574543,1774864609.793799,0,0
58,8323893.583574,1774864609.802799,0,0
59,8323893.60673,1774864609.825999,0,0
60,8323893.615803,1774864609.836998,0,0
61,8323893.639152,1774864609.858413,0,0
62,8323893.648066,1774864609.866424,0,0
63,8323893.669874,1774864609.888762,0,0
64,8323893.678096,1774864609.896762,0,0
65,8323893.702648,1774864609.922004,0,0
66,8323893.71165,1774864609.929995,0,0
67,8323893.749039,1774864609.968697,0,0
68,8323893.757476,1774864609.975744,0,0
69,8323893.765927,1774864609.984251,0,0
70,8323893.781943,1774864610.00179,0,0
71,8323893.79044,1774864610.00879,0,0
72,8323893.813095,1774864610.034029,0,0
73,8323893.823863,1774864610.04303,0,0
74,8323893.845796,1774864610.065026,0,0
75,8323893.879065,1774864610.09798,0,0
76,8323893.887742,1774864610.10698,0,0
77,8323893.910784,1774864610.130103,0,0
78,8323893.918855,1774864610.138103,0,0
79,8323893.943087,1774864610.162448,0,0
80,8323893.952055,1774864610.170502,0,0
81,8323893.974729,1774864610.194036,0,0
82,8323893.982659,1774864610.201036,0,0
83,8323894.005657,1774864610.224493,0,0
84,8323894.014153,1774864610.235492,0,0
85,8323894.039163,1774864610.258434,0,0
86,8323894.047416,1774864610.265784,0,0
87,8323894.069631,1774864610.288346,0,0
88,8323894.076697,1774864610.295628,0,0
89,8323894.101013,1774864610.320371,0,0
90,8323894.108873,1774864610.327764,0,0
91,8323894.133914,1774864610.353205,0,0
92,8323894.143097,1774864610.362206,0,0
93,8323894.151232,1774864610.369539,0,0
94,8323894.180424,1774864610.399416,0,0
95,8323894.189181,1774864610.40841,0,0
96,8323894.213111,1774864610.434141,0,0
97,8323894.222891,1774864610.442141,0,0
98,8323894.244657,1774864610.463444,0,0
99,8323894.277928,1774864610.497138,0,0
100,8323894.286171,1774864610.505082,0,0
101,8323894.310159,1774864610.529525,0,0
102,8323894.319322,1774864610.537521,0,0
103,8323894.342185,1774864610.561074,0,0
104,8323894.351203,1774864610.5703,0,0
105,8323894.374054,1774864610.59331,0,0
106,8323894.381377,1774864610.60031,0,0
107,8323894.405864,1774864610.625141,0,0
108,8323894.414742,1774864610.635139,0,0
109,8323894.438154,1774864610.657454,0,0
110,8323894.446478,1774864610.665496,0,0
111,8323894.470135,1774864610.689475,0,0
112,8323894.479207,1774864610.697476,0,0
113,8323894.502739,1774864610.722009,0,0
114,8323894.511784,1774864610.731009,0,0
115,8323894.548755,1774864610.769752,0,0
116,8323894.559088,1774864610.77771,0,0
117,8323894.568032,1774864610.786264,0,0
118,8323894.582132,1774864610.801368,0,0
119,8323894.591343,1774864610.810368,0,0
120,8323894.614262,1774864610.835166,0,0
121,8323894.624784,1774864610.843167,0,0
122,8323894.645127,1774864610.864275,0,0
123,8323894.678956,1774864610.898364,0,0
124,8323894.687422,1774864610.905647,0,0
125,8323894.710192,1774864610.929461,0,0
126,8323894.719504,1774864610.937762,0,0
127,8323894.742143,1774864610.961438,0,0
128,8323894.750354,1774864610.969241,0,0
129,8323894.7736,1774864610.992935,0,0
130,8323894.781867,1774864611.000231,0,0
131,8323894.806087,1774864611.025365,0,0
132,8323894.815191,1774864611.036365,0,0
133,8323894.837878,1774864611.056612,0,0
134,8323894.844654,1774864611.063615,0,0
135,8323894.869217,1774864611.089013,0,0
136,8323894.876348,1774864611.09532,0,0
137,8323894.903063,1774864611.123006,0,0
138,8323894.912719,1774864611.131006,0,0
139,8323894.934085,1774864611.153978,0,0
140,8323894.943798,1774864611.162978,0,0
141,8323894.952118,1774864611.170346,0,0
142,8323894.982383,1774864611.201267,0,0
143,8323894.991137,1774864611.210267,0,0
144,8323895.014562,1774864611.234836,0,0
145,8323895.024581,1774864611.243836,0,0
146,8323895.046009,1774864611.264865,0,0
147,8323895.077282,1774864611.296566,0,0
148,8323895.085486,1774864611.303854,0,0
149,8323895.109675,1774864611.329386,0,0
150,8323895.118226,1774864611.337446,0,0
151,8323895.144024,1774864611.36333,0,0
152,8323895.153021,1774864611.371336,0,0
153,8323895.17233,1774864611.391281,0,0
154,8323895.181039,1774864611.400227,0,0
155,8323895.20496,1774864611.424869,0,0
156,8323895.213476,1774864611.433877,0,0
157,8323895.237691,1774864611.456451,0,0
158,8323895.246085,1774864611.464968,0,0
159,8323895.269952,1774864611.489306,0,0
160,8323895.278115,1774864611.496597,0,0
161,8323895.301158,1774864611.520753,0,0
162,8323895.309385,1774864611.528316,0,0
163,8323895.349748,1774864611.569435,0,0
164,8323895.356797,1774864611.575428,0,0
165,8323895.364462,1774864611.583228,0,0
166,8323895.380231,1774864611.599227,0,0
167,8323895.387352,1774864611.609268,0,0
168,8323895.412225,1774864611.633256,0,0
169,8323895.422265,1774864611.641227,0,0
170,8323895.444576,1774864611.66328,0,0
171,8323895.477678,1774864611.696904,0,0
172,8323895.485924,1774864611.704958,0,0
173,8323895.508014,1774864611.727595,0,0
174,8323895.515599,1774864611.734618,0,0
175,8323895.541583,1774864611.761467,0,0
176,8323895.550524,1774864611.77047,0,0
177,8323895.572199,1774864611.79207,0,0
178,8323895.581117,1774864611.800069,0,0
179,8323895.60453,1774864611.824283,0,0
180,8323895.613413,1774864611.835371,0,0
181,8323895.636457,1774864611.856371,0,0
182,8323895.645503,1774864611.864432,0,0
183,8323895.668504,1774864611.888455,0,0
184,8323895.676532,1774864611.896455,0,0
185,8323895.700482,1774864611.920455,0,0
186,8323895.709485,1774864611.929455,0,0
187,8323895.732385,1774864611.952769,0,0
188,8323895.739846,1774864611.959807,0,0
189,8323895.748869,1774864611.968781,0,0
190,8323895.780167,1774864612.000139,0,0
191,8323895.789197,1774864612.008105,0,0
192,8323895.812734,1774864612.034728,0,0
193,8323895.823475,1774864612.042675,0,0
194,8323895.846039,1774864612.065423,0,0
195,8323895.876492,1774864612.095509,0,0
196,8323895.88527,1774864612.104509,0,0
197,8323895.90982,1774864612.129068,0,0
198,8323895.918351,1774864612.137055,0,0
199,8323895.94185,1774864612.161181,0,0
200,8323895.949201,1774864612.168182,0,0
201,8323895.973868,1774864612.193222,0,0
202,8323895.983224,1774864612.202225,0,0
203,8323896.005945,1774864612.22533,0,0
204,8323896.015235,1774864612.236386,0,0
205,8323896.037931,1774864612.257236,0,0
206,8323896.046281,1774864612.265236,0,0
207,8323896.068463,1774864612.287953,0,0
208,8323896.077776,1774864612.297017,0,0
209,8323896.102072,1774864612.321384,0,0
210,8323896.110293,1774864612.328668,0,0
211,8323896.13303,1774864612.352479,0,0
212,8323896.141135,1774864612.360039,0,0
213,8323896.149793,1774864612.369043,0,0
214,8323896.182773,1774864612.402059,0,0
