frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,7699252.676729,1774239974.832959,0,0
1,7699252.711421,1774239974.848923,0,0
2,7699252.728447,1774239974.857924,0,0
3,7699252.740247,1774239974.868982,0,0
4,7699252.749668,1774239974.878032,0,0
5,7699252.772676,1774239974.902263,0,0
6,7699252.782772,1774239974.911214,0,0
7,7699252.803736,1774239974.932878,0,0
8,7699252.813473,1774239974.941406,0,0
9,7699252.836945,1774239974.967554,0,0
10,7699252.847203,1774239974.975099,0,0
11,7699252.86763,1774239974.996683,0,0
12,7699252.876116,1774239975.006027,0,0
13,7699252.899969,1774239975.02911,0,0
14,7699252.908215,1774239975.037179,0,0
15,7699252.931783,1774239975.062848,0,0
16,7699252.942784,1774239975.070873,0,0
17,7699252.963372,1774239975.093457,0,0
18,7699252.97351,1774239975.10243,0,0
19,7699253.012384,1774239975.142429,0,0
20,7699253.0228,1774239975.151428,0,0
21,7699253.031357,1774239975.159469,0,0
22,7699253.043713,1774239975.173492,0,0
23,7699253.053415,1774239975.182493,0,0
24,7699253.076175,1774239975.207042,0,0
25,7699253.108906,1774239975.237901,0,0
26,7699253.118135,1774239975.245902,0,0
27,7699253.14064,1774239975.269672,0,0
28,7699253.148987,1774239975.276761,0,0
29,7699253.172804,1774239975.301798,0,0
30,7699253.182578,1774239975.310796,0,0
31,7699253.205468,1774239975.334867,0,0
32,7699253.213113,1774239975.340858,0,0
33,7699253.237356,1774239975.366821,0,0
34,7699253.24551,1774239975.373138,0,0
35,7699253.269273,1774239975.397698,0,0
36,7699253.279234,1774239975.408698,0,0
37,7699253.300797,1774239975.429296,0,0
38,7699253.30852,1774239975.436639,0,0
39,7699253.33249,1774239975.461305,0,0
40,7699253.341908,1774239975.469297,0,0
41,7699253.365514,1774239975.494011,0,0
42,7699253.37463,1774239975.502651,0,0
43,7699253.396665,1774239975.525491,0,0
44,7699253.405134,1774239975.533498,0,0
45,7699253.412459,1774239975.540491,0,0
46,7699253.446026,1774239975.575456,0,0
47,7699253.456466,1774239975.5845,0,0
48,7699253.479386,1774239975.608843,0,0
49,7699253.51045,1774239975.638905,0,0
50,7699253.519283,1774239975.646905,0,0
51,7699253.541836,1774239975.670362,0,0
52,7699253.551269,1774239975.679589,0,0
53,7699253.574264,1774239975.70302,0,0
54,7699253.583087,1774239975.71102,0,0
55,7699253.605131,1774239975.733618,0,0
56,7699253.613488,1774239975.741908,0,0
57,7699253.636619,1774239975.764759,0,0
58,7699253.645313,1774239975.773757,0,0
59,7699253.670111,1774239975.798527,0,0
60,7699253.679089,1774239975.808526,0,0
61,7699253.700482,1774239975.82864,0,0
62,7699253.709133,1774239975.836632,0,0
63,7699253.733206,1774239975.86171,0,0
64,7699253.742242,1774239975.870215,0,0
65,7699253.765382,1774239975.893406,0,0
66,7699253.773957,1774239975.901406,0,0
67,7699253.812992,1774239975.941786,0,0
68,7699253.821287,1774239975.948786,0,0
69,7699253.828665,1774239975.956785,0,0
