frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,6756790.709059,1773297521.775038,0,0
1,6756790.720474,1773297521.785043,0,0
2,6756790.739835,1773297521.805831,0,0
3,6756790.772668,1773297521.83751,0,0
4,6756790.782501,1773297521.845898,0,0
5,6756790.805233,1773297521.869383,0,0
6,6756790.813723,1773297521.877383,0,0
7,6756790.836824,1773297521.900914,0,0
8,6756790.846085,1773297521.909894,0,0
9,6756790.868625,1773297521.933866,0,0
10,6756790.878762,1773297521.942917,0,0
11,6756790.90096,1773297521.965993,0,0
12,6756790.910836,1773297521.976965,0,0
13,6756790.933821,1773297521.998856,0,0
14,6756790.943165,1773297522.006845,0,0
15,6756790.965294,1773297522.029892,0,0
16,6756790.97526,1773297522.038893,0,0
17,6756790.997718,1773297522.06234,0,0
18,6756791.007052,1773297522.070339,0,0
19,6756791.045626,1773297522.110902,0,0
20,6756791.055409,1773297522.118901,0,0
21,6756791.064426,1773297522.127901,0,0
22,6756791.077706,1773297522.143182,0,0
23,6756791.088786,1773297522.151444,0,0
24,6756791.109475,1773297522.174982,0,0
25,6756791.117984,1773297522.180969,0,0
26,6756791.140325,1773297522.205302,0,0
27,6756791.173016,1773297522.237585,0,0
28,6756791.180445,1773297522.243729,0,0
29,6756791.205176,1773297522.269812,0,0
30,6756791.212842,1773297522.275753,0,0
31,6756791.237056,1773297522.301164,0,0
32,6756791.245946,1773297522.309152,0,0
33,6756791.269137,1773297522.333373,0,0
34,6756791.278334,1773297522.342433,0,0
35,6756791.301005,1773297522.365349,0,0
36,6756791.309715,1773297522.375349,0,0
37,6756791.334494,1773297522.398673,0,0
38,6756791.34362,1773297522.407735,0,0
39,6756791.365897,1773297522.429644,0,0
40,6756791.375146,1773297522.438682,0,0
41,6756791.39784,1773297522.461747,0,0
42,6756791.40701,1773297522.470689,0,0
43,6756791.44348,1773297522.508708,0,0
44,6756791.453533,1773297522.517664,0,0
45,6756791.460479,1773297522.52467,0,0
46,6756791.475539,1773297522.540669,0,0
47,6756791.485377,1773297522.551665,0,0
48,6756791.507362,1773297522.573668,0,0
49,6756791.539928,1773297522.605196,0,0
50,6756791.548934,1773297522.613219,0,0
51,6756791.571926,1773297522.63622,0,0
52,6756791.58089,1773297522.644236,0,0
53,6756791.605175,1773297522.669734,0,0
54,6756791.613809,1773297522.676728,0,0
55,6756791.636974,1773297522.701261,0,0
56,6756791.64609,1773297522.709248,0,0
57,6756791.669333,1773297522.733856,0,0
58,6756791.678288,1773297522.741857,0,0
59,6756791.701664,1773297522.766286,0,0
60,6756791.7093,1773297522.774272,0,0
61,6756791.731805,1773297522.795781,0,0
62,6756791.739644,1773297522.803546,0,0
63,6756791.764921,1773297522.828621,0,0
64,6756791.774049,1773297522.837624,0,0
65,6756791.796671,1773297522.860995,0,0
66,6756791.805726,1773297522.869278,0,0
67,6756791.844291,1773297522.90851,0,0
68,6756791.85221,1773297522.915447,0,0
69,6756791.860987,1773297522.924448,0,0
70,6756791.877721,1773297522.942007,0,0
71,6756791.887203,1773297522.949996,0,0
72,6756791.909411,1773297522.974156,0,0
73,6756791.918271,1773297522.981147,0,0
74,6756791.940337,1773297523.005358,0,0
75,6756791.973533,1773297523.038101,0,0
76,6756791.982612,1773297523.046101,0,0
77,6756792.00551,1773297523.070066,0,0
