frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,7625849.73851,1774166573.303475,0,0
1,7625849.749374,1774166573.313419,0,0
2,7625849.77221,1774166573.337135,0,0
3,7625849.801645,1774166573.365515,0,0
4,7625849.811063,1774166573.373042,0,0
5,7625849.834128,1774166573.398332,0,0
6,7625849.843786,1774166573.406331,0,0
7,7625849.866742,1774166573.432387,0,0
8,7625849.877852,1774166573.440397,0,0
9,7625849.899212,1774166573.462658,0,0
10,7625849.909177,1774166573.471602,0,0
11,7625849.930587,1774166573.493601,0,0
12,7625849.939601,1774166573.503601,0,0
13,7625849.961393,1774166573.525339,0,0
14,7625849.970847,1774166573.532903,0,0
15,7625849.995014,1774166573.558092,0,0
16,7625850.004735,1774166573.567092,0,0
17,7625850.02672,1774166573.589578,0,0
18,7625850.036169,1774166573.598579,0,0
19,7625850.045153,1774166573.607579,0,0
20,7625850.07445,1774166573.637273,0,0
21,7625850.084568,1774166573.647169,0,0
22,7625850.10764,1774166573.670166,0,0
23,7625850.116809,1774166573.679169,0,0
24,7625850.139151,1774166573.703035,0,0
25,7625850.14914,1774166573.710976,0,0
26,7625850.171179,1774166573.734718,0,0
27,7625850.203109,1774166573.766167,0,0
28,7625850.212812,1774166573.775223,0,0
29,7625850.234417,1774166573.7969,0,0
30,7625850.242355,1774166573.804899,0,0
31,7625850.265661,1774166573.828848,0,0
32,7625850.273789,1774166573.835903,0,0
33,7625850.297579,1774166573.859768,0,0
34,7625850.305748,1774166573.868772,0,0
35,7625850.329654,1774166573.891797,0,0
36,7625850.338604,1774166573.902859,0,0
37,7625850.362454,1774166573.924963,0,0
38,7625850.371673,1774166573.933975,0,0
39,7625850.396608,1774166573.959033,0,0
40,7625850.40528,1774166573.968096,0,0
41,7625850.427416,1774166573.99044,0,0
42,7625850.437178,1774166574.000504,0,0
43,7625850.459167,1774166574.022763,0,0
44,7625850.468273,1774166574.030719,0,0
45,7625850.476625,1774166574.039043,0,0
46,7625850.507068,1774166574.070071,0,0
47,7625850.515718,1774166574.078072,0,0
48,7625850.53898,1774166574.102808,0,0
49,7625850.548767,1774166574.111813,0,0
50,7625850.570538,1774166574.133783,0,0
51,7625850.60178,1774166574.164649,0,0
52,7625850.610633,1774166574.172647,0,0
53,7625850.634617,1774166574.197116,0,0
54,7625850.641423,1774166574.203494,0,0
55,7625850.666598,1774166574.230097,0,0
56,7625850.676075,1774166574.238429,0,0
57,7625850.697795,1774166574.260912,0,0
58,7625850.706911,1774166574.268925,0,0
59,7625850.729208,1774166574.291336,0,0
60,7625850.738004,1774166574.302275,0,0
61,7625850.760962,1774166574.324103,0,0
62,7625850.769491,1774166574.332103,0,0
63,7625850.795606,1774166574.358039,0,0
64,7625850.804626,1774166574.367098,0,0
65,7625850.826764,1774166574.389557,0,0
66,7625850.83623,1774166574.39856,0,0
67,7625850.87476,1774166574.437733,0,0
68,7625850.884699,1774166574.447229,0,0
69,7625850.891176,1774166574.453277,0,0
70,7625850.906431,1774166574.469406,0,0
71,7625850.914877,1774166574.477407,0,0
72,7625850.938964,1774166574.503633,0,0
73,7625850.949169,1774166574.511591,0,0
74,7625850.969332,1774166574.532319,0,0
75,7625851.003203,1774166574.566167,0,0
76,7625851.012782,1774166574.575167,0,0
77,7625851.034257,1774166574.597353,0,0
78,7625851.04128,1774166574.603351,0,0
79,7625851.067134,1774166574.630177,0,0
80,7625851.076264,1774166574.638508,0,0
81,7625851.098762,1774166574.661115,0,0
82,7625851.107678,1774166574.670115,0,0
83,7625851.130818,1774166574.69334,0,0
84,7625851.14005,1774166574.703288,0,0
85,7625851.161605,1774166574.724426,0,0
86,7625851.170961,1774166574.733432,0,0
87,7625851.195706,1774166574.75826,0,0
88,7625851.204801,1774166574.767261,0,0
89,7625851.227019,1774166574.790071,0,0
90,7625851.235542,1774166574.798071,0,0
91,7625851.260858,1774166574.823938,0,0
92,7625851.270429,1774166574.832942,0,0
93,7625851.278584,1774166574.840942,0,0
94,7625851.307694,1774166574.870201,0,0
95,7625851.316809,1774166574.879193,0,0
96,7625851.338722,1774166574.902189,0,0
97,7625851.34805,1774166574.910535,0,0
98,7625851.371784,1774166574.934168,0,0
99,7625851.403315,1774166574.965778,0,0
100,7625851.410739,1774166574.972782,0,0
101,7625851.434656,1774166574.997819,0,0
102,7625851.443743,1774166575.006819,0,0
103,7625851.465822,1774166575.029013,0,0
104,7625851.473263,1774166575.035017,0,0
105,7625851.500436,1774166575.062497,0,0
106,7625851.509152,1774166575.071497,0,0
107,7625851.532601,1774166575.095128,0,0
108,7625851.541348,1774166575.105187,0,0
109,7625851.563511,1774166575.125945,0,0
110,7625851.572743,1774166575.13506,0,0
111,7625851.595275,1774166575.157792,0,0
112,7625851.604539,1774166575.166792,0,0
113,7625851.625737,1774166575.188689,0,0
114,7625851.634587,1774166575.196964,0,0
115,7625851.675955,1774166575.238498,0,0
116,7625851.685165,1774166575.246489,0,0
117,7625851.69303,1774166575.254526,0,0
118,7625851.706515,1774166575.269082,0,0
119,7625851.715565,1774166575.277619,0,0
120,7625851.739148,1774166575.302548,0,0
121,7625851.749262,1774166575.311549,0,0
122,7625851.770746,1774166575.333438,0,0
123,7625851.804306,1774166575.366647,0,0
124,7625851.813127,1774166575.374646,0,0
125,7625851.834137,1774166575.3963,0,0
126,7625851.842823,1774166575.4053,0,0
127,7625851.86583,1774166575.428023,0,0
128,7625851.873272,1774166575.435297,0,0
129,7625851.898636,1774166575.461497,0,0
130,7625851.908199,1774166575.470556,0,0
131,7625851.930374,1774166575.492942,0,0
132,7625851.939621,1774166575.502942,0,0
133,7625851.961845,1774166575.524727,0,0
134,7625851.969931,1774166575.532019,0,0
135,7625851.996243,1774166575.558643,0,0
136,7625852.005189,1774166575.567639,0,0
137,7625852.026935,1774166575.589481,0,0
138,7625852.035288,1774166575.597768,0,0
139,7625852.058897,1774166575.621708,0,0
140,7625852.068296,1774166575.630719,0,0
141,7625852.076467,1774166575.63848,0,0
142,7625852.10679,1774166575.669277,0,0
143,7625852.115107,1774166575.676558,0,0
144,7625852.138753,1774166575.702175,0,0
145,7625852.148853,1774166575.711175,0,0
146,7625852.172226,1774166575.734626,0,0
147,7625852.202495,1774166575.764966,0,0
148,7625852.2116,1774166575.773966,0,0
149,7625852.234268,1774166575.797282,0,0
150,7625852.241529,1774166575.803591,0,0
151,7625852.266982,1774166575.829529,0,0
152,7625852.275374,1774166575.837824,0,0
153,7625852.300114,1774166575.86222,0,0
154,7625852.30886,1774166575.87122,0,0
155,7625852.330684,1774166575.89275,0,0
156,7625852.33772,1774166575.901798,0,0
157,7625852.361615,1774166575.924779,0,0
158,7625852.370651,1774166575.932754,0,0
159,7625852.394738,1774166575.956925,0,0
160,7625852.403527,1774166575.965935,0,0
161,7625852.42563,1774166575.988511,0,0
162,7625852.432749,1774166575.994459,0,0
163,7625852.475642,1774166576.038541,0,0
164,7625852.484206,1774166576.046541,0,0
165,7625852.492041,1774166576.053599,0,0
166,7625852.50611,1774166576.068098,0,0
167,7625852.514567,1774166576.076098,0,0
168,7625852.539059,1774166576.102932,0,0
169,7625852.548706,1774166576.110922,0,0
170,7625852.572049,1774166576.134601,0,0
171,7625852.602613,1774166576.165666,0,0
172,7625852.611139,1774166576.173664,0,0
173,7625852.635767,1774166576.198205,0,0
174,7625852.644972,1774166576.207263,0,0
175,7625852.667362,1774166576.229804,0,0
176,7625852.676539,1774166576.238897,0,0
177,7625852.697508,1774166576.260648,0,0
178,7625852.706535,1774166576.269648,0,0
179,7625852.731293,1774166576.293378,0,0
180,7625852.739965,1774166576.303378,0,0
181,7625852.763201,1774166576.325737,0,0
182,7625852.772362,1774166576.334737,0,0
183,7625852.795827,1774166576.358396,0,0
184,7625852.805036,1774166576.367407,0,0
185,7625852.825935,1774166576.388096,0,0
186,7625852.834686,1774166576.396688,0,0
187,7625852.858261,1774166576.421089,0,0
188,7625852.866603,1774166576.42909,0,0
189,7625852.874599,1774166576.436093,0,0
190,7625852.905589,1774166576.468644,0,0
191,7625852.914087,1774166576.475644,0,0
192,7625852.938627,1774166576.504024,0,0
193,7625852.949876,1774166576.512983,0,0
194,7625852.970481,1774166576.53347,0,0
195,7625853.066946,1774166576.629389,0,0
196,7625853.099423,1774166576.661968,0,0
197,7625853.108645,1774166576.670967,0,0
198,7625853.131696,1774166576.693763,0,0
199,7625853.140969,1774166576.702763,0,0
200,7625853.164372,1774166576.726425,0,0
201,7625853.17289,1774166576.734425,0,0
202,7625853.195976,1774166576.758373,0,0
203,7625853.204927,1774166576.767433,0,0
204,7625853.227684,1774166576.791686,0,0
205,7625853.238166,1774166576.800686,0,0
206,7625853.258758,1774166576.821254,0,0
207,7625853.267844,1774166576.830309,0,0
208,7625853.307154,1774166576.869233,0,0
209,7625853.315831,1774166576.878234,0,0
210,7625853.339603,1774166576.902073,0,0
211,7625853.34754,1774166576.910073,0,0
212,7625853.369896,1774166576.932826,0,0
213,7625853.378584,1774166576.940637,0,0
214,7625853.403231,1774166576.965619,0,0
215,7625853.412501,1774166576.974663,0,0
216,7625853.433796,1774166576.997835,0,0
217,7625853.443403,1774166577.005841,0,0
218,7625853.467103,1774166577.029557,0,0
219,7625853.476032,1774166577.037558,0,0
220,7625853.499824,1774166577.062158,0,0
221,7625853.508683,1774166577.070202,0,0
222,7625853.530186,1774166577.093008,0,0
223,7625853.538663,1774166577.101012,0,0
224,7625853.561971,1774166577.124149,0,0
225,7625853.569443,1774166577.131499,0,0
226,7625853.594084,1774166577.156769,0,0
227,7625853.602391,1774166577.164769,0,0
228,7625853.626974,1774166577.190707,0,0
229,7625853.636501,1774166577.199014,0,0
230,7625853.658905,1774166577.221416,0,0
231,7625853.667141,1774166577.228708,0,0
232,7625853.706534,1774166577.269117,0,0
233,7625853.715601,1774166577.278063,0,0
234,7625853.738733,1774166577.301135,0,0
235,7625853.747649,1774166577.309759,0,0
236,7625853.769389,1774166577.332462,0,0
237,7625853.77838,1774166577.341437,0,0
238,7625853.803205,1774166577.367007,0,0
239,7625853.813293,1774166577.37505,0,0
240,7625853.8352,1774166577.399283,0,0
241,7625853.845123,1774166577.407559,0,0
242,7625853.866409,1774166577.430164,0,0
243,7625853.876111,1774166577.438203,0,0
244,7625853.900229,1774166577.463389,0,0
245,7625853.907269,1774166577.470429,0,0
246,7625853.930863,1774166577.493404,0,0
247,7625853.939393,1774166577.501395,0,0
248,7625853.961565,1774166577.524644,0,0
249,7625853.968777,1774166577.530608,0,0
250,7625853.994022,1774166577.556612,0,0
251,7625854.002724,1774166577.565614,0,0
252,7625854.025737,1774166577.589679,0,0
253,7625854.035098,1774166577.597934,0,0
254,7625854.058141,1774166577.621197,0,0
255,7625854.067645,1774166577.629185,0,0
256,7625854.105779,1774166577.671706,0,0
257,7625854.117567,1774166577.681709,0,0
258,7625854.137671,1774166577.70271,0,0
259,7625854.146562,1774166577.709709,0,0
260,7625854.169596,1774166577.733709,0,0
261,7625854.178586,1774166577.741711,0,0
262,7625854.201628,1774166577.767742,0,0
263,7625854.213622,1774166577.777741,0,0
264,7625854.233653,1774166577.798739,0,0
265,7625854.244731,1774166577.80774,0,0
266,7625854.266775,1774166577.82958,0,0
267,7625854.274951,1774166577.837579,0,0
268,7625854.298133,1774166577.861203,0,0
269,7625854.306642,1774166577.869204,0,0
270,7625854.332435,1774166577.895866,0,0
271,7625854.342248,1774166577.904868,0,0
272,7625854.362073,1774166577.924846,0,0
273,7625854.371511,1774166577.933893,0,0
274,7625854.39411,1774166577.956842,0,0
275,7625854.402377,1774166577.965358,0,0
276,7625854.426141,1774166577.991369,0,0
277,7625854.4372,1774166578.000357,0,0
278,7625854.457393,1774166578.022358,0,0
279,7625854.466581,1774166578.032362,0,0
280,7625854.505252,1774166578.069409,0,0
281,7625854.515294,1774166578.079409,0,0
282,7625854.53727,1774166578.101408,0,0
283,7625854.547312,1774166578.110409,0,0
284,7625854.5709,1774166578.133631,0,0
285,7625854.580014,1774166578.141729,0,0
286,7625854.602742,1774166578.165389,0,0
287,7625854.61183,1774166578.173389,0,0
288,7625854.633133,1774166578.196903,0,0
289,7625854.64193,1774166578.203979,0,0
290,7625854.665482,1774166578.228499,0,0
291,7625854.672614,1774166578.234484,0,0
292,7625854.698087,1774166578.260198,0,0
293,7625854.705334,1774166578.267508,0,0
294,7625854.731748,1774166578.294208,0,0
295,7625854.740258,1774166578.302265,0,0
296,7625854.764491,1774166578.326487,0,0
297,7625854.772974,1774166578.334487,0,0
298,7625854.796284,1774166578.35912,0,0
299,7625854.804614,1774166578.366124,0,0
300,7625854.8269,1774166578.390591,0,0
301,7625854.836933,1774166578.399591,0,0
302,7625854.859671,1774166578.422191,0,0
303,7625854.868851,1774166578.43119,0,0
304,7625854.909043,1774166578.472204,0,0
305,7625854.917984,1774166578.482204,0,0
306,7625854.937046,1774166578.501204,0,0
307,7625854.94711,1774166578.512205,0,0
308,7625854.969111,1774166578.533204,0,0
309,7625854.979178,1774166578.542209,0,0
310,7625855.001597,1774166578.56572,0,0
311,7625855.011615,1774166578.57572,0,0
312,7625855.033558,1774166578.598721,0,0
313,7625855.044558,1774166578.607721,0,0
314,7625855.065609,1774166578.628719,0,0
315,7625855.073974,1774166578.636719,0,0
316,7625855.098766,1774166578.66173,0,0
317,7625855.108393,1774166578.67073,0,0
318,7625855.130135,1774166578.693224,0,0
319,7625855.138851,1774166578.701755,0,0
320,7625855.161606,1774166578.724725,0,0
321,7625855.170927,1774166578.733724,0,0
322,7625855.193553,1774166578.756202,0,0
323,7625855.202649,1774166578.765201,0,0
324,7625855.225983,1774166578.789763,0,0
325,7625855.23622,1774166578.798705,0,0
326,7625855.258365,1774166578.820973,0,0
327,7625855.267407,1774166578.828974,0,0
328,7625855.307394,1774166578.870416,0,0
329,7625855.315367,1774166578.877467,0,0
330,7625855.338694,1774166578.901886,0,0
331,7625855.347301,1774166578.909824,0,0
332,7625855.371014,1774166578.933944,0,0
333,7625855.379195,1774166578.941301,0,0
334,7625855.401101,1774166578.964141,0,0
335,7625855.408421,1774166578.970185,0,0
336,7625855.435771,1774166579.000323,0,0
337,7625855.445745,1774166579.008322,0,0
338,7625855.466094,1774166579.028923,0,0
339,7625855.475392,1774166579.038928,0,0
340,7625855.498838,1774166579.060919,0,0
341,7625855.506893,1774166579.068915,0,0
342,7625855.530525,1774166579.093473,0,0
343,7625855.540158,1774166579.102477,0,0
344,7625855.561431,1774166579.125505,0,0
345,7625855.571426,1774166579.134507,0,0
346,7625855.593342,1774166579.157022,0,0
347,7625855.601872,1774166579.166023,0,0
348,7625855.625911,1774166579.192026,0,0
349,7625855.638042,1774166579.201026,0,0
350,7625855.657926,1774166579.222022,0,0
351,7625855.667955,1774166579.232024,0,0
352,7625855.705006,1774166579.26912,0,0
353,7625855.714979,1774166579.278121,0,0
354,7625855.738535,1774166579.301091,0,0
355,7625855.747069,1774166579.309095,0,0
356,7625855.770802,1774166579.333336,0,0
357,7625855.779254,1774166579.341615,0,0
358,7625855.802868,1774166579.365395,0,0
359,7625855.811033,1774166579.373343,0,0
360,7625855.833225,1774166579.398346,0,0
361,7625855.844365,1774166579.409346,0,0
362,7625855.865166,1774166579.429346,0,0
363,7625855.875249,1774166579.440353,0,0
364,7625855.898301,1774166579.463432,0,0
365,7625855.909554,1774166579.47542,0,0
366,7625855.929703,1774166579.49442,0,0
367,7625855.940438,1774166579.504418,0,0
368,7625855.963388,1774166579.528419,0,0
369,7625855.974428,1774166579.537477,0,0
370,7625855.99543,1774166579.55776,0,0
371,7625856.004222,1774166579.56722,0,0
372,7625856.027554,1774166579.591185,0,0
373,7625856.037514,1774166579.600127,0,0
374,7625856.059016,1774166579.621987,0,0
375,7625856.067876,1774166579.630989,0,0
376,7625856.105588,1774166579.670512,0,0
377,7625856.116509,1774166579.680509,0,0
378,7625856.137376,1774166579.702506,0,0
379,7625856.146392,1774166579.710508,0,0
380,7625856.169549,1774166579.734509,0,0
381,7625856.180508,1774166579.743514,0,0
382,7625856.201454,1774166579.76759,0,0
383,7625856.213505,1774166579.777583,0,0
384,7625856.233485,1774166579.799587,0,0
385,7625856.243657,1774166579.806625,0,0
386,7625856.264993,1774166579.828092,0,0
387,7625856.27314,1774166579.835074,0,0
388,7625856.29768,1774166579.860388,0,0
389,7625856.306406,1774166579.868379,0,0
390,7625856.331146,1774166579.894565,0,0
391,7625856.340504,1774166579.90457,0,0
392,7625856.362674,1774166579.9265,0,0
393,7625856.371846,1774166579.935499,0,0
394,7625856.394912,1774166579.958401,0,0
395,7625856.404265,1774166579.967715,0,0
396,7625856.426142,1774166579.991797,0,0
397,7625856.435681,1774166580.000809,0,0
398,7625856.458596,1774166580.02458,0,0
399,7625856.470576,1774166580.033581,0,0
400,7625856.505301,1774166580.07013,0,0
401,7625856.516,1774166580.080131,0,0
402,7625856.537011,1774166580.10113,0,0
403,7625856.546022,1774166580.111132,0,0
404,7625856.569019,1774166580.133131,0,0
405,7625856.578944,1774166580.142131,0,0
406,7625856.602102,1774166580.167218,0,0
407,7625856.613236,1774166580.176216,0,0
408,7625856.633288,1774166580.202219,0,0
409,7625856.64673,1774166580.216224,0,0
410,7625856.669138,1774166580.233221,0,0
411,7625856.677382,1774166580.240216,0,0
412,7625856.697858,1774166580.260218,0,0
413,7625856.706133,1774166580.269218,0,0
414,7625856.730262,1774166580.292354,0,0
415,7625856.738702,1774166580.301401,0,0
416,7625856.762558,1774166580.325227,0,0
417,7625856.771596,1774166580.333649,0,0
418,7625856.794908,1774166580.35738,0,0
419,7625856.803233,1774166580.365771,0,0
