frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,8331900.212633,1774872616.434885,0,0
1,8331900.222907,1774872616.443366,0,0
2,8331900.245709,1774872616.466976,0,0
3,8331900.276253,1774872616.496267,0,0
4,8331900.285655,1774872616.505262,0,0
5,8331900.308719,1774872616.528678,0,0
6,8331900.318223,1774872616.537279,0,0
7,8331900.341678,1774872616.561983,0,0
8,8331900.351291,1774872616.570982,0,0
9,8331900.372935,1774872616.593886,0,0
10,8331900.382988,1774872616.60228,0,0
11,8331900.408381,1774872616.628731,0,0
12,8331900.417585,1774872616.638248,0,0
13,8331900.439346,1774872616.659344,0,0
14,8331900.448515,1774872616.668349,0,0
15,8331900.471297,1774872616.691581,0,0
16,8331900.480263,1774872616.699584,0,0
17,8331900.504282,1774872616.724287,0,0
18,8331900.514012,1774872616.733238,0,0
19,8331900.533278,1774872616.753873,0,0
20,8331900.543682,1774872616.762936,0,0
21,8331900.552077,1774872616.770874,0,0
22,8331900.581984,1774872616.802405,0,0
23,8331900.591458,1774872616.810684,0,0
24,8331900.614943,1774872616.836238,0,0
25,8331900.624411,1774872616.843315,0,0
26,8331900.645964,1774872616.8699,0,0
27,8331900.677946,1774872616.898899,0,0
28,8331900.686013,1774872616.905899,0,0
29,8331900.709278,1774872616.928943,0,0
30,8331900.718217,1774872616.936936,0,0
31,8331900.742136,1774872616.962383,0,0
32,8331900.75183,1774872616.971383,0,0
33,8331900.773855,1774872616.994186,0,0
34,8331900.782822,1774872617.002712,0,0
35,8331900.807714,1774872617.026968,0,0
36,8331900.81662,1774872617.037971,0,0
37,8331900.838728,1774872617.058678,0,0
38,8331900.848302,1774872617.067679,0,0
39,8331900.871953,1774872617.091826,0,0
40,8331900.881513,1774872617.100827,0,0
41,8331900.903834,1774872617.124567,0,0
42,8331900.914333,1774872617.1342,0,0
43,8331900.934185,1774872617.154742,0,0
44,8331900.943446,1774872617.162761,0,0
45,8331900.952352,1774872617.171029,0,0
46,8331900.982651,1774872617.202689,0,0
47,8331900.990075,1774872617.209005,0,0
48,8331901.015925,1774872617.236258,0,0
49,8331901.026067,1774872617.246033,0,0
50,8331901.046855,1774872617.266135,0,0
51,8331901.079179,1774872617.298428,0,0
52,8331901.088271,1774872617.307429,0,0
53,8331901.110328,1774872617.329349,0,0
54,8331901.119028,1774872617.338361,0,0
55,8331901.142637,1774872617.362932,0,0
56,8331901.150335,1774872617.369208,0,0
57,8331901.172908,1774872617.392832,0,0
58,8331901.182677,1774872617.402474,0,0
59,8331901.20556,1774872617.425534,0,0
60,8331901.213009,1774872617.433771,0,0
61,8331901.240698,1774872617.46091,0,0
62,8331901.249561,1774872617.468911,0,0
63,8331901.269443,1774872617.48905,0,0
64,8331901.278756,1774872617.49767,0,0
65,8331901.303064,1774872617.522964,0,0
66,8331901.311599,1774872617.530473,0,0
67,8331901.334204,1774872617.55386,0,0
68,8331901.343838,1774872617.563121,0,0
69,8331901.351794,1774872617.571121,0,0
70,8331901.382413,1774872617.602736,0,0
71,8331901.390123,1774872617.609069,0,0
72,8331901.413259,1774872617.635208,0,0
73,8331901.424296,1774872617.64475,0,0
74,8331901.446864,1774872617.666722,0,0
75,8331901.477699,1774872617.697656,0,0
76,8331901.486314,1774872617.705656,0,0
77,8331901.510634,1774872617.729994,0,0
78,8331901.51892,1774872617.737278,0,0
79,8331901.541784,1774872617.761566,0,0
80,8331901.550228,1774872617.76912,0,0
81,8331901.574693,1774872617.794572,0,0
82,8331901.583286,1774872617.802573,0,0
83,8331901.606054,1774872617.825926,0,0
84,8331901.613319,1774872617.834214,0,0
85,8331901.637504,1774872617.857335,0,0
86,8331901.646295,1774872617.865633,0,0
87,8331901.669385,1774872617.889123,0,0
88,8331901.677651,1774872617.896513,0,0
89,8331901.702788,1774872617.922054,0,0
90,8331901.711767,1774872617.930762,0,0
91,8331901.734643,1774872617.95404,0,0
92,8331901.743046,1774872617.962324,0,0
