frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,7266295.993637,1773807021.006177,0,0
1,7266296.005763,1773807021.017743,0,0
2,7266296.02464,1773807021.03657,0,0
3,7266296.056086,1773807021.066066,0,0
4,7266296.065654,1773807021.074569,0,0
5,7266296.088278,1773807021.098295,0,0
6,7266296.097387,1773807021.107294,0,0
7,7266296.121609,1773807021.131925,0,0
8,7266296.131008,1773807021.139983,0,0
9,7266296.152632,1773807021.162661,0,0
10,7266296.161767,1773807021.170667,0,0
11,7266296.183981,1773807021.193969,0,0
12,7266296.192588,1773807021.202964,0,0
13,7266296.216918,1773807021.226907,0,0
14,7266296.226551,1773807021.235909,0,0
15,7266296.250067,1773807021.259888,0,0
16,7266296.25848,1773807021.267893,0,0
17,7266296.282146,1773807021.291452,0,0
18,7266296.291129,1773807021.300446,0,0
19,7266296.329116,1773807021.339024,0,0
20,7266296.33798,1773807021.347321,0,0
21,7266296.346981,1773807021.355369,0,0
22,7266296.362383,1773807021.371219,0,0
23,7266296.37187,1773807021.38075,0,0
24,7266296.393957,1773807021.405243,0,0
25,7266296.403812,1773807021.412243,0,0
26,7266296.425766,1773807021.436156,0,0
27,7266296.458094,1773807021.46829,0,0
28,7266296.467206,1773807021.475291,0,0
29,7266296.489902,1773807021.499257,0,0
30,7266296.496617,1773807021.505299,0,0
31,7266296.525987,1773807021.536965,0,0
32,7266296.536006,1773807021.545978,0,0
33,7266296.555953,1773807021.565984,0,0
34,7266296.565155,1773807021.573985,0,0
35,7266296.584518,1773807021.594525,0,0
36,7266296.593659,1773807021.605525,0,0
37,7266296.61708,1773807021.626557,0,0
38,7266296.625288,1773807021.634841,0,0
39,7266296.650682,1773807021.659651,0,0
40,7266296.658319,1773807021.667968,0,0
41,7266296.682548,1773807021.692235,0,0
42,7266296.690851,1773807021.699812,0,0
43,7266296.699455,1773807021.707806,0,0
44,7266296.729882,1773807021.739588,0,0
45,7266296.738995,1773807021.747588,0,0
46,7266296.760739,1773807021.771629,0,0
47,7266296.770187,1773807021.779109,0,0
48,7266296.794362,1773807021.805203,0,0
49,7266296.804839,1773807021.814262,0,0
50,7266296.824006,1773807021.834048,0,0
51,7266296.857787,1773807021.867679,0,0
52,7266296.864886,1773807021.874668,0,0
53,7266296.890491,1773807021.899748,0,0
54,7266296.897096,1773807021.905746,0,0
55,7266296.921524,1773807021.930985,0,0
56,7266296.930576,1773807021.939983,0,0
57,7266296.952349,1773807021.961384,0,0
58,7266296.960929,1773807021.970467,0,0
59,7266296.984773,1773807021.994358,0,0
60,7266296.993035,1773807022.003358,0,0
61,7266297.016881,1773807022.026933,0,0
62,7266297.026553,1773807022.035513,0,0
63,7266297.050089,1773807022.059169,0,0
64,7266297.058778,1773807022.068231,0,0
65,7266297.082543,1773807022.091318,0,0
66,7266297.091017,1773807022.100327,0,0
67,7266297.13064,1773807022.139636,0,0
68,7266297.139951,1773807022.14964,0,0
69,7266297.148218,1773807022.156636,0,0
70,7266297.161523,1773807022.171251,0,0
71,7266297.170274,1773807022.179247,0,0
72,7266297.192055,1773807022.203123,0,0
73,7266297.202151,1773807022.211064,0,0
74,7266297.224372,1773807022.235265,0,0
75,7266297.258626,1773807022.268937,0,0
76,7266297.268559,1773807022.277936,0,0
77,7266297.287985,1773807022.297916,0,0
78,7266297.296893,1773807022.305917,0,0
79,7266297.322063,1773807022.332351,0,0
80,7266297.331439,1773807022.340349,0,0
81,7266297.352224,1773807022.362186,0,0
82,7266297.361798,1773807022.370138,0,0
83,7266297.385098,1773807022.394398,0,0
84,7266297.394108,1773807022.405132,0,0
85,7266297.416615,1773807022.426601,0,0
86,7266297.42578,1773807022.434641,0,0
87,7266297.449974,1773807022.459344,0,0
88,7266297.458979,1773807022.467349,0,0
89,7266297.481869,1773807022.490926,0,0
90,7266297.490477,1773807022.498926,0,0
91,7266297.49865,1773807022.506974,0,0
92,7266297.529064,1773807022.539035,0,0
93,7266297.537653,1773807022.546035,0,0
94,7266297.562003,1773807022.571976,0,0
95,7266297.571731,1773807022.579974,0,0
96,7266297.594113,1773807022.604345,0,0
97,7266297.603837,1773807022.612393,0,0
98,7266297.625246,1773807022.634572,0,0
99,7266297.634137,1773807022.643136,0,0
100,7266297.65875,1773807022.668183,0,0
101,7266297.688736,1773807022.69872,0,0
102,7266297.697289,1773807022.70572,0,0
103,7266297.722583,1773807022.731926,0,0
104,7266297.731539,1773807022.739927,0,0
105,7266297.753969,1773807022.763251,0,0
106,7266297.762164,1773807022.771135,0,0
107,7266297.785754,1773807022.79595,0,0
108,7266297.794546,1773807022.80495,0,0
109,7266297.816592,1773807022.826581,0,0
110,7266297.823858,1773807022.832574,0,0
111,7266297.851276,1773807022.861138,0,0
112,7266297.859034,1773807022.86814,0,0
113,7266297.881843,1773807022.891644,0,0
114,7266297.89062,1773807022.899615,0,0
115,7266297.929561,1773807022.939611,0,0
116,7266297.938645,1773807022.947613,0,0
117,7266297.947308,1773807022.955612,0,0
118,7266297.962726,1773807022.972006,0,0
119,7266297.971857,1773807022.980053,0,0
120,7266297.992893,1773807023.003831,0,0
121,7266298.002931,1773807023.012186,0,0
122,7266298.024728,1773807023.03473,0,0
123,7266298.058093,1773807023.068239,0,0
124,7266298.067203,1773807023.076185,0,0
125,7266298.089779,1773807023.099792,0,0
126,7266298.099092,1773807023.107792,0,0
127,7266298.121328,1773807023.130846,0,0
128,7266298.130642,1773807023.139846,0,0
129,7266298.153845,1773807023.163304,0,0
130,7266298.162028,1773807023.170883,0,0
131,7266298.185432,1773807023.194804,0,0
132,7266298.19455,1773807023.204804,0,0
133,7266298.217878,1773807023.227929,0,0
134,7266298.226859,1773807023.23622,0,0
135,7266298.250585,1773807023.260005,0,0
136,7266298.25921,1773807023.268123,0,0
137,7266298.281462,1773807023.290881,0,0
138,7266298.289844,1773807023.298167,0,0
139,7266298.297773,1773807023.306166,0,0
140,7266298.328856,1773807023.338926,0,0
141,7266298.337534,1773807023.345926,0,0
142,7266298.362939,1773807023.372827,0,0
143,7266298.371506,1773807023.379827,0,0
144,7266298.393776,1773807023.404202,0,0
145,7266298.403912,1773807023.412203,0,0
146,7266298.425827,1773807023.435141,0,0
147,7266298.434903,1773807023.443141,0,0
148,7266298.457938,1773807023.467285,0,0
149,7266298.489998,1773807023.498952,0,0
150,7266298.498696,1773807023.507946,0,0
151,7266298.522164,1773807023.531592,0,0
152,7266298.531332,1773807023.540592,0,0
153,7266298.553852,1773807023.563313,0,0
154,7266298.563022,1773807023.571931,0,0
155,7266298.58475,1773807023.594632,0,0
156,7266298.593492,1773807023.603902,0,0
157,7266298.618929,1773807023.628232,0,0
158,7266298.627726,1773807023.636231,0,0
159,7266298.649519,1773807023.658852,0,0
160,7266298.65845,1773807023.667482,0,0
161,7266298.681418,1773807023.691144,0,0
162,7266298.690783,1773807023.699773,0,0
163,7266298.728602,1773807023.738574,0,0
164,7266298.737165,1773807023.74612,0,0
165,7266298.745744,1773807023.75412,0,0
166,7266298.762159,1773807023.771235,0,0
167,7266298.771219,1773807023.780235,0,0
168,7266298.79269,1773807023.803501,0,0
169,7266298.800846,1773807023.809824,0,0
170,7266298.824153,1773807023.834259,0,0
171,7266298.857248,1773807023.86718,0,0
172,7266298.866015,1773807023.875519,0,0
173,7266298.889377,1773807023.899174,0,0
174,7266298.899121,1773807023.908235,0,0
