frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,6659321.577844,1773200054.351238,0,0
1,6659321.608304,1773200054.367486,0,0
2,6659321.62393,1773200054.377492,0,0
3,6659321.642046,1773200054.394611,0,0
4,6659321.650951,1773200054.402065,0,0
5,6659321.67538,1773200054.427946,0,0
6,6659321.685797,1773200054.437185,0,0
7,6659321.705323,1773200054.457465,0,0
8,6659321.714548,1773200054.465477,0,0
9,6659321.736522,1773200054.48871,0,0
10,6659321.746554,1773200054.498234,0,0
11,6659321.769274,1773200054.521128,0,0
12,6659321.778539,1773200054.532467,0,0
13,6659321.801887,1773200054.55372,0,0
14,6659321.80993,1773200054.561992,0,0
15,6659321.833373,1773200054.585568,0,0
16,6659321.843216,1773200054.59457,0,0
17,6659321.865565,1773200054.617771,0,0
18,6659321.875505,1773200054.626776,0,0
19,6659321.913463,1773200054.665908,0,0
20,6659321.922745,1773200054.673907,0,0
21,6659321.930876,1773200054.681918,0,0
22,6659321.94485,1773200054.698512,0,0
23,6659321.954365,1773200054.70556,0,0
24,6659321.976464,1773200054.730547,0,0
25,6659321.985674,1773200054.736877,0,0
26,6659322.011124,1773200054.764632,0,0
27,6659322.041218,1773200054.794275,0,0
28,6659322.049199,1773200054.800839,0,0
29,6659322.07389,1773200054.82644,0,0
30,6659322.084068,1773200054.83544,0,0
31,6659322.106339,1773200054.858895,0,0
32,6659322.116462,1773200054.867842,0,0
33,6659322.136722,1773200054.889854,0,0
34,6659322.146156,1773200054.898364,0,0
35,6659322.169827,1773200054.922348,0,0
36,6659322.178947,1773200054.932352,0,0
37,6659322.20179,1773200054.954945,0,0
38,6659322.212661,1773200054.963991,0,0
39,6659322.233785,1773200054.986968,0,0
40,6659322.243741,1773200054.996028,0,0
41,6659322.266734,1773200055.019878,0,0
42,6659322.275157,1773200055.026821,0,0
43,6659322.29826,1773200055.05109,0,0
44,6659322.308466,1773200055.060031,0,0
45,6659322.316859,1773200055.067382,0,0
46,6659322.346,1773200055.098538,0,0
47,6659322.356,1773200055.107541,0,0
48,6659322.378341,1773200055.131902,0,0
49,6659322.388831,1773200055.139903,0,0
50,6659322.409228,1773200055.162117,0,0
51,6659322.441158,1773200055.1933,0,0
52,6659322.450715,1773200055.201817,0,0
53,6659322.474295,1773200055.226734,0,0
54,6659322.484296,1773200055.235733,0,0
55,6659322.506266,1773200055.258792,0,0
56,6659322.516387,1773200055.267794,0,0
57,6659322.539913,1773200055.292406,0,0
58,6659322.549828,1773200055.300915,0,0
59,6659322.570676,1773200055.323174,0,0
60,6659322.580405,1773200055.334162,0,0
61,6659322.603311,1773200055.355658,0,0
62,6659322.613095,1773200055.363658,0,0
63,6659322.633533,1773200055.385743,0,0
64,6659322.642242,1773200055.393018,0,0
65,6659322.664903,1773200055.41689,0,0
66,6659322.674447,1773200055.425889,0,0
67,6659322.714088,1773200055.465927,0,0
68,6659322.722109,1773200055.473202,0,0
69,6659322.730086,1773200055.48121,0,0
70,6659322.744698,1773200055.496684,0,0
71,6659322.754383,1773200055.505476,0,0
72,6659322.779699,1773200055.533123,0,0
73,6659322.790676,1773200055.542114,0,0
74,6659322.810562,1773200055.562998,0,0
75,6659322.843734,1773200055.596915,0,0
76,6659322.853249,1773200055.604218,0,0
77,6659322.874412,1773200055.626966,0,0
78,6659322.882125,1773200055.632941,0,0
79,6659322.90576,1773200055.657718,0,0
80,6659322.915197,1773200055.6668,0,0
81,6659322.938242,1773200055.690401,0,0
82,6659322.94804,1773200055.699397,0,0
83,6659322.971142,1773200055.7236,0,0
84,6659322.978738,1773200055.732589,0,0
85,6659323.00121,1773200055.75429,0,0
86,6659323.010817,1773200055.76229,0,0
87,6659323.035012,1773200055.787618,0,0
88,6659323.044035,1773200055.794608,0,0
89,6659323.066286,1773200055.818244,0,0
90,6659323.075754,1773200055.827244,0,0
91,6659323.097809,1773200055.849612,0,0
92,6659323.106465,1773200055.857635,0,0
93,6659323.115187,1773200055.865635,0,0
94,6659323.148023,1773200055.899534,0,0
95,6659323.155903,1773200055.906948,0,0
96,6659323.178367,1773200055.93198,0,0
97,6659323.188847,1773200055.939939,0,0
98,6659323.209212,1773200055.962078,0,0
99,6659323.240906,1773200055.993102,0,0
100,6659323.250641,1773200056.002101,0,0
101,6659323.273467,1773200056.026551,0,0
102,6659323.28366,1773200056.035566,0,0
103,6659323.304812,1773200056.057523,0,0
104,6659323.314481,1773200056.066553,0,0
105,6659323.337606,1773200056.091575,0,0
106,6659323.348441,1773200056.099604,0,0
107,6659323.369008,1773200056.122124,0,0
108,6659323.379139,1773200056.139168,0,0
109,6659323.401108,1773200056.154167,0,0
110,6659323.411128,1773200056.163162,0,0
111,6659323.433038,1773200056.186125,0,0
112,6659323.443111,1773200056.195178,0,0
113,6659323.465785,1773200056.222777,0,0
114,6659323.480797,1773200056.236812,0,0
115,6659323.496913,1773200056.24982,0,0
116,6659323.506734,1773200056.258816,0,0
117,6659323.515718,1773200056.270814,0,0
118,6659323.544732,1773200056.297825,0,0
119,6659323.555316,1773200056.310468,0,0
120,6659323.578165,1773200056.332043,0,0
121,6659323.589337,1773200056.34103,0,0
122,6659323.61114,1773200056.363038,0,0
123,6659323.642263,1773200056.396016,0,0
124,6659323.651348,1773200056.403527,0,0
125,6659323.672614,1773200056.424627,0,0
126,6659323.681974,1773200056.433644,0,0
127,6659323.706163,1773200056.457817,0,0
128,6659323.715243,1773200056.466829,0,0
129,6659323.740018,1773200056.492104,0,0
130,6659323.749589,1773200056.501105,0,0
131,6659323.77045,1773200056.522967,0,0
132,6659323.779481,1773200056.532469,0,0
133,6659323.802501,1773200056.554925,0,0
134,6659323.811704,1773200056.562215,0,0
135,6659323.834588,1773200056.58706,0,0
136,6659323.842377,1773200056.593588,0,0
137,6659323.865131,1773200056.61728,0,0
138,6659323.873983,1773200056.624568,0,0
139,6659323.897424,1773200056.649309,0,0
140,6659323.906783,1773200056.657309,0,0
141,6659323.914842,1773200056.666311,0,0
142,6659323.945226,1773200056.697057,0,0
143,6659323.95463,1773200056.706149,0,0
144,6659323.978281,1773200056.731838,0,0
145,6659323.989391,1773200056.740484,0,0
146,6659324.010532,1773200056.76308,0,0
147,6659324.042625,1773200056.794743,0,0
148,6659324.052417,1773200056.803247,0,0
149,6659324.075208,1773200056.82769,0,0
150,6659324.084272,1773200056.83569,0,0
151,6659324.106224,1773200056.859129,0,0
152,6659324.11583,1773200056.867064,0,0
153,6659324.138377,1773200056.890917,0,0
154,6659324.147811,1773200056.898976,0,0
155,6659324.170681,1773200056.923182,0,0
156,6659324.180411,1773200056.934173,0,0
157,6659324.202353,1773200056.953896,0,0
158,6659324.211477,1773200056.962892,0,0
159,6659324.233657,1773200056.985714,0,0
160,6659324.242405,1773200056.992997,0,0
161,6659324.26628,1773200057.018591,0,0
162,6659324.275018,1773200057.025591,0,0
163,6659324.314584,1773200057.066712,0,0
164,6659324.32437,1773200057.075711,0,0
165,6659324.332256,1773200057.082711,0,0
166,6659324.346216,1773200057.098281,0,0
167,6659324.356061,1773200057.106924,0,0
168,6659324.37949,1773200057.133052,0,0
169,6659324.38951,1773200057.140604,0,0
170,6659324.410286,1773200057.162823,0,0
171,6659324.441895,1773200057.19406,0,0
172,6659324.450855,1773200057.201858,0,0
173,6659324.474173,1773200057.226115,0,0
174,6659324.483857,1773200057.235116,0,0
175,6659324.505661,1773200057.257818,0,0
176,6659324.514327,1773200057.265167,0,0
177,6659324.539122,1773200057.291683,0,0
178,6659324.548296,1773200057.299757,0,0
179,6659324.571617,1773200057.323647,0,0
180,6659324.579687,1773200057.332647,0,0
181,6659324.600619,1773200057.352444,0,0
182,6659324.60997,1773200057.361441,0,0
183,6659324.635662,1773200057.388045,0,0
184,6659324.644327,1773200057.39537,0,0
185,6659324.666658,1773200057.418684,0,0
186,6659324.676234,1773200057.427685,0,0
187,6659324.697818,1773200057.449581,0,0
188,6659324.706999,1773200057.457575,0,0
189,6659324.715509,1773200057.466871,0,0
190,6659324.74569,1773200057.497752,0,0
191,6659324.755469,1773200057.506256,0,0
192,6659324.778109,1773200057.531624,0,0
193,6659324.786802,1773200057.537622,0,0
194,6659324.809687,1773200057.561599,0,0
195,6659324.843125,1773200057.596132,0,0
