frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,6762238.792747,1773302969.858321,0,0
1,6762238.803835,1773302969.868317,0,0
2,6762238.825576,1773302969.890569,0,0
3,6762238.858893,1773302969.923122,0,0
4,6762238.868572,1773302969.931626,0,0
5,6762238.889642,1773302969.954281,0,0
6,6762238.898655,1773302969.963346,0,0
7,6762238.921631,1773302969.986316,0,0
8,6762238.929376,1773302969.992707,0,0
9,6762238.95389,1773302970.019118,0,0
10,6762238.963027,1773302970.027142,0,0
11,6762238.985399,1773302970.049339,0,0
12,6762238.993976,1773302970.058635,0,0
13,6762239.017693,1773302970.081843,0,0
14,6762239.027399,1773302970.090514,0,0
15,6762239.050679,1773302970.114864,0,0
16,6762239.058141,1773302970.12115,0,0
17,6762239.083331,1773302970.147461,0,0
18,6762239.092282,1773302970.155463,0,0
19,6762239.113554,1773302970.178249,0,0
20,6762239.123604,1773302970.18625,0,0
21,6762239.145107,1773302970.209049,0,0
22,6762239.152181,1773302970.21542,0,0
23,6762239.160105,1773302970.222707,0,0
24,6762239.193225,1773302970.258173,0,0
25,6762239.20213,1773302970.265505,0,0
26,6762239.226402,1773302970.290563,0,0
27,6762239.256031,1773302970.319438,0,0
28,6762239.264905,1773302970.328425,0,0
29,6762239.289565,1773302970.353305,0,0
30,6762239.298794,1773302970.362307,0,0
31,6762239.322352,1773302970.38668,0,0
32,6762239.33139,1773302970.39562,0,0
33,6762239.355813,1773302970.419518,0,0
34,6762239.364945,1773302970.429563,0,0
35,6762239.386139,1773302970.450309,0,0
36,6762239.395187,1773302970.460669,0,0
37,6762239.416734,1773302970.481661,0,0
38,6762239.426388,1773302970.489661,0,0
39,6762239.449408,1773302970.514678,0,0
40,6762239.459411,1773302970.522665,0,0
41,6762239.480537,1773302970.546232,0,0
42,6762239.490585,1773302970.554176,0,0
43,6762239.512876,1773302970.578189,0,0
44,6762239.523055,1773302970.586171,0,0
45,6762239.559974,1773302970.62423,0,0
46,6762239.568836,1773302970.63223,0,0
47,6762239.576525,1773302970.63982,0,0
48,6762239.591628,1773302970.65682,0,0
49,6762239.624576,1773302970.690861,0,0
50,6762239.63653,1773302970.699821,0,0
51,6762239.656007,1773302970.720905,0,0
52,6762239.665795,1773302970.729906,0,0
53,6762239.689334,1773302970.753459,0,0
54,6762239.698248,1773302970.762464,0,0
55,6762239.721882,1773302970.785788,0,0
56,6762239.731323,1773302970.794789,0,0
57,6762239.752608,1773302970.815903,0,0
58,6762239.761437,1773302970.824661,0,0
59,6762239.785758,1773302970.849035,0,0
60,6762239.794425,1773302970.85966,0,0
61,6762239.818137,1773302970.881299,0,0
62,6762239.825318,1773302970.888583,0,0
63,6762239.849721,1773302970.913256,0,0
64,6762239.858564,1773302970.921261,0,0
65,6762239.881971,1773302970.945554,0,0
66,6762239.890537,1773302970.953843,0,0
67,6762239.9141,1773302970.978741,0,0
68,6762239.92308,1773302970.985742,0,0
69,6762239.945509,1773302971.009412,0,0
70,6762239.952503,1773302971.015458,0,0
71,6762239.960938,1773302971.024967,0,0
72,6762239.99293,1773302971.058122,0,0
73,6762240.003906,1773302971.067463,0,0
74,6762240.026027,1773302971.0913,0,0
75,6762240.057067,1773302971.12135,0,0
76,6762240.066122,1773302971.130315,0,0
77,6762240.088568,1773302971.152718,0,0
78,6762240.097556,1773302971.161702,0,0
79,6762240.120773,1773302971.18489,0,0
80,6762240.129623,1773302971.193895,0,0
81,6762240.152634,1773302971.217889,0,0
82,6762240.162643,1773302971.226901,0,0
83,6762240.184819,1773302971.250001,0,0
84,6762240.192754,1773302971.259005,0,0
85,6762240.216809,1773302971.282042,0,0
86,6762240.226751,1773302971.291043,0,0
87,6762240.247832,1773302971.312001,0,0
88,6762240.256734,1773302971.321012,0,0
89,6762240.281422,1773302971.346599,0,0
90,6762240.291374,1773302971.355557,0,0
91,6762240.312294,1773302971.376557,0,0
92,6762240.320276,1773302971.384558,0,0
93,6762240.344411,1773302971.408568,0,0
94,6762240.353327,1773302971.417557,0,0
95,6762240.362319,1773302971.429605,0,0
96,6762240.392534,1773302971.457788,0,0
97,6762240.424794,1773302971.488772,0,0
98,6762240.433595,1773302971.498778,0,0
99,6762240.457104,1773302971.520772,0,0
100,6762240.466388,1773302971.531784,0,0
101,6762240.488713,1773302971.552633,0,0
102,6762240.49807,1773302971.561674,0,0
103,6762240.522411,1773302971.586092,0,0
104,6762240.53105,1773302971.595094,0,0
105,6762240.553413,1773302971.617588,0,0
106,6762240.561921,1773302971.625047,0,0
