frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,8305407.905107,1774846124.152652,0,0
1,8305407.941403,1774846124.168963,0,0
2,8305407.957495,1774846124.17889,0,0
3,8305407.965892,1774846124.186884,0,0
4,8305407.976983,1774846124.196056,0,0
5,8305407.999162,1774846124.220439,0,0
6,8305408.007714,1774846124.226429,0,0
7,8305408.031119,1774846124.251343,0,0
8,8305408.040431,1774846124.25931,0,0
9,8305408.062278,1774846124.282255,0,0
10,8305408.073132,1774846124.292255,0,0
11,8305408.094225,1774846124.314171,0,0
12,8305408.103267,1774846124.325358,0,0
13,8305408.127216,1774846124.347468,0,0
14,8305408.136546,1774846124.355477,0,0
15,8305408.158784,1774846124.378721,0,0
16,8305408.168257,1774846124.387722,0,0
17,8305408.191878,1774846124.411225,0,0
18,8305408.201499,1774846124.420506,0,0
19,8305408.240317,1774846124.460177,0,0
20,8305408.249927,1774846124.469178,0,0
21,8305408.259115,1774846124.478178,0,0
22,8305408.270526,1774846124.490286,0,0
23,8305408.278103,1774846124.497112,0,0
24,8305408.304954,1774846124.525766,0,0
25,8305408.314639,1774846124.534039,0,0
26,8305408.335838,1774846124.555517,0,0
27,8305408.366609,1774846124.58721,0,0
28,8305408.375828,1774846124.594673,0,0
29,8305408.399303,1774846124.618665,0,0
30,8305408.408752,1774846124.62795,0,0
31,8305408.430898,1774846124.651503,0,0
32,8305408.438784,1774846124.658512,0,0
33,8305408.462731,1774846124.681614,0,0
34,8305408.47143,1774846124.690559,0,0
35,8305408.494806,1774846124.713624,0,0
36,8305408.503676,1774846124.724638,0,0
37,8305408.526208,1774846124.746163,0,0
38,8305408.535924,1774846124.755511,0,0
39,8305408.559738,1774846124.778723,0,0
40,8305408.568174,1774846124.788728,0,0
41,8305408.593258,1774846124.812176,0,0
42,8305408.601708,1774846124.823205,0,0
43,8305408.625912,1774846124.845846,0,0
44,8305408.634662,1774846124.8554,0,0
45,8305408.644082,1774846124.8624,0,0
46,8305408.672672,1774846124.891629,0,0
47,8305408.680185,1774846124.901181,0,0
48,8305408.704194,1774846124.925179,0,0
49,8305408.714265,1774846124.93518,0,0
50,8305408.734332,1774846124.954195,0,0
51,8305408.766001,1774846124.986026,0,0
52,8305408.773425,1774846124.992004,0,0
53,8305408.799514,1774846125.01884,0,0
54,8305408.809159,1774846125.028239,0,0
55,8305408.830145,1774846125.05006,0,0
56,8305408.837512,1774846125.057115,0,0
57,8305408.863064,1774846125.082402,0,0
58,8305408.870789,1774846125.089449,0,0
59,8305408.895589,1774846125.114903,0,0
60,8305408.904532,1774846125.125417,0,0
61,8305408.927706,1774846125.14689,0,0
62,8305408.936025,1774846125.154972,0,0
63,8305408.959653,1774846125.178516,0,0
64,8305408.968131,1774846125.187819,0,0
65,8305408.99201,1774846125.21131,0,0
66,8305409.000296,1774846125.219624,0,0
67,8305409.040202,1774846125.260869,0,0
68,8305409.049937,1774846125.269928,0,0
69,8305409.059763,1774846125.278865,0,0
70,8305409.070901,1774846125.28987,0,0
71,8305409.079656,1774846125.298377,0,0
72,8305409.103111,1774846125.324056,0,0
73,8305409.112683,1774846125.332056,0,0
74,8305409.136254,1774846125.355962,0,0
75,8305409.167686,1774846125.387284,0,0
76,8305409.177357,1774846125.395284,0,0
77,8305409.199238,1774846125.419585,0,0
78,8305409.206955,1774846125.425571,0,0
79,8305409.232725,1774846125.453038,0,0
80,8305409.240284,1774846125.459057,0,0
81,8305409.263984,1774846125.483324,0,0
82,8305409.273154,1774846125.49232,0,0
83,8305409.295925,1774846125.514792,0,0
84,8305409.304657,1774846125.524933,0,0
85,8305409.328491,1774846125.548021,0,0
86,8305409.336737,1774846125.556022,0,0
87,8305409.358819,1774846125.577564,0,0
88,8305409.36726,1774846125.58612,0,0
89,8305409.393154,1774846125.61204,0,0
90,8305409.401684,1774846125.62004,0,0
91,8305409.424943,1774846125.644741,0,0
92,8305409.433395,1774846125.65174,0,0
93,8305409.441399,1774846125.659741,0,0
94,8305409.471199,1774846125.690947,0,0
95,8305409.480024,1774846125.699489,0,0
96,8305409.504364,1774846125.724271,0,0
97,8305409.513937,1774846125.733275,0,0
98,8305409.535772,1774846125.755069,0,0
99,8305409.566009,1774846125.785045,0,0
100,8305409.574881,1774846125.794045,0,0
101,8305409.599282,1774846125.818075,0,0
102,8305409.60714,1774846125.826072,0,0
103,8305409.631013,1774846125.850368,0,0
104,8305409.640148,1774846125.858988,0,0
105,8305409.664751,1774846125.88412,0,0
106,8305409.672947,1774846125.891638,0,0
107,8305409.696504,1774846125.915779,0,0
108,8305409.705517,1774846125.925778,0,0
109,8305409.728554,1774846125.947882,0,0
110,8305409.737609,1774846125.955881,0,0
111,8305409.759053,1774846125.977988,0,0
112,8305409.768044,1774846125.986929,0,0
113,8305409.792465,1774846126.011781,0,0
114,8305409.801587,1774846126.020781,0,0
115,8305409.825012,1774846126.044293,0,0
116,8305409.832701,1774846126.051293,0,0
117,8305409.841072,1774846126.060339,0,0
118,8305409.869645,1774846126.08958,0,0
119,8305409.879005,1774846126.098088,0,0
120,8305409.903121,1774846126.123446,0,0
121,8305409.912366,1774846126.131738,0,0
122,8305409.934781,1774846126.153495,0,0
123,8305409.96873,1774846126.187854,0,0
124,8305409.977654,1774846126.195854,0,0
125,8305409.999596,1774846126.219233,0,0
126,8305410.007884,1774846126.22623,0,0
127,8305410.031935,1774846126.251144,0,0
128,8305410.041071,1774846126.260189,0,0
129,8305410.064308,1774846126.284515,0,0
130,8305410.073204,1774846126.292035,0,0
131,8305410.095936,1774846126.315229,0,0
132,8305410.104281,1774846126.325228,0,0
133,8305410.128678,1774846126.347899,0,0
134,8305410.137628,1774846126.3559,0,0
135,8305410.159018,1774846126.378774,0,0
136,8305410.167442,1774846126.386765,0,0
137,8305410.192232,1774846126.411186,0,0
138,8305410.201077,1774846126.420186,0,0
139,8305410.225097,1774846126.444459,0,0
140,8305410.233083,1774846126.451453,0,0
141,8305410.24118,1774846126.460013,0,0
142,8305410.270341,1774846126.489305,0,0
143,8305410.279111,1774846126.497305,0,0
144,8305410.304034,1774846126.524581,0,0
145,8305410.3139,1774846126.532565,0,0
146,8305410.335416,1774846126.554229,0,0
147,8305410.367503,1774846126.587355,0,0
148,8305410.375476,1774846126.594354,0,0
149,8305410.399195,1774846126.618718,0,0
150,8305410.406027,1774846126.624702,0,0
151,8305410.431297,1774846126.650216,0,0
152,8305410.439886,1774846126.658213,0,0
153,8305410.464222,1774846126.683448,0,0
154,8305410.471158,1774846126.689718,0,0
155,8305410.496326,1774846126.715561,0,0
156,8305410.504167,1774846126.725069,0,0
157,8305410.526436,1774846126.745386,0,0
158,8305410.535052,1774846126.753977,0,0
159,8305410.559934,1774846126.778771,0,0
160,8305410.568573,1774846126.787776,0,0
161,8305410.592855,1774846126.812169,0,0
162,8305410.601422,1774846126.820169,0,0
163,8305410.640705,1774846126.86002,0,0
164,8305410.648697,1774846126.867021,0,0
165,8305410.656773,1774846126.875021,0,0
166,8305410.67189,1774846126.891166,0,0
167,8305410.681348,1774846126.900678,0,0
168,8305410.703686,1774846126.924611,0,0
169,8305410.713477,1774846126.932611,0,0
170,8305410.73586,1774846126.95517,0,0
171,8305410.767186,1774846126.987016,0,0
172,8305410.775954,1774846126.99427,0,0
173,8305410.799766,1774846127.018666,0,0
174,8305410.808341,1774846127.027665,0,0
175,8305410.831977,1774846127.05133,0,0
176,8305410.840394,1774846127.059625,0,0
177,8305410.863896,1774846127.083283,0,0
178,8305410.871905,1774846127.09057,0,0
179,8305410.895881,1774846127.115247,0,0
180,8305410.905037,1774846127.125246,0,0
181,8305410.92749,1774846127.146455,0,0
182,8305410.936123,1774846127.154456,0,0
183,8305410.959843,1774846127.179154,0,0
