frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,6936218.124943,1773476946.022729,0,0
1,6936218.136313,1773476946.036345,0,0
2,6936218.157382,1773476946.054308,0,0
3,6936218.189729,1773476946.087307,0,0
4,6936218.201853,1773476946.098307,0,0
5,6936218.221831,1773476946.118311,0,0
6,6936218.233098,1773476946.130322,0,0
7,6936218.255959,1773476946.154495,0,0
8,6936218.270037,1773476946.168493,0,0
9,6936218.285937,1773476946.183496,0,0
10,6936218.298178,1773476946.195495,0,0
11,6936218.318988,1773476946.217493,0,0
12,6936218.332146,1773476946.234885,0,0
13,6936218.349481,1773476946.250887,0,0
14,6936218.365511,1773476946.260886,0,0
15,6936218.383039,1773476946.280497,0,0
16,6936218.394999,1773476946.291494,0,0
17,6936218.414272,1773476946.310591,0,0
18,6936218.425397,1773476946.320599,0,0
19,6936218.445589,1773476946.34377,0,0
20,6936218.457644,1773476946.352822,0,0
21,6936218.467684,1773476946.362821,0,0
22,6936218.494638,1773476946.390846,0,0
23,6936218.505886,1773476946.401048,0,0
24,6936218.525685,1773476946.422985,0,0
25,6936218.538032,1773476946.432146,0,0
26,6936218.557967,1773476946.454158,0,0
27,6936218.590646,1773476946.485759,0,0
28,6936218.600431,1773476946.494764,0,0
29,6936218.620817,1773476946.515904,0,0
30,6936218.630091,1773476946.525123,0,0
31,6936218.653864,1773476946.549445,0,0
32,6936218.663529,1773476946.558451,0,0
33,6936218.687421,1773476946.582998,0,0
34,6936218.698188,1773476946.592998,0,0
35,6936218.717812,1773476946.612297,0,0
36,6936218.727308,1773476946.623778,0,0
37,6936218.750336,1773476946.645234,0,0
38,6936218.760253,1773476946.655224,0,0
39,6936218.781375,1773476946.676858,0,0
40,6936218.790889,1773476946.684908,0,0
41,6936218.812645,1773476946.708134,0,0
42,6936218.822432,1773476946.717083,0,0
43,6936218.844535,1773476946.741116,0,0
44,6936218.8555,1773476946.750119,0,0
45,6936218.864647,1773476946.760119,0,0
46,6936218.892479,1773476946.788116,0,0
47,6936218.901467,1773476946.796116,0,0
48,6936218.924492,1773476946.822119,0,0
49,6936218.93648,1773476946.831118,0,0
50,6936218.956569,1773476946.853222,0,0
51,6936218.98896,1773476946.884541,0,0
52,6936218.999077,1773476946.893639,0,0
53,6936219.020482,1773476946.916023,0,0
54,6936219.029939,1773476946.924437,0,0
55,6936219.054717,1773476946.950737,0,0
56,6936219.063328,1773476946.957938,0,0
57,6936219.08654,1773476946.981502,0,0
58,6936219.096473,1773476946.991503,0,0
59,6936219.11726,1773476947.012724,0,0
60,6936219.126562,1773476947.022731,0,0
61,6936219.149082,1773476947.044598,0,0
62,6936219.158916,1773476947.053597,0,0
63,6936219.181202,1773476947.076597,0,0
64,6936219.19101,1773476947.085597,0,0
65,6936219.212973,1773476947.108597,0,0
66,6936219.222963,1773476947.117597,0,0
67,6936219.244976,1773476947.141621,0,0
68,6936219.256038,1773476947.151622,0,0
69,6936219.266037,1773476947.160621,0,0
70,6936219.293037,1773476947.190621,0,0
71,6936219.304989,1773476947.20062,0,0
72,6936219.326161,1773476947.223231,0,0
73,6936219.337373,1773476947.232452,0,0
74,6936219.356538,1773476947.252054,0,0
75,6936219.390303,1773476947.285397,0,0
76,6936219.400087,1773476947.294402,0,0
77,6936219.420989,1773476947.31644,0,0
78,6936219.430549,1773476947.325023,0,0
79,6936219.454457,1773476947.349514,0,0
80,6936219.464674,1773476947.359515,0,0
81,6936219.486669,1773476947.382166,0,0
82,6936219.494722,1773476947.389378,0,0
83,6936219.519337,1773476947.414236,0,0
84,6936219.528683,1773476947.42524,0,0
85,6936219.548982,1773476947.444511,0,0
86,6936219.558425,1773476947.452511,0,0
87,6936219.581133,1773476947.475721,0,0
88,6936219.590811,1773476947.484707,0,0
89,6936219.614214,1773476947.509343,0,0
90,6936219.623313,1773476947.517343,0,0
91,6936219.647473,1773476947.542519,0,0
92,6936219.656859,1773476947.551522,0,0
93,6936219.665817,1773476947.560519,0,0
94,6936219.692844,1773476947.588519,0,0
95,6936219.702829,1773476947.59952,0,0
96,6936219.730156,1773476947.627526,0,0
97,6936219.741976,1773476947.637038,0,0
98,6936219.760311,1773476947.658042,0,0
99,6936219.78952,1773476947.686037,0,0
100,6936219.800942,1773476947.697042,0,0
101,6936219.821507,1773476947.71804,0,0
102,6936219.832492,1773476947.72705,0,0
103,6936219.852583,1773476947.748044,0,0
104,6936219.862635,1773476947.757038,0,0
105,6936219.88451,1773476947.780131,0,0
106,6936219.89469,1773476947.789132,0,0
107,6936219.916887,1773476947.812503,0,0
108,6936219.927079,1773476947.823568,0,0
109,6936219.949075,1773476947.844673,0,0
110,6936219.957217,1773476947.851689,0,0
111,6936219.982182,1773476947.877423,0,0
112,6936219.991504,1773476947.885594,0,0
113,6936220.013386,1773476947.908001,0,0
114,6936220.023156,1773476947.917169,0,0
115,6936220.046556,1773476947.94116,0,0
116,6936220.055251,1773476947.949386,0,0
117,6936220.06328,1773476947.957346,0,0
118,6936220.092981,1773476947.987507,0,0
119,6936220.101525,1773476947.995507,0,0
120,6936220.125909,1773476948.021981,0,0
121,6936220.135922,1773476948.029963,0,0
122,6936220.157011,1773476948.051575,0,0
123,6936220.189562,1773476948.083956,0,0
124,6936220.197866,1773476948.091956,0,0
125,6936220.22078,1773476948.114925,0,0
126,6936220.229897,1773476948.12393,0,0
127,6936220.252772,1773476948.147472,0,0
128,6936220.261381,1773476948.155472,0,0
129,6936220.286697,1773476948.180852,0,0
130,6936220.295979,1773476948.189793,0,0
131,6936220.316539,1773476948.211088,0,0
132,6936220.324535,1773476948.223094,0,0
133,6936220.348338,1773476948.243611,0,0
134,6936220.357914,1773476948.252608,0,0
135,6936220.381116,1773476948.276612,0,0
136,6936220.391946,1773476948.286612,0,0
137,6936220.412929,1773476948.310609,0,0
138,6936220.42497,1773476948.319609,0,0
139,6936220.444986,1773476948.342663,0,0
140,6936220.455993,1773476948.350664,0,0
141,6936220.465067,1773476948.359664,0,0
142,6936220.493116,1773476948.388731,0,0
143,6936220.50324,1773476948.397731,0,0
144,6936220.525806,1773476948.421726,0,0
145,6936220.535788,1773476948.429735,0,0
146,6936220.558178,1773476948.453204,0,0
147,6936220.590418,1773476948.485004,0,0
148,6936220.598502,1773476948.493006,0,0
149,6936220.621054,1773476948.515664,0,0
150,6936220.630785,1773476948.524675,0,0
151,6936220.655225,1773476948.550302,0,0
152,6936220.664368,1773476948.558306,0,0
153,6936220.685199,1773476948.580516,0,0
154,6936220.69445,1773476948.588512,0,0
155,6936220.717297,1773476948.611744,0,0
156,6936220.726769,1773476948.622807,0,0
157,6936220.749002,1773476948.64376,0,0
158,6936220.758108,1773476948.651703,0,0
159,6936220.781845,1773476948.676353,0,0
160,6936220.791432,1773476948.685356,0,0
161,6936220.814183,1773476948.708164,0,0
162,6936220.823148,1773476948.716688,0,0
163,6936220.845597,1773476948.739404,0,0
164,6936220.854373,1773476948.748474,0,0
165,6936220.863413,1773476948.757534,0,0
166,6936220.895155,1773476948.790394,0,0
167,6936220.90286,1773476948.796391,0,0
168,6936220.925163,1773476948.821084,0,0
169,6936220.935362,1773476948.829386,0,0
170,6936220.956736,1773476948.851175,0,0
171,6936220.990668,1773476948.885174,0,0
172,6936220.999115,1773476948.893174,0,0
173,6936221.022378,1773476948.917029,0,0
174,6936221.031054,1773476948.925036,0,0
175,6936221.055627,1773476948.949507,0,0
176,6936221.062889,1773476948.956553,0,0
177,6936221.08676,1773476948.981683,0,0
178,6936221.095752,1773476948.989683,0,0
179,6936221.117275,1773476949.01173,0,0
180,6936221.125906,1773476949.021996,0,0
181,6936221.150256,1773476949.044748,0,0
182,6936221.159826,1773476949.053746,0,0
183,6936221.182912,1773476949.077528,0,0
184,6936221.191969,1773476949.085477,0,0
185,6936221.213077,1773476949.107709,0,0
186,6936221.221847,1773476949.116041,0,0
187,6936221.247845,1773476949.142524,0,0
188,6936221.256962,1773476949.151524,0,0
189,6936221.26594,1773476949.162564,0,0
190,6936221.293053,1773476949.187528,0,0
191,6936221.301941,1773476949.195553,0,0
192,6936221.326002,1773476949.221173,0,0
193,6936221.336181,1773476949.230531,0,0
194,6936221.357014,1773476949.251549,0,0
195,6936221.388929,1773476949.283603,0,0
196,6936221.397617,1773476949.291604,0,0
197,6936221.420886,1773476949.315549,0,0
198,6936221.428146,1773476949.321534,0,0
199,6936221.4551,1773476949.348985,0,0
200,6936221.463396,1773476949.357931,0,0
201,6936221.486317,1773476949.381243,0,0
202,6936221.493794,1773476949.387285,0,0
203,6936221.516957,1773476949.411583,0,0
204,6936221.525619,1773476949.420644,0,0
205,6936221.550544,1773476949.445112,0,0
206,6936221.559022,1773476949.45313,0,0
207,6936221.582749,1773476949.476797,0,0
208,6936221.592001,1773476949.485797,0,0
209,6936221.614694,1773476949.508275,0,0
210,6936221.623255,1773476949.516275,0,0
211,6936221.645541,1773476949.539156,0,0
212,6936221.653004,1773476949.546566,0,0
213,6936221.660826,1773476949.553843,0,0
214,6936221.694125,1773476949.588169,0,0
215,6936221.703195,1773476949.596755,0,0
216,6936221.725288,1773476949.619996,0,0
217,6936221.734402,1773476949.627982,0,0
218,6936221.756913,1773476949.651552,0,0
219,6936221.788911,1773476949.683511,0,0
220,6936221.79788,1773476949.691511,0,0
221,6936221.821849,1773476949.716511,0,0
222,6936221.830991,1773476949.727513,0,0
223,6936221.852973,1773476949.74761,0,0
224,6936221.861927,1773476949.75765,0,0
225,6936221.885217,1773476949.780658,0,0
226,6936221.89503,1773476949.78965,0,0
227,6936221.91727,1773476949.812612,0,0
228,6936221.927007,1773476949.826651,0,0
229,6936221.948965,1773476949.843296,0,0
230,6936221.956613,1773476949.850293,0,0
231,6936221.981423,1773476949.87566,0,0
232,6936221.990385,1773476949.88466,0,0
233,6936222.014222,1773476949.909238,0,0
234,6936222.023079,1773476949.91668,0,0
235,6936222.047424,1773476949.941902,0,0
236,6936222.056371,1773476949.950413,0,0
237,6936222.064417,1773476949.958413,0,0
238,6936222.093075,1773476949.987529,0,0
239,6936222.101866,1773476949.995839,0,0
240,6936222.127844,1773476950.022836,0,0
241,6936222.138108,1773476950.031693,0,0
242,6936222.158207,1773476950.052227,0,0
243,6936222.189395,1773476950.084083,0,0
244,6936222.19814,1773476950.092083,0,0
245,6936222.222307,1773476950.116653,0,0
246,6936222.230723,1773476950.12465,0,0
247,6936222.255847,1773476950.149429,0,0
248,6936222.264509,1773476950.158429,0,0
249,6936222.286201,1773476950.179898,0,0
250,6936222.294957,1773476950.188898,0,0
251,6936222.317531,1773476950.211186,0,0
252,6936222.325867,1773476950.221511,0,0
253,6936222.350978,1773476950.245024,0,0
254,6936222.360155,1773476950.254025,0,0
255,6936222.382101,1773476950.276068,0,0
256,6936222.391183,1773476950.285109,0,0
257,6936222.414731,1773476950.308762,0,0
258,6936222.422824,1773476950.316762,0,0
259,6936222.445887,1773476950.340605,0,0
260,6936222.454477,1773476950.348405,0,0
261,6936222.461181,1773476950.354784,0,0
262,6936222.495242,1773476950.389359,0,0
263,6936222.50182,1773476950.395348,0,0
264,6936222.52607,1773476950.421615,0,0
265,6936222.535854,1773476950.429659,0,0
266,6936222.557723,1773476950.451806,0,0
267,6936222.59112,1773476950.48511,0,0
268,6936222.600209,1773476950.494112,0,0
269,6936222.621528,1773476950.515203,0,0
270,6936222.630124,1773476950.524146,0,0
271,6936222.654254,1773476950.548669,0,0
272,6936222.663974,1773476950.557657,0,0
273,6936222.686557,1773476950.580638,0,0
274,6936222.69587,1773476950.589638,0,0
275,6936222.718949,1773476950.612923,0,0
276,6936222.727989,1773476950.622923,0,0
277,6936222.750961,1773476950.645963,0,0
278,6936222.760372,1773476950.653964,0,0
279,6936222.78336,1773476950.678963,0,0
280,6936222.793351,1773476950.686975,0,0
281,6936222.813438,1773476950.707968,0,0
282,6936222.822349,1773476950.715963,0,0
283,6936222.844637,1773476950.738964,0,0
284,6936222.853822,1773476950.747308,0,0
285,6936222.862105,1773476950.755307,0,0
286,6936222.894109,1773476950.788091,0,0
287,6936222.903369,1773476950.796382,0,0
