frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,8335832.183914,1774876548.405069,0,0
1,8335832.195339,1774876548.416017,0,0
2,8335832.218732,1774876548.440113,0,0
3,8335832.248296,1774876548.468297,0,0
4,8335832.258154,1774876548.476959,0,0
5,8335832.280689,1774876548.501051,0,0
6,8335832.290322,1774876548.51042,0,0
7,8335832.314084,1774876548.534398,0,0
8,8335832.323705,1774876548.543398,0,0
9,8335832.344957,1774876548.566565,0,0
10,8335832.355705,1774876548.575575,0,0
11,8335832.377194,1774876548.596985,0,0
12,8335832.386772,1774876548.60697,0,0
13,8335832.409186,1774876548.629963,0,0
14,8335832.419508,1774876548.637958,0,0
15,8335832.440271,1774876548.661049,0,0
16,8335832.450091,1774876548.669369,0,0
17,8335832.471907,1774876548.691773,0,0
18,8335832.480805,1774876548.700113,0,0
19,8335832.504617,1774876548.725312,0,0
20,8335832.51248,1774876548.731354,0,0
21,8335832.520272,1774876548.739592,0,0
22,8335832.55148,1774876548.77144,0,0
23,8335832.560692,1774876548.779954,0,0
24,8335832.583758,1774876548.803604,0,0
25,8335832.592783,1774876548.8126,0,0
26,8335832.616318,1774876548.837246,0,0
27,8335832.6494,1774876548.86927,0,0
28,8335832.658064,1774876548.878272,0,0
29,8335832.681604,1774876548.901482,0,0
30,8335832.690258,1774876548.909483,0,0
31,8335832.715002,1774876548.935425,0,0
32,8335832.72441,1774876548.943941,0,0
33,8335832.744368,1774876548.964242,0,0
34,8335832.751739,1774876548.970289,0,0
35,8335832.777828,1774876548.997693,0,0
36,8335832.787448,1774876549.007693,0,0
37,8335832.808192,1774876549.028921,0,0
38,8335832.81873,1774876549.037583,0,0
39,8335832.842329,1774876549.062114,0,0
40,8335832.851029,1774876549.070417,0,0
41,8335832.8741,1774876549.093876,0,0
42,8335832.883563,1774876549.101876,0,0
43,8335832.903942,1774876549.124809,0,0
44,8335832.913506,1774876549.132809,0,0
45,8335832.953187,1774876549.172995,0,0
46,8335832.963014,1774876549.181501,0,0
47,8335832.9712,1774876549.190501,0,0
48,8335832.985469,1774876549.205849,0,0
49,8335832.995053,1774876549.213903,0,0
50,8335833.017811,1774876549.237139,0,0
51,8335833.049662,1774876549.269528,0,0
52,8335833.059313,1774876549.278108,0,0
53,8335833.080204,1774876549.300033,0,0
54,8335833.089766,1774876549.309034,0,0
55,8335833.113587,1774876549.333402,0,0
56,8335833.123152,1774876549.342402,0,0
57,8335833.145696,1774876549.365105,0,0
