frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,7630630.03044,1774171353.596182,0,0
1,7630630.04143,1774171353.605188,0,0
2,7630630.063183,1774171353.628619,0,0
3,7630630.092806,1774171353.655972,0,0
4,7630630.101203,1774171353.662971,0,0
5,7630630.126371,1774171353.689883,0,0
6,7630630.135086,1774171353.697887,0,0
7,7630630.158625,1774171353.722772,0,0
8,7630630.167993,1774171353.729848,0,0
9,7630630.188885,1774171353.751968,0,0
10,7630630.197932,1774171353.760968,0,0
11,7630630.221966,1774171353.785064,0,0
12,7630630.230183,1774171353.794118,0,0
13,7630630.254644,1774171353.818052,0,0
14,7630630.264164,1774171353.826419,0,0
15,7630630.28722,1774171353.850757,0,0
16,7630630.296384,1774171353.858757,0,0
17,7630630.31889,1774171353.881708,0,0
18,7630630.327545,1774171353.890517,0,0
19,7630630.33708,1774171353.89852,0,0
20,7630630.366585,1774171353.930674,0,0
21,7630630.376628,1774171353.940682,0,0
22,7630630.397315,1774171353.961274,0,0
23,7630630.407195,1774171353.970314,0,0
24,7630630.429226,1774171353.994315,0,0
25,7630630.440267,1774171354.003277,0,0
26,7630630.461192,1774171354.025318,0,0
27,7630630.492895,1774171354.056875,0,0
28,7630630.502841,1774171354.065915,0,0
29,7630630.524843,1774171354.087928,0,0
30,7630630.532894,1774171354.094936,0,0
31,7630630.558545,1774171354.121979,0,0
32,7630630.567432,1774171354.129978,0,0
33,7630630.590354,1774171354.15288,0,0
34,7630630.598857,1774171354.160894,0,0
35,7630630.621843,1774171354.184639,0,0
36,7630630.63029,1774171354.194638,0,0
37,7630630.652952,1774171354.215729,0,0
38,7630630.662776,1774171354.225024,0,0
39,7630630.687586,1774171354.250046,0,0
40,7630630.696612,1774171354.259095,0,0
41,7630630.71845,1774171354.280517,0,0
42,7630630.726907,1774171354.289476,0,0
43,7630630.766216,1774171354.329676,0,0
44,7630630.774128,1774171354.335939,0,0
45,7630630.78195,1774171354.343938,0,0
46,7630630.798941,1774171354.362025,0,0
47,7630630.808776,1774171354.370982,0,0
48,7630630.831822,1774171354.396276,0,0
49,7630630.841718,1774171354.403775,0,0
50,7630630.86242,1774171354.425889,0,0
51,7630630.893446,1774171354.455629,0,0
52,7630630.901193,1774171354.462958,0,0
53,7630630.925274,1774171354.487467,0,0
54,7630630.934367,1774171354.496746,0,0
55,7630630.958826,1774171354.521311,0,0
56,7630630.968209,1774171354.53036,0,0
57,7630630.991953,1774171354.554122,0,0
58,7630631.000782,1774171354.563124,0,0
59,7630631.02327,1774171354.58545,0,0
60,7630631.032118,1774171354.59545,0,0
61,7630631.053846,1774171354.616846,0,0
62,7630631.063884,1774171354.626173,0,0
63,7630631.086043,1774171354.648738,0,0
64,7630631.095551,1774171354.657797,0,0
65,7630631.118084,1774171354.679986,0,0
66,7630631.125234,1774171354.687315,0,0
67,7630631.167368,1774171354.730453,0,0
68,7630631.17632,1774171354.738736,0,0
69,7630631.184229,1774171354.745736,0,0
70,7630631.198017,1774171354.760157,0,0
71,7630631.206762,1774171354.769157,0,0
72,7630631.230802,1774171354.794902,0,0
73,7630631.240469,1774171354.80285,0,0
74,7630631.262976,1774171354.825471,0,0
75,7630631.295337,1774171354.85731,0,0
76,7630631.304058,1774171354.866369,0,0
77,7630631.326028,1774171354.889127,0,0
78,7630631.334599,1774171354.897128,0,0
79,7630631.358083,1774171354.920877,0,0
80,7630631.366656,1774171354.929227,0,0
81,7630631.389703,1774171354.95197,0,0
82,7630631.397766,1774171354.960263,0,0
83,7630631.421803,1774171354.984513,0,0
84,7630631.428692,1774171354.992859,0,0
85,7630631.455067,1774171355.017473,0,0
86,7630631.463996,1774171355.026061,0,0
87,7630631.486352,1774171355.048378,0,0
88,7630631.494973,1774171355.057055,0,0
89,7630631.518949,1774171355.081541,0,0
90,7630631.527065,1774171355.089597,0,0
91,7630631.549541,1774171355.11171,0,0
92,7630631.558335,1774171355.120281,0,0
93,7630631.566798,1774171355.128237,0,0
94,7630631.59868,1774171355.161108,0,0
95,7630631.606848,1774171355.168399,0,0
96,7630631.630552,1774171355.19399,0,0
97,7630631.639528,1774171355.201282,0,0
98,7630631.663473,1774171355.22687,0,0
99,7630631.694969,1774171355.257442,0,0
100,7630631.704185,1774171355.266443,0,0
101,7630631.727408,1774171355.289809,0,0
102,7630631.736512,1774171355.298809,0,0
103,7630631.760143,1774171355.323435,0,0
104,7630631.767792,1774171355.329394,0,0
105,7630631.790918,1774171355.353175,0,0
106,7630631.800075,1774171355.362465,0,0
107,7630631.821827,1774171355.38477,0,0
108,7630631.830706,1774171355.394784,0,0
109,7630631.855266,1774171355.417579,0,0
110,7630631.864081,1774171355.425905,0,0
111,7630631.886636,1774171355.449198,0,0
112,7630631.894753,1774171355.456718,0,0
113,7630631.917745,1774171355.480594,0,0
114,7630631.926161,1774171355.488603,0,0
115,7630631.93408,1774171355.496146,0,0
116,7630631.966521,1774171355.529016,0,0
117,7630631.975878,1774171355.537685,0,0
118,7630631.99918,1774171355.56155,0,0
119,7630632.008206,1774171355.57055,0,0
120,7630632.030992,1774171355.594468,0,0
121,7630632.040726,1774171355.602468,0,0
122,7630632.063353,1774171355.625814,0,0
123,7630632.095762,1774171355.658226,0,0
124,7630632.104781,1774171355.666227,0,0
125,7630632.125719,1774171355.688315,0,0
126,7630632.133849,1774171355.696374,0,0
127,7630632.160129,1774171355.72243,0,0
128,7630632.16866,1774171355.730479,0,0
129,7630632.191009,1774171355.753051,0,0
130,7630632.199087,1774171355.761039,0,0
131,7630632.221548,1774171355.78363,0,0
132,7630632.230235,1774171355.793623,0,0
133,7630632.255467,1774171355.81788,0,0
134,7630632.26443,1774171355.825881,0,0
135,7630632.285513,1774171355.848313,0,0
136,7630632.294275,1774171355.856674,0,0
137,7630632.31764,1774171355.880674,0,0
138,7630632.326568,1774171355.888673,0,0
139,7630632.366044,1774171355.928864,0,0
140,7630632.374757,1774171355.937002,0,0
141,7630632.383619,1774171355.944958,0,0
142,7630632.399088,1774171355.96187,0,0
143,7630632.407341,1774171355.968871,0,0
144,7630632.430039,1774171355.993531,0,0
145,7630632.440413,1774171356.001814,0,0
146,7630632.464015,1774171356.026469,0,0
147,7630632.494126,1774171356.056909,0,0
148,7630632.500994,1774171356.062957,0,0
149,7630632.525573,1774171356.088653,0,0
150,7630632.534718,1774171356.096655,0,0
151,7630632.558829,1774171356.121652,0,0
152,7630632.567498,1774171356.129653,0,0
153,7630632.592601,1774171356.155126,0,0
154,7630632.601762,1774171356.164126,0,0
155,7630632.622557,1774171356.184657,0,0
156,7630632.631216,1774171356.195654,0,0
157,7630632.654396,1774171356.217199,0,0
158,7630632.662806,1774171356.225199,0,0
159,7630632.685722,1774171356.247897,0,0
160,7630632.694001,1774171356.255918,0,0
161,7630632.717747,1774171356.279738,0,0
162,7630632.726225,1774171356.288753,0,0
