frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,8318917.51382,1774859633.735224,0,0
1,8318917.525399,1774859633.746544,0,0
2,8318917.545478,1774859633.768032,0,0
3,8318917.578461,1774859633.800954,0,0
4,8318917.589707,1774859633.808476,0,0
5,8318917.610735,1774859633.831928,0,0
6,8318917.622074,1774859633.841231,0,0
7,8318917.641292,1774859633.864058,0,0
8,8318917.653572,1774859633.872954,0,0
9,8318917.674121,1774859633.89539,0,0
10,8318917.684659,1774859633.903434,0,0
11,8318917.704666,1774859633.925539,0,0
12,8318917.714082,1774859633.934539,0,0
13,8318917.737698,1774859633.958094,0,0
14,8318917.748736,1774859633.96762,0,0
15,8318917.771086,1774859633.991963,0,0
16,8318917.781613,1774859634.000963,0,0
17,8318917.800881,1774859634.021486,0,0
18,8318917.811335,1774859634.031487,0,0
19,8318917.835316,1774859634.056251,0,0
20,8318917.844688,1774859634.064471,0,0
21,8318917.852819,1774859634.071469,0,0
22,8318917.866418,1774859634.087319,0,0
23,8318917.877255,1774859634.096366,0,0
24,8318917.913865,1774859634.134604,0,0
25,8318917.923686,1774859634.142893,0,0
26,8318917.946715,1774859634.167525,0,0
27,8318917.976687,1774859634.198364,0,0
28,8318917.985682,1774859634.204355,0,0
29,8318918.009203,1774859634.230599,0,0
30,8318918.019878,1774859634.23854,0,0
31,8318918.040815,1774859634.262721,0,0
32,8318918.052442,1774859634.27119,0,0
33,8318918.073128,1774859634.294939,0,0
34,8318918.08365,1774859634.302934,0,0
35,8318918.10611,1774859634.327312,0,0
36,8318918.117395,1774859634.339353,0,0
37,8318918.136426,1774859634.357348,0,0
38,8318918.145955,1774859634.366396,0,0
39,8318918.168987,1774859634.388948,0,0
40,8318918.178545,1774859634.39922,0,0
41,8318918.202492,1774859634.422854,0,0
42,8318918.210217,1774859634.431137,0,0
43,8318918.23645,1774859634.456743,0,0
44,8318918.246521,1774859634.466808,0,0
45,8318918.268015,1774859634.487452,0,0
