frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,6595963.960187,1773136698.110979,0,0
1,6595963.970267,1773136698.122041,0,0
2,6595963.992927,1773136698.1433,0,0
3,6595964.027208,1773136698.175981,0,0
4,6595964.035578,1773136698.185134,0,0
5,6595964.057065,1773136698.206052,0,0
6,6595964.066579,1773136698.215052,0,0
7,6595964.088766,1773136698.238663,0,0
8,6595964.099447,1773136698.247761,0,0
9,6595964.120831,1773136698.270714,0,0
10,6595964.130996,1773136698.279714,0,0
11,6595964.153382,1773136698.303612,0,0
12,6595964.162841,1773136698.313478,0,0
13,6595964.185772,1773136698.335623,0,0
14,6595964.195448,1773136698.344064,0,0
15,6595964.217448,1773136698.367291,0,0
16,6595964.22646,1773136698.375361,0,0
17,6595964.25003,1773136698.399863,0,0
18,6595964.259019,1773136698.406861,0,0
19,6595964.296358,1773136698.446292,0,0
20,6595964.306217,1773136698.454343,0,0
21,6595964.314542,1773136698.462344,0,0
22,6595964.327716,1773136698.476973,0,0
23,6595964.337192,1773136698.485973,0,0
24,6595964.361678,1773136698.511015,0,0
25,6595964.371221,1773136698.520013,0,0
26,6595964.393591,1773136698.542325,0,0
27,6595964.424509,1773136698.573867,0,0
28,6595964.433024,1773136698.580921,0,0
29,6595964.458302,1773136698.60702,0,0
30,6595964.467252,1773136698.615073,0,0
31,6595964.48893,1773136698.638638,0,0
32,6595964.498933,1773136698.647135,0,0
33,6595964.522108,1773136698.671636,0,0
34,6595964.532761,1773136698.680623,0,0
35,6595964.553712,1773136698.703387,0,0
36,6595964.563404,1773136698.713707,0,0
37,6595964.58428,1773136698.734638,0,0
38,6595964.593184,1773136698.742044,0,0
39,6595964.617695,1773136698.767369,0,0
40,6595964.626583,1773136698.775424,0,0
41,6595964.648931,1773136698.798368,0,0
42,6595964.657063,1773136698.805355,0,0
43,6595964.681631,1773136698.830816,0,0
44,6595964.690471,1773136698.838812,0,0
45,6595964.699148,1773136698.846908,0,0
46,6595964.729322,1773136698.878053,0,0
47,6595964.738576,1773136698.888104,0,0
48,6595964.762201,1773136698.911622,0,0
49,6595964.772475,1773136698.921574,0,0
50,6595964.792991,1773136698.941846,0,0
51,6595964.824072,1773136698.972544,0,0
52,6595964.832789,1773136698.981609,0,0
53,6595964.856658,1773136699.006071,0,0
54,6595964.865325,1773136699.014072,0,0
55,6595964.88822,1773136699.037444,0,0
56,6595964.897838,1773136699.046949,0,0
57,6595964.919611,1773136699.069116,0,0
58,6595964.928721,1773136699.077406,0,0
59,6595964.953266,1773136699.103182,0,0
60,6595964.963344,1773136699.113127,0,0
61,6595964.984768,1773136699.134638,0,0
62,6595964.992558,1773136699.140632,0,0
63,6595965.0177,1773136699.167475,0,0
64,6595965.026686,1773136699.175474,0,0
65,6595965.050505,1773136699.199919,0,0
66,6595965.059239,1773136699.207918,0,0
67,6595965.067087,1773136699.214917,0,0
68,6595965.096596,1773136699.24615,0,0
69,6595965.105916,1773136699.254157,0,0
70,6595965.129262,1773136699.277903,0,0
71,6595965.138143,1773136699.286967,0,0
72,6595965.161228,1773136699.310995,0,0
73,6595965.171258,1773136699.320547,0,0
74,6595965.192247,1773136699.341331,0,0
75,6595965.22621,1773136699.376019,0,0
76,6595965.235341,1773136699.384017,0,0
77,6595965.258339,1773136699.407703,0,0
78,6595965.267512,1773136699.415648,0,0
79,6595965.289119,1773136699.438733,0,0
80,6595965.298219,1773136699.446646,0,0
81,6595965.321115,1773136699.470838,0,0
82,6595965.328746,1773136699.47683,0,0
83,6595965.353615,1773136699.502961,0,0
84,6595965.363146,1773136699.512903,0,0
85,6595965.384754,1773136699.534115,0,0
86,6595965.393672,1773136699.543115,0,0
87,6595965.417366,1773136699.566713,0,0
88,6595965.426874,1773136699.575652,0,0
89,6595965.449767,1773136699.59905,0,0
90,6595965.459267,1773136699.607995,0,0
91,6595965.481252,1773136699.630456,0,0
92,6595965.491047,1773136699.639749,0,0
93,6595965.498995,1773136699.646895,0,0
94,6595965.529392,1773136699.678851,0,0
95,6595965.539192,1773136699.687851,0,0
96,6595965.562684,1773136699.71303,0,0
97,6595965.572087,1773136699.720024,0,0
98,6595965.593918,1773136699.743743,0,0
99,6595965.62634,1773136699.775151,0,0
100,6595965.63548,1773136699.784151,0,0
101,6595965.65798,1773136699.808407,0,0
102,6595965.668924,1773136699.818465,0,0
