frame_idx,t_lsl,t_epoch,ma_mau,lan_lap
0,8311344.609976,1774852060.832486,0,0
1,8311344.640927,1774852060.862823,0,0
2,8311344.652441,1774852060.871821,0,0
3,8311344.67326,1774852060.893551,0,0
4,8311344.68197,1774852060.900852,0,0
5,8311344.704142,1774852060.923465,0,0
6,8311344.712627,1774852060.931466,0,0
7,8311344.737402,1774852060.957283,0,0
8,8311344.746819,1774852060.966283,0,0
9,8311344.76798,1774852060.987353,0,0
10,8311344.777026,1774852060.996864,0,0
11,8311344.802101,1774852061.022831,0,0
12,8311344.810404,1774852061.03187,0,0
13,8311344.831575,1774852061.05103,0,0
14,8311344.841075,1774852061.060335,0,0
15,8311344.867025,1774852061.085933,0,0
16,8311344.875048,1774852061.094448,0,0
17,8311344.895958,1774852061.11576,0,0
18,8311344.904875,1774852061.124017,0,0
19,8311344.944612,1774852061.16519,0,0
20,8311344.953865,1774852061.17275,0,0
21,8311344.961819,1774852061.180754,0,0
22,8311344.976697,1774852061.196939,0,0
23,8311344.985319,1774852061.20394,0,0
24,8311345.009668,1774852061.230943,0,0
25,8311345.040817,1774852061.26108,0,0
26,8311345.050343,1774852061.270063,0,0
27,8311345.073373,1774852061.293325,0,0
28,8311345.081911,1774852061.300849,0,0
29,8311345.105324,1774852061.324515,0,0
30,8311345.11437,1774852061.332566,0,0
31,8311345.135963,1774852061.355887,0,0
32,8311345.144865,1774852061.363884,0,0
33,8311345.168497,1774852061.387293,0,0
34,8311345.177081,1774852061.395801,0,0
35,8311345.200107,1774852061.419683,0,0
36,8311345.208677,1774852061.429962,0,0
37,8311345.232829,1774852061.452492,0,0
38,8311345.24115,1774852061.460483,0,0
39,8311345.267753,1774852061.486853,0,0
40,8311345.276556,1774852061.49596,0,0
41,8311345.298435,1774852061.517661,0,0
42,8311345.306296,1774852061.525176,0,0
43,8311345.329804,1774852061.549709,0,0
44,8311345.339144,1774852061.557682,0,0
45,8311345.346815,1774852061.565668,0,0
46,8311345.375127,1774852061.595608,0,0
47,8311345.384348,1774852061.603608,0,0
48,8311345.408506,1774852061.631745,0,0
49,8311345.441377,1774852061.660625,0,0
50,8311345.450762,1774852061.669914,0,0
