erp_P1_mean,erp_P1_max,erp_P1_min,erp_P1_rms,erp_P1_ptp,erp_P1_ch0,erp_P1_ch1,erp_P1_ch2,erp_P1_ch3,erp_P1_ch4,erp_P1_ch5,erp_N1_mean,erp_N1_max,erp_N1_min,erp_N1_rms,erp_N1_ptp,erp_N1_ch0,erp_N1_ch1,erp_N1_ch2,erp_N1_ch3,erp_N1_ch4,erp_N1_ch5,erp_P2_mean,erp_P2_max,erp_P2_min,erp_P2_rms,erp_P2_ptp,erp_P2_ch0,erp_P2_ch1,erp_P2_ch2,erp_P2_ch3,erp_P2_ch4,erp_P2_ch5,erp_N400_mean,erp_N400_max,erp_N400_min,erp_N400_rms,erp_N400_ptp,erp_N400_ch0,erp_N400_ch1,erp_N400_ch2,erp_N400_ch3,erp_N400_ch4,erp_N400_ch5,erp_late_mean,erp_late_max,erp_late_min,erp_late_rms,erp_late_ptp,erp_late_ch0,erp_late_ch1,erp_late_ch2,erp_late_ch3,erp_late_ch4,erp_late_ch5,bp_delta_mean,bp_delta_max,bp_delta_std,bp_delta_frontal,bp_delta_central,bp_theta_mean,bp_theta_max,bp_theta_std,bp_theta_frontal,bp_theta_central,bp_alpha_mean,bp_alpha_max,bp_alpha_std,bp_alpha_frontal,bp_alpha_central,bp_beta_mean,bp_beta_max,bp_beta_std,bp_beta_frontal,bp_beta_central,bp_gamma_mean,bp_gamma_max,bp_gamma_std,bp_gamma_frontal,bp_gamma_central,td_mean_ch0,td_std_ch0,td_rms_ch0,td_mean_ch1,td_std_ch1,td_rms_ch1,td_mean_ch2,td_std_ch2,td_rms_ch2,td_mean_ch3,td_std_ch3,td_rms_ch3,td_mean_ch4,td_std_ch4,td_rms_ch4,td_mean_ch5,td_std_ch5,td_rms_ch5,td_mean_ch6,td_std_ch6,td_rms_ch6,td_mean_ch7,td_std_ch7,td_rms_ch7,td_mean_ch8,td_std_ch8,td_rms_ch8,td_mean_ch9,td_std_ch9,td_rms_ch9,td_mean_ch10,td_std_ch10,td_rms_ch10,td_mean_ch11,td_std_ch11,td_rms_ch11,td_mean_ch12,td_std_ch12,td_rms_ch12,td_mean_ch13,td_std_ch13,td_rms_ch13,td_mean_ch14,td_std_ch14,td_rms_ch14,td_mean_ch15,td_std_ch15,td_rms_ch15,subject_id,epoch_ix,condition,repeat,jar_group
1.0587911840678754e-15,57.82637301832928,-46.21221133675291,62.07812785494332,130.35657443661842,5.140381655333785,-3.544633269571807,15.924067244493088,14.634273232619043,57.82637301832928,17.523982000616993,4.235164736271502e-15,22.14468863593724,-56.89364266733358,62.14433242981571,138.45616152604384,7.229311132534367,1.5518098593369118,19.013804715590148,10.42938801111385,19.920375136542436,18.87512248742536,-2.541098841762901e-15,48.13690617065795,-63.045868237768346,55.36950884025067,154.95917880690794,6.730358695296531,-2.4544667921498573,17.197963248948742,4.2100160637443675,48.13690617065796,9.66514829921664,3.3881317890172014e-15,23.51554082598225,-54.73134172983542,56.164229598801015,174.8268133481299,6.311647426778189,-1.5362289463594478,23.51554082598225,14.587467569316358,10.146858930237673,20.377895913587746,4.2351647362715017e-16,38.99985932117604,-62.39653396289116,58.09421241141756,195.90580399238863,1.504934332726204,12.553176039691197,17.289891709509806,11.213171514117182,38.99985932117605,16.060231374078853,8.063417521651464e-11,3.1163660427302957e-10,9.433572719417703e-11,4.023441496588047e-11,7.25536004035e-11,4.307592126366221e-11,1.579179875062501e-10,4.887481833686631e-11,2.1781775869548838e-11,6.013857550778745e-11,5.349735101570537e-11,2.0748320356602634e-10,6.187932119404001e-11,2.927681423386937e-11,7.684812496329481e-11,5.783356189888536e-11,2.029481236087898e-10,6.38200501095649e-11,2.8832501073794913e-11,6.335758297272424e-11,5.3899948248544896e-11,1.9023583225252522e-10,6.238539447876502e-11,2.7872305020974585e-11,7.401910566075624e-11,-4.616201097508396,18.305202460377963,18.878287784861875,-2.0077147799855726,30.871576726135867,30.936793114275215,8.754031705294143,23.210195991775727,24.806174011200053,12.283294716605981,34.14746915631737,36.28951610143963,31.10023495088531,90.74926879162074,95.93046648596105,9.808818608376736,32.52808813869548,33.97483539990708,13.598735093442862,84.82252737302747,85.9056851790941,-10.544065613684705,33.4342715639153,35.057493274267685,-24.932102544017287,55.294729565805184,60.65572400871103,14.96104854058556,30.298665203590062,33.79115396894572,-2.498571111592331,94.0376631485684,94.07085068204339,21.866039435753816,36.54912555024577,42.59063581461974,-27.666610429508076,87.00343087574298,91.29643101900727,-21.46958200183518,31.78061916922247,38.352975192449875,-15.512632695332286,56.66370166796353,58.748760496339536,-3.1247227774805464,29.419790176941497,29.585265699184944,P004,0,762,1,Vua_phai
1.1858461261560205e-14,56.45043997383391,-68.66090902485486,56.63630735624318,120.56654155701634,1.8495973059024158,7.180970916209159,-15.757876768799298,10.418719011953941,-35.63608160894595,-26.03288920894568,3.1763735522036263e-15,50.625878409557096,-90.10844885131455,67.25876143122235,155.69015161037862,5.857641730904435,15.750303419198136,-15.200027740152839,0.4534721887180916,-36.89884036046796,-21.67857187579854,7.623296525288703e-15,42.965928135062,-127.95720173584276,65.66259440672,155.19938408179775,0.5266362528305101,38.26569082979049,-10.237522817404042,-11.490135595131996,-38.72951109807869,-5.921381815527686,2.541098841762901e-15,48.214792468177805,-152.3268005330826,65.32611362297146,152.2717358893592,3.8058818406680923,31.45312204569893,-10.677923305999329,-9.417432888595997,-27.762478862534053,-3.5971983601607387,0.0,60.0710517403098,-140.0634675916724,70.21599896528222,174.08536077698525,7.83527072346816,41.678900536513275,-10.249815230310146,-26.201264814459428,-45.23323268797949,-6.736701932812571,1.2125604023096986e-10,4.3350835668155256e-10,1.302609901882084e-10,9.963700109476657e-11,9.67518234007253e-11,4.769245360550091e-11,1.677900878611621e-10,5.6262913971389383e-11,4.003460635877692e-11,5.047849519346147e-11,4.737099006517524e-11,1.8896326475457797e-10,5.5537367228898875e-11,2.320468308161573e-11,7.239443622470979e-11,5.3259492015366214e-11,1.7987150951945392e-10,6.164274583643196e-11,2.5257319688912073e-11,6.203911961326465e-11,5.384348515635391e-11,1.9406413474886397e-10,6.16380006205642e-11,2.7731115932687853e-11,6.764728410871084e-11,12.67035527116976,23.204719202692907,26.438549430206724,17.762833619504903,32.77178295773201,37.276105167022315,-0.5094462812012021,29.177989394315084,29.182436509109262,-34.4601480148495,38.490644089530164,51.66267011713796,-9.56011826180481,96.03075016484853,96.50544460497164,-26.4162177295769,40.77467786810383,48.58385446199231,-51.405936901739864,108.18646540527058,119.77846904027228,18.459985769159395,37.78040411587664,42.04913803821091,27.80460301326169,61.8677589714788,67.8285747224433,1.909179716298837,37.75454345353654,37.802784534662344,-30.680171349166855,102.7508928869217,107.23347846206379,-19.507725068193196,39.90469311890674,44.41774274150292,20.23304953235884,97.13160898887689,99.21655989877375,28.48117403662559,43.81056940004076,52.254600425803126,19.10442820640958,66.27195831456999,68.97065778968589,26.11415444174372,43.424395775113645,50.67175949817562,P004,1,762,2,Vua_phai
9.317362419797304e-15,49.63591598096829,-85.83479920322348,47.57614533504311,69.50603259465281,16.416530444864247,-21.189499596871727,28.980849987964618,2.4436481732556916,-6.205638997157274,-11.167789955227693,6.776263578034403e-15,34.273935227223305,-65.63543366443805,51.56032285190187,97.7270951587244,13.364177606080235,-2.739447578411524,23.672085733512777,-4.718218437705017,-11.34548782764629,-9.917152336946605,0.0,129.29766500443984,-32.87552396533025,63.55530897013876,140.09275831025104,11.206343534101276,-14.215672976479352,26.88933513174994,-28.19112540218765,1.6474647014951862,-22.75524665113875,-1.2705494208814505e-14,161.28581993924507,-62.68489858580922,73.65414600282,132.44546902757907,21.017584210157384,-36.217378479273634,40.051851076625944,-37.72556239126061,76.42948209063826,-39.44505092053018,-1.3552527156068805e-14,140.02968426719323,-74.67787250987773,81.33025163740116,140.22310002520382,21.919120699441017,-56.326204993437905,37.89568277772165,-38.097456639455665,111.63952642857845,-52.146967927914346,1.9211808449233194e-10,6.993655684294319e-10,2.2756208801897023e-10,1.6535665638264837e-10,2.1967383864301837e-10,8.663624783192626e-11,3.064357904914793e-10,1.0898035405321208e-10,9.271361410982215e-11,8.796266972661176e-11,3.798610106118343e-11,1.3401080454937385e-10,4.4035400963789146e-11,4.989904559995297e-11,3.23447905196367e-11,2.2757083311000507e-11,1.2986046829782634e-10,3.287040154460468e-11,1.0797067477546558e-11,1.5853700848874564e-11,3.523997793223313e-11,1.1273927426418863e-10,3.962128456297786e-11,3.216099112364966e-11,4.111362936605492e-11,6.163883116621269,15.895352412844698,17.04862702401271,-31.232689346539537,33.99072785018658,46.16113585694024,8.813640362124266,29.81333166471316,31.088824380845505,-6.095590211623768,25.618210996532326,26.333418970784884,24.419968323115857,95.80512646284848,98.86838275942603,-16.045143435342656,26.490001849950296,30.970418561444887,78.08022615401318,103.92805809914286,129.99062649483866,-36.23444965893558,35.6752573433283,50.8493788418171,-2.5596584298750353,68.00941594462661,68.05756760571789,-32.10280029374653,34.326468054715455,46.99889568714964,50.42722141963944,99.35703213111577,111.42138257089128,-16.3930568872805,27.43930885819759,31.96322863424744,29.337071120462248,90.68950114997969,95.3165744283712,-5.98314528794294,29.38448994490985,29.987435316464484,-20.705422514661006,72.43510399994787,75.33630474740512,-29.89005443002877,36.270467989449386,46.99959789193686,P004,2,762,3,Vua_phai
1.0164395367051604e-14,46.28344605422921,-32.67278508471388,39.235667720861585,71.18029148433885,-9.602946246595275,-31.856711944861768,2.159299248722045,29.90613420307875,-32.20260198038889,25.952893632530788,8.470329472543003e-15,43.92246737939306,-43.69102499503772,42.98949912850867,89.6983392997307,-8.171468414775411,-26.180266769025796,0.18653502880647482,18.831082281580322,-28.660851917114353,21.878073473701335,1.3552527156068805e-14,61.390831560023635,-94.28769093355017,62.04195938242037,132.8889569827609,-11.294272839162224,-18.02620518895862,-4.873370916869392,37.84759131811156,-59.594601769682576,33.49955894137186,2.541098841762901e-15,67.74478044649676,-123.87697501730615,79.57174135291683,168.7747564498551,-14.363094233608335,-16.24992945637071,-22.088492277313126,46.417402757078925,-8.90590197945549,39.47397522649597,1.1858461261560205e-14,97.6896341597607,-141.21499352105167,88.54823208556874,197.78816554617381,-0.7771039476104822,-22.293742995716524,8.77055219701772,64.68329903582874,-141.21499352105172,69.22912777775896,1.2034569417392554e-10,3.525271282422265e-10,1.2470636622544292e-10,1.58016315390858e-10,1.0310651606114337e-10,5.417899896486999e-11,1.6116764759449901e-10,5.66663822266361e-11,5.187287020937883e-11,5.955524386208258e-11,5.4142035959557666e-11,1.6593902454776927e-10,5.6053003635144066e-11,4.952601722445792e-11,5.906589919469974e-11,3.964050292594098e-11,1.0434068521107186e-10,4.1413431746238145e-11,3.817626377440964e-11,3.901853821413707e-11,5.019196236292659e-11,1.4975752703029576e-10,5.3689847783833414e-11,5.744745763992586e-11,5.619185161599403e-11,0.10757910237726453,20.27228277066335,20.272568214141064,-9.290811076747554,29.34203019514807,30.777815166720266,5.252046489227833,33.0078559913846,33.42308408081149,42.679620666852195,39.555560999120985,58.19099952932221,-83.81211989135696,111.46094206498594,139.4561330551559,40.751326225736854,35.66087050764726,54.15134600838298,-54.21017063534608,80.37336563725637,96.9464826807731,39.4408919199413,39.58605816327294,55.88058657840411,-11.538865476937195,67.59352940021932,68.5713543199576,53.52633859685761,43.6236617646899,69.05137789606748,-40.283328160024105,88.72325258374089,97.4400434969447,43.6719877957638,36.52652063089248,56.93355098210858,-62.77409500056009,89.91799520413385,109.66235846757073,41.3371509297201,50.32506421921273,65.12581773501462,-37.63083637754849,78.11854831831572,86.70978859295445,32.7732848920437,48.87880748204464,58.8491803127439,P004,3,762,4,Vua_phai
5.082197683525802e-15,46.98619753841975,-108.61369621390129,59.84050374561407,103.28304861372808,8.81388723066473,-38.116015481737996,28.024459098456273,34.039051576750666,9.185954573441325,41.49919006309162,1.5246593050577406e-14,59.96069616569918,-94.05464629614643,73.50920137877543,166.12271091579106,5.995690198017184,-27.652762061993784,10.87852258713194,33.65279295867864,-5.561106700210598,34.78098124391984,1.3552527156068805e-14,76.32945668640511,-98.16387253563363,84.17210823107557,187.011353488954,5.763693485103301,-24.918518884337995,12.392807542582464,53.73713758238483,-89.49931841865761,55.0388109619487,1.8634724839594607e-14,92.0210043485323,-119.35761327146331,90.50464193175242,189.51564061682018,13.733439987498945,-30.281561798141837,24.3316547636166,51.59252509247513,-112.26249589017803,52.486432690561436,1.8634724839594607e-14,90.38027447653701,-126.36645105681735,82.14303328475562,194.5854119717712,8.31849315336664,-25.344874958368806,11.69080134813444,52.926027502758956,-111.40723770628321,53.733905323971285,1.2198391549135536e-10,3.6849071548729734e-10,1.0918122354538041e-10,1.5011968274757583e-10,1.0111982579479041e-10,5.928529263777182e-11,2.675823383621132e-10,7.517897891637954e-11,4.3446094602628505e-11,1.0071071945268796e-10,6.403775859506304e-11,2.506676704799356e-10,6.736230037071928e-11,4.801908893680843e-11,5.829588268608955e-11,4.431411056074651e-11,1.5409199518168477e-10,4.790897656189948e-11,2.9614872177496755e-11,5.961778587912103e-11,5.004736025472333e-11,1.3240544520921588e-10,4.653825628813502e-11,4.170286524127273e-11,5.475020590551511e-11,10.079869048830213,21.736439669050743,23.959895023306093,-19.470347025720773,28.94944931180624,34.88789229458886,12.620532191508115,32.705302775244995,35.05587914198331,33.8521840439808,37.094409905175176,50.21917572761132,-52.035718369716484,100.271072746755,112.96904007752512,32.68068370762663,35.35862864843566,48.14830949779969,-65.62184030103903,83.8726793575576,106.49343767158022,41.18958236996423,37.490507704556585,55.696677313440205,-22.278306481570418,66.7823601022584,70.40033068469563,53.81690032069526,40.6109233671742,67.4203667808337,-36.35615902582806,91.08699409534857,98.07451652920531,28.733387023578437,40.9844007205567,50.0532579585976,-72.7484361154071,90.75423368067328,116.31279331270366,49.266495368823364,46.155407119825185,67.50932655806237,-33.062198613683606,76.45965233225866,83.30178516658889,39.33337185795862,44.39807697600176,59.31528791874342,P004,4,762,5,Vua_phai
1.5246593050577406e-14,70.10914993547432,-110.14337605526704,83.90769410059742,129.11283897537925,23.349433238263536,-26.698215827178363,30.36999939457146,41.290736125029106,-35.597727676511866,36.024305903273486,2.456395547037471e-14,70.1849489164802,-89.80371706585625,76.90134516568553,152.74756782486514,18.084898748353705,-20.070228413641406,21.625474717972182,37.182146758605434,-85.10889649198018,35.31522369340508,1.5670109524204556e-14,71.014303272638,-128.60590430244503,78.72520103039979,157.7861944436791,4.442947525340738,9.018111172379779,1.3217033280739459,47.2215865911385,-128.60590430244503,46.28993707505345,1.8634724839594607e-14,75.2114987149921,-146.37125809816803,77.82142658485779,122.53945206783365,5.45911709175379,9.206790352089163,4.916729382145505,50.98890765411934,-146.37125809816806,49.377393751207094,2.117582368135751e-14,91.94967959734207,-139.5760254538879,83.45823709238718,179.49345038165018,20.46828310031869,6.4840096623577885,21.915095715952706,58.067995516912106,-139.57602545388792,49.8333211728161,9.448957564493453e-11,2.609597940431031e-10,8.973651821104212e-11,9.83669803178549e-11,7.820143717435311e-11,5.1382640975281576e-11,1.5454136463834893e-10,5.6707440687165094e-11,5.828219551092338e-11,4.573477795499686e-11,6.649193710596624e-11,1.8998165277399794e-10,7.231289051171675e-11,6.058424224893158e-11,7.149569190737494e-11,3.8572513398918855e-11,1.286689104976868e-10,4.517198404477886e-11,2.357434858313322e-11,4.699692511612491e-11,5.384466813409859e-11,1.7233413377896817e-10,6.190199891264509e-11,4.3150795523927277e-11,6.318828099467961e-11,14.346270944295902,20.524756852217102,25.041588085618326,1.1347696573636785,30.652672054899746,30.67366959267354,14.7292503910768,33.24539781327075,36.36216842881711,19.89235802811725,34.44244856438458,39.774214901479546,-42.566607842145665,104.6491553829043,112.97504957087766,15.963567093318026,33.584811091837075,37.18568286877692,-30.481649930222964,80.53536647405546,86.11083692299755,22.901723366202265,38.22224742777325,44.558154490193736,-30.883030927833172,68.57263496807022,75.20616906712978,15.784535893606888,38.75226083218909,41.84362906085682,-23.781217319172118,91.4905623315116,94.53078489528109,7.526110544840583,34.1795646831655,34.998356845198536,-52.84286113913968,93.79030733590864,107.65217008279302,42.19526847255421,45.84746936303386,62.30915766133623,-15.151744672215097,84.14187187213336,85.49520436117166,41.23325743935324,45.7363508803052,61.57917919968058,P004,5,893,1,Qua_nhieu
7.623296525288703e-15,43.43567638821262,-88.32188363332703,49.40591890590179,95.74475747644217,9.940303231377714,24.127400143808178,7.65820779698908,10.2052033798591,-28.09048998319709,12.214618147263229,1.2705494208814505e-14,56.8875168773021,-104.04432232121866,59.32781519246017,100.4132092556445,14.077064542444624,25.488150821098824,18.64917204824445,21.003602588313534,-83.63465465068383,24.196411137968504,-1.2705494208814505e-15,39.31298466883886,-85.28155951711884,59.383302398409384,151.75261687807472,6.115810699800246,36.394899734427824,-5.228755631948857,5.09066848437785,-25.41828881046066,1.4084376049466039,-3.8116482626443515e-15,65.59693801776801,-48.93717644915697,67.71777644076127,191.82988325259217,18.87409570308565,31.23526817478264,18.1063119687062,-24.239196253753608,26.88864531605763,-28.04518366452643,-1.6940658945086007e-14,140.71903104158994,-81.31949700382773,78.95261184816691,197.97896512585595,8.860779783445352,14.836942454007506,9.26129921090704,-57.41907630638834,112.32780420390428,-54.410663149598975,1.5455704457709494e-10,5.351125915766795e-10,1.6345236791600406e-10,1.4464439583816217e-10,1.2142900457215145e-10,5.8073371505906926e-11,1.85203253301131e-10,6.412638609495879e-11,5.6529485287445894e-11,5.6830008762181255e-11,4.749779813761566e-11,1.645171137550054e-10,5.566522111699326e-11,3.8090118995837626e-11,5.369822569177362e-11,2.388340726242521e-11,6.497041614807037e-11,2.594406772769873e-11,2.387998638461547e-11,2.2348864535222662e-11,3.85140474849701e-11,1.22350105251341e-10,4.2924650881072025e-11,4.759304951535144e-11,2.8913432452457456e-11,7.086525956098213,21.630799402140454,22.762037099128307,11.671911161062097,32.327977955301336,34.37050579828838,8.555934646673382,37.01037978921386,37.98647430099292,-16.01998801095782,35.453871759968166,38.90523150738857,37.95929646083054,95.23486591607134,102.52115817651159,-15.99477483567187,33.85631861729005,37.44440054746909,-9.381482852401586,85.55092313533133,86.06377094815957,-7.956175060094309,38.460082168949505,39.274401867236804,9.37559413941804,63.87895848109396,64.5633262936198,-28.934228569403516,41.26797400043665,50.40074663144587,-8.766830559648513,91.81861748610388,92.23619590551773,-23.894385657072032,36.11269738071894,43.302062052981654,59.91774711309885,98.1332008037732,114.9793960633945,-14.689409028384354,45.13688565972662,47.46701154130535,-9.41718261442159,79.13837784826293,79.69671371422913,0.48744771087439936,43.948089485922004,43.95079265193569,P004,6,893,2,Qua_nhieu
-8.470329472543003e-16,49.447814660647396,-144.74388343729018,63.4233348703585,62.793898941825915,-21.39658383891661,23.715420281877602,-21.10016029854035,34.383435109948536,-144.74388343729018,43.475114469407835,4.235164736271502e-15,51.23252325330451,-86.1077561514335,61.667070489302525,93.14794599678167,-18.21586810045134,26.909874269084774,-18.095606317148615,34.39329856106191,-86.1077561514335,31.502358578842955,5.082197683525802e-15,74.60010962284133,-157.71033049645604,69.35143904588601,99.42009143649027,-16.00938907484441,23.17471463133039,-11.249707335181778,41.030383103859236,-81.97468710339699,37.74949324873775,1.6940658945086007e-15,86.96781641392903,-125.76160240556716,73.39146554476567,136.39432381645977,-6.709981646620036,16.086437647475595,8.48228617242321,40.27160047114473,-61.69940894915703,39.85572537748373,1.6940658945086007e-15,75.82829765490935,-142.5758210116735,78.77613660102047,168.41136706702324,-2.395166446357449,3.0996698671085006,21.49715052470883,28.993934742608864,-61.79843981464718,27.39042835697181,1.8137044975459185e-10,8.060950794349148e-10,2.378534268195531e-10,7.813057622971218e-11,2.1968604686750125e-10,5.265093007130946e-11,1.7160851595214627e-10,6.3592393418136e-11,4.647500519542844e-11,5.2868337814324355e-11,3.244289618714023e-11,1.1517823953697768e-10,3.768299945702306e-11,3.8176308031814063e-11,1.4931865962798413e-11,2.5769355157075418e-11,1.231529618477389e-10,3.271905889492671e-11,2.6442370790544783e-11,1.9904753444846952e-11,3.477398709414964e-11,1.3589893228535009e-10,4.176092768140064e-11,3.390448601591133e-11,3.478427109324425e-11,-4.088378071999319,14.743923228486365,15.300264946304184,5.5017755098178345,31.847806868289158,32.31953489888549,8.522806058181542,29.240510662183798,30.457276419447954,14.066173520263572,26.672133291164425,30.153937252103674,-12.859149431492952,93.76224372709927,94.6399285335816,12.446472442146083,26.80444736876463,29.553224443332322,-67.03954135756878,103.01641661414043,122.90924374289884,27.696184910050533,42.640425930865604,50.84569384065229,30.79950666993285,60.567578581790464,67.94881298722298,17.348112545975887,36.2968226336417,40.229545637577,0.3142535422415232,98.24008900065556,98.24059162151629,9.24317195037913,26.095013610071423,27.683676833363165,40.805375156216556,86.10246172716597,95.28227829516702,-18.444766965026997,29.051376005943954,34.41208910009515,-64.33692179863544,80.41274512195149,102.98276110384526,0.024925319517914404,29.82843482568306,29.82844523976359,P004,7,893,3,Qua_nhieu
3.3881317890172014e-15,71.41555837834674,-156.76984981644588,64.14851533963598,87.95879055691525,3.8322542804947552,9.650175702571262,7.919947663687562,27.50633714516021,-21.066755991092524,29.00529553869356,3.3881317890172014e-15,105.32714583739217,-159.31765305768894,71.36868108044108,86.86128503844209,0.559954829197232,8.663892298112497,7.965084325024088,33.537642791767524,-90.36117035421935,34.07431634258847,1.6093625997831706e-14,67.44724153080246,-150.53315073214122,78.81977737363017,88.45362309429045,3.998256390921664,30.999144151158802,20.974910976109285,48.72714788858467,-150.5331507321412,51.183763580934084,6.776263578034403e-15,50.81653985025743,-162.38642015247163,67.61028101434661,118.86406267902171,-6.434347956571391,44.91472107256976,8.112383767824808,38.708002301979334,-162.38642015247163,40.82238616419761,8.470329472543003e-16,46.13725579996919,-82.48496434301268,53.92909052008278,138.89734869461418,-9.791340482126948,46.13725579996919,-1.3816762472884998,27.108111940782784,-64.52128785629425,25.050907438792834,1.6668446413153659e-10,7.971269387842624e-10,2.2860810612135456e-10,1.5151324563863915e-10,2.062311783266132e-10,3.5964640893989555e-11,1.8997200556245612e-10,5.121882584360009e-11,3.897393742962105e-11,3.020362606370705e-11,2.1799649101569303e-11,1.3421603296355495e-10,3.514434465943414e-11,2.8663776767653713e-11,9.313228214567553e-12,1.9159273227831628e-11,8.735339205471847e-11,2.4386195406804882e-11,2.18568366689764e-11,8.62190322815717e-12,2.1718964666688852e-11,1.0627087747297056e-10,3.022244626928596e-11,3.018726663841173e-11,1.2173098209343167e-11,-12.75054047844755,14.780954736881782,19.520576462447966,45.730173050089334,32.27892083639554,55.97479305502975,-13.68747432530952,27.85077276781874,31.032442655560985,23.570836674463155,17.62509175600792,29.431754975568747,-69.620716558802,73.90002259200882,101.52958934842819,23.84309512591962,18.74486499347983,30.32924576720361,-0.5862807534594136,68.93515436137436,68.93764742104555,1.8256172121891734,19.19852953266542,19.28513454508596,-22.159781429726465,56.825659462995255,60.99353643147405,19.565806353648586,17.03811081976019,25.94451769786643,-48.57548781856969,76.69028169614464,90.7798288357388,24.35454845880156,16.864348883321668,29.623475385081107,-48.7043293097757,61.00804250706069,78.064671549033,-0.15812051844161518,17.01485433454073,17.01558903253107,38.99547131151794,86.82449268095645,95.17951098904048,38.35718300590269,21.64304897226812,44.04196926755554,P004,8,893,4,Qua_nhieu
0.0,53.758909224738765,-54.07592416795755,41.805657662353454,64.53969976931488,16.68743229347742,-32.04290113293034,15.920486623369015,-7.8590937500401665,1.6567092579657081,-8.511361908504654,4.235164736271502e-15,57.66842459165865,-84.99231283378656,50.2282858604756,106.12546837595268,23.4176709218186,-30.645122744074083,31.9217712512916,-5.087574699261239,6.884719305562231,-4.571582538963227,1.8634724839594607e-14,54.50518913749877,-116.37328483263745,86.68431009848541,160.7051902439006,13.14077116084079,-4.682599005867941,22.18597694496726,29.419143288485145,-116.37328483263745,34.75194895265424,2.117582368135751e-14,69.63238695117792,-123.13916554539261,84.93793892889816,148.24377614443696,4.099061233078754,10.750603462682905,8.000507312049535,40.5226478723698,-123.13916554539261,43.100773793571186,1.4823076576950256e-14,59.720269360444156,-106.70324612662947,71.12366630223919,138.30156600865402,12.05294570456986,-22.374065300061943,21.908668196976787,26.281597288140087,-69.39038636790174,34.51193516578967,1.872636264618552e-10,7.656654242656087e-10,2.374516648742057e-10,1.0131974830059088e-10,1.7966546850682747e-10,8.059212134197065e-11,3.2222582467289173e-10,1.038164252039303e-10,4.036751192281132e-11,6.198945614145863e-11,5.287426743829859e-11,1.8238540662665657e-10,6.34583595182848e-11,5.122682034113831e-11,4.553005431108255e-11,2.8121202715525885e-11,9.829551306962112e-11,3.451315797381504e-11,1.1712709901496667e-11,3.081450336205572e-11,4.2420845622121037e-11,1.526402292712665e-10,5.138903746236368e-11,2.6480954884403875e-11,5.592412689850702e-11,14.490512640083221,17.01683548579231,22.35056255495445,-23.703312088853384,36.82681344069977,43.795675496305435,24.36762626009771,30.50205316947591,39.040446425538455,7.940898208720711,26.580622870865042,27.7414378964829,-36.799778678941436,97.12065208830846,103.85877321092005,9.949015149961948,29.26880724275627,30.913524222705412,-22.671091003937203,104.09171462157606,106.53198308568388,16.61076406005882,34.42738163756284,38.22514995493596,-76.83949348637428,78.698941342731,109.9901410477738,10.644820095729111,35.13261920544635,36.70985054594116,27.970989111775637,91.97080319775834,96.1301454941782,6.015118491482232,29.476756599548377,30.084228926392484,-21.553777488445135,98.61456735470097,100.94254909886247,18.91844929938033,30.943195153866867,36.268292629010176,27.280922975258648,73.69325912357402,78.58081953400729,17.378336454003243,33.437711064646784,37.684043030855115,P004,9,893,5,Qua_nhieu
