inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,1,0.665817654132843,0.375,35,0.2857142857142857,0.3333333333333333,0.14814814814814817,"[0.0, 0.0, 1.0]","[0.0, 0.0, 0.2857142857142857]","[0.0, 0.0, 0.4444444444444445]","[14, 11, 10]",0.6576541406767709,1.1142857142857143,0.0
1,2,0.6482529640197754,0.4375,35,0.4,0.3333333333333333,0.19444444444444445,"[1.0, 0.0, 0.0]","[0.4117647058823529, 0.0, 0.0]","[0.5833333333333334, 0.0, 0.0]","[14, 11, 10]",0.6550618154661996,0.8857142857142857,0.008883953359244745
1,3,0.6483457267284394,0.3875,35,0.37142857142857144,0.34761904761904766,0.2848788638262323,"[0.6428571428571429, 0.0, 0.4]","[0.375, 0.0, 0.36363636363636365]","[0.4736842105263159, 0.0, 0.380952380952381]","[14, 11, 10]",0.6424927813666207,0.9428571428571428,0.018357980622131453
1,4,0.631945264339447,0.3875,35,0.3142857142857143,0.3,0.24397824397824397,"[0.5, 0.0, 0.4]","[0.3684210526315789, 0.0, 0.25]","[0.4242424242424242, 0.0, 0.3076923076923077]","[14, 11, 10]",0.6509649753570557,1.0571428571428572,-0.08035276825085735
1,5,0.607380610704422,0.5125,35,0.37142857142857144,0.35714285714285715,0.29307568438003223,"[0.5714285714285714, 0.0, 0.5]","[0.36363636363636365, 0.0, 0.38461538461538464]","[0.4444444444444444, 0.0, 0.4347826086956522]","[14, 11, 10]",0.6520731108529227,0.9428571428571428,0.0341194179628701
1,6,0.5983930647373199,0.5625,35,0.4,0.3904761904761904,0.3148148148148148,"[0.5714285714285714, 0.0, 0.6]","[0.4444444444444444, 0.0, 0.35294117647058826]","[0.5, 0.0, 0.4444444444444445]","[14, 11, 10]",0.6821445907865252,0.8857142857142857,0.1322314049586777
1,7,0.5743060499429703,0.5,35,0.3142857142857143,0.30952380952380953,0.24845679012345678,"[0.42857142857142855, 0.0, 0.5]","[0.3333333333333333, 0.0, 0.29411764705882354]","[0.375, 0.0, 0.37037037037037035]","[14, 11, 10]",0.7184969186782837,1.0571428571428572,-0.07194944093339806
1,8,0.5975272536277771,0.5125,35,0.2857142857142857,0.26666666666666666,0.21658615136876005,"[0.5, 0.0, 0.3]","[0.3181818181818182, 0.0, 0.23076923076923078]","[0.3888888888888889, 0.0, 0.2608695652173913]","[14, 11, 10]",0.7364767636571612,1.1142857142857143,-0.1766181635725037
1,9,0.5716233968734741,0.5,35,0.2857142857142857,0.26666666666666666,0.21703521703521703,"[0.5, 0.0, 0.3]","[0.30434782608695654, 0.0, 0.25]","[0.3783783783783784, 0.0, 0.2727272727272727]","[14, 11, 10]",0.7594851510865348,1.1142857142857143,-0.18614061709661112
1,10,0.5302099287509918,0.6,35,0.2857142857142857,0.27619047619047615,0.2253968253968254,"[0.42857142857142855, 0.0, 0.4]","[0.2857142857142857, 0.0, 0.2857142857142857]","[0.34285714285714286, 0.0, 0.3333333333333333]","[14, 11, 10]",0.7965000748634339,1.1142857142857143,-0.16724738675958184
