epoch,loss,accuracy
1,0.6588866793591043,0.391304347826087
2,0.6429882531580717,0.43478260869565216
3,0.6146391044492306,0.43478260869565216
4,0.6083072242529496,0.45217391304347826
5,0.6029695189517478,0.4782608695652174
6,0.5939902937930563,0.4608695652173913
