inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
2,13,0.4719340937478202,0.6142857142857143,40,0.35,0.3156862745098039,0.25387205387205386,"[0.6470588235294118, 0.0, 0.3]","[0.39285714285714285, 0.0, 0.25]","[0.4888888888888888, 0.0, 0.2727272727272727]","[17, 13, 10]",0.6834758639335632,0.975,-0.05863192182410426
2,14,0.4633341772215707,0.6142857142857143,40,0.35,0.3568627450980392,0.2771804062126642,"[0.47058823529411764, 0.0, 0.6]","[0.42105263157894735, 0.0, 0.2857142857142857]","[0.4444444444444444, 0.0, 0.3870967741935483]","[17, 13, 10]",0.6925033211708069,0.975,0.03988183161004433
2,15,0.5281575833048139,0.5285714285714286,40,0.35,0.37058823529411766,0.2791666666666666,"[0.4117647058823529, 0.0, 0.7]","[0.4666666666666667, 0.0, 0.28]","[0.43749999999999994, 0.0, 0.4]","[17, 13, 10]",0.7102718234062195,0.975,0.07801418439716312
2,16,0.4638431319168636,0.6142857142857143,40,0.375,0.3901960784313725,0.2982768865121806,"[0.47058823529411764, 0.0, 0.7]","[0.47058823529411764, 0.0, 0.30434782608695654]","[0.47058823529411764, 0.0, 0.42424242424242425]","[17, 13, 10]",0.6919070720672608,0.925,0.11722141823444276
3,1,0.6506134764353434,0.3466666666666667,35,0.37142857142857144,0.3333333333333333,0.18055555555555555,"[1.0, 0.0, 0.0]","[0.37142857142857144, 0.0, 0.0]","[0.5416666666666666, 0.0, 0.0]","[13, 11, 11]",0.6750732302665711,0.9428571428571428,0.0
3,2,0.6310918625195822,0.48,35,0.37142857142857144,0.3333333333333333,0.18055555555555555,"[1.0, 0.0, 0.0]","[0.37142857142857144, 0.0, 0.0]","[0.5416666666666666, 0.0, 0.0]","[13, 11, 11]",0.6956083246639797,0.9428571428571428,0.0
3,3,0.6348584238688151,0.36,35,0.4,0.37296037296037293,0.28997289972899726,"[0.8461538461538461, 0.0, 0.2727272727272727]","[0.39285714285714285, 0.0, 0.42857142857142855]","[0.5365853658536585, 0.0, 0.33333333333333326]","[13, 11, 11]",0.6725099069731576,0.8857142857142857,0.09893992932862195
3,4,0.6353380719820658,0.4266666666666667,35,0.4,0.3822843822843823,0.31031746031746027,"[0.6923076923076923, 0.0, 0.45454545454545453]","[0.4090909090909091, 0.0, 0.38461538461538464]","[0.5142857142857142, 0.0, 0.41666666666666663]","[13, 11, 11]",0.6449181403432573,0.8857142857142857,0.12025628388368648
3,5,0.6113645871480305,0.4533333333333333,35,0.4,0.37296037296037293,0.28997289972899726,"[0.8461538461538461, 0.0, 0.2727272727272727]","[0.39285714285714285, 0.0, 0.42857142857142855]","[0.5365853658536585, 0.0, 0.33333333333333326]","[13, 11, 11]",0.6575519476618086,0.8857142857142857,0.09893992932862195
3,6,0.6115885361035664,0.41333333333333333,35,0.42857142857142855,0.40326340326340326,0.32136752136752134,"[0.8461538461538461, 0.0, 0.36363636363636365]","[0.4230769230769231, 0.0, 0.4444444444444444]","[0.5641025641025641, 0.0, 0.39999999999999997]","[13, 11, 11]",0.661550257887159,0.8285714285714286,0.17626439659489224
3,7,0.5799957386652629,0.5066666666666667,35,0.3142857142857143,0.3006993006993007,0.24392156862745096,"[0.5384615384615384, 0.0, 0.36363636363636365]","[0.3333333333333333, 0.0, 0.2857142857142857]","[0.41176470588235287, 0.0, 0.32]","[13, 11, 11]",0.6341122661318098,1.0571428571428572,-0.08247422680412364
3,8,0.5298229686419169,0.5733333333333334,35,0.3142857142857143,0.3006993006993007,0.24459876543209877,"[0.5384615384615384, 0.0, 0.36363636363636365]","[0.3684210526315789, 0.0, 0.25]","[0.4375, 0.0, 0.2962962962962963]","[13, 11, 11]",0.6369760734694344,1.0571428571428572,-0.07403799318071114
3,9,0.5594149072964986,0.5466666666666666,35,0.42857142857142855,0.40792540792540793,0.3301127214170692,"[0.7692307692307693, 0.0, 0.45454545454545453]","[0.43478260869565216, 0.0, 0.4166666666666667]","[0.5555555555555555, 0.0, 0.43478260869565216]","[13, 11, 11]",0.6448277797017778,0.8285714285714286,0.18604651162790709
3,10,0.5381524642308553,0.5733333333333334,35,0.4,0.37762237762237766,0.3013923013923014,"[0.7692307692307693, 0.0, 0.36363636363636365]","[0.4166666666666667, 0.0, 0.36363636363636365]","[0.5405405405405406, 0.0, 0.36363636363636365]","[13, 11, 11]",0.6567132864679609,0.8857142857142857,0.11326378539493287
3,11,0.4985349829991659,0.5466666666666666,35,0.45714285714285713,0.44289044289044294,0.36033950617283955,"[0.6923076923076923, 0.0, 0.6363636363636364]","[0.47368421052631576, 0.0, 0.4375]","[0.5625, 0.0, 0.5185185185185185]","[13, 11, 11]",0.6227920387472425,0.7714285714285715,0.26692644909887975
3,12,0.5008085409800211,0.5733333333333334,35,0.42857142857142855,0.4172494172494172,0.33869731800766284,"[0.6153846153846154, 0.0, 0.6363636363636364]","[0.47058823529411764, 0.0, 0.3888888888888889]","[0.5333333333333333, 0.0, 0.4827586206896552]","[13, 11, 11]",0.6377022044999259,0.8285714285714286,0.2049299178347027
3,13,0.4621505880355835,0.6133333333333333,35,0.37142857142857144,0.3799533799533799,0.2719298245614035,"[0.23076923076923078, 0.0, 0.9090909090909091]","[0.5, 0.0, 0.3448275862068966]","[0.3157894736842105, 0.0, 0.5000000000000001]","[13, 11, 11]",0.6862402583871569,0.9428571428571428,0.10755679184051936
3,14,0.48593522191047667,0.5733333333333334,35,0.4857142857142857,0.47785547785547794,0.38390804597701145,"[0.6153846153846154, 0.0, 0.8181818181818182]","[0.5, 0.0, 0.47368421052631576]","[0.5517241379310345, 0.0, 0.6]","[13, 11, 11]",0.6342503334794726,0.7142857142857143,0.3428021184400578
3,15,0.4836426933606466,0.5733333333333334,35,0.4,0.37296037296037293,0.29225023342670403,"[0.8461538461538461, 0.0, 0.2727272727272727]","[0.3793103448275862, 0.0, 0.5]","[0.5238095238095238, 0.0, 0.3529411764705882]","[13, 11, 11]",0.7509373307228089,0.8857142857142857,0.09528636594019257
3,16,0.463111294110616,0.6133333333333333,35,0.42857142857142855,0.41258741258741255,0.3356643356643357,"[0.6923076923076923, 0.0, 0.5454545454545454]","[0.45, 0.0, 0.4]","[0.5454545454545455, 0.0, 0.4615384615384615]","[13, 11, 11]",0.6968547667775835,0.8285714285714286,0.19559902200489
3,17,0.4625887815157572,0.5866666666666667,35,0.4,0.40559440559440557,0.3042735042735043,"[0.3076923076923077, 0.0, 0.9090909090909091]","[0.5714285714285714, 0.0, 0.35714285714285715]","[0.4, 0.0, 0.5128205128205129]","[13, 11, 11]",0.7589296766689846,0.8857142857142857,0.16938110749185675
3,18,0.508648251692454,0.5866666666666667,35,0.42857142857142855,0.4265734265734266,0.33809523809523806,"[0.46153846153846156, 0.0, 0.8181818181818182]","[0.5454545454545454, 0.0, 0.375]","[0.4999999999999999, 0.0, 0.5142857142857142]","[13, 11, 11]",0.6609301958765302,0.8285714285714286,0.22295701464336326
3,19,0.4755181086063385,0.56,35,0.42857142857142855,0.40326340326340326,0.3270099367660343,"[0.8461538461538461, 0.0, 0.36363636363636365]","[0.39285714285714285, 0.0, 0.5714285714285714]","[0.5365853658536585, 0.0, 0.4444444444444444]","[13, 11, 11]",0.7020984206880841,0.8285714285714286,0.16961130742049468
3,20,0.5172751458485921,0.56,35,0.42857142857142855,0.42191142191142195,0.339463601532567,"[0.5384615384615384, 0.0, 0.7272727272727273]","[0.4117647058823529, 0.0, 0.4444444444444444]","[0.4666666666666667, 0.0, 0.5517241379310345]","[13, 11, 11]",0.6295103447777884,0.8285714285714286,0.2049299178347027
3,21,0.4500082723299662,0.6133333333333333,35,0.42857142857142855,0.43123543123543123,0.3341687552213868,"[0.38461538461538464, 0.0, 0.9090909090909091]","[0.625, 0.0, 0.37037037037037035]","[0.4761904761904762, 0.0, 0.5263157894736842]","[13, 11, 11]",0.7120891400745937,0.8285714285714286,0.2316674451191032
3,22,0.4459663800398509,0.5866666666666667,35,0.4,0.40559440559440557,0.3042735042735043,"[0.3076923076923077, 0.0, 0.9090909090909091]","[0.5714285714285714, 0.0, 0.35714285714285715]","[0.4, 0.0, 0.5128205128205129]","[13, 11, 11]",0.7992027078356062,0.8857142857142857,0.16938110749185675
3,23,0.5102132431666057,0.5733333333333334,35,0.37142857142857144,0.35198135198135194,0.2826086956521739,"[0.6923076923076923, 0.0, 0.36363636363636365]","[0.391304347826087, 0.0, 0.3333333333333333]","[0.5, 0.0, 0.34782608695652173]","[13, 11, 11]",0.7719387769699096,0.9428571428571428,0.04750123701138054
3,24,0.4173620096842448,0.6133333333333333,35,0.4,0.37296037296037293,0.28997289972899726,"[0.8461538461538461, 0.0, 0.2727272727272727]","[0.39285714285714285, 0.0, 0.42857142857142855]","[0.5365853658536585, 0.0, 0.33333333333333326]","[13, 11, 11]",0.7667251672063555,0.8857142857142857,0.09893992932862195
