epoch,loss,accuracy
1,0.6599920793013139,0.39090909090909093
2,0.6400886730714278,0.4090909090909091
3,0.635052024234425,0.4
4,0.6431387435306203,0.39090909090909093
5,0.6090846755287864,0.5
6,0.5684436657211998,0.5181818181818182
