inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,1,0.562478486696879,0.6933333333333334,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.7499260604381561,0.325,0.30107526881720437
1,2,0.562487940788269,0.7066666666666667,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.7494674444198608,0.325,0.30107526881720437
1,3,0.5513097771008809,0.7066666666666667,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.7494215071201324,0.325,0.30107526881720437
1,4,0.5536864902575811,0.7066666666666667,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.7506992101669312,0.325,0.30107526881720437
1,5,0.5564067514737447,0.7066666666666667,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.752980625629425,0.325,0.30107526881720437
1,6,0.5635941668351492,0.7066666666666667,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.7528668642044067,0.325,0.30107526881720437
1,7,0.5553647406895955,0.7066666666666667,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.7539521813392639,0.325,0.30107526881720437
1,8,0.5629954727490744,0.7066666666666667,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.7541250348091125,0.325,0.30107526881720437
1,9,0.5477808340390523,0.7066666666666667,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.7573893368244171,0.325,0.30107526881720437
1,10,0.5570807425181071,0.7066666666666667,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.7587737143039703,0.325,0.30107526881720437
1,11,0.5331358583768209,0.7066666666666667,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.7615300834178924,0.325,0.30107526881720437
1,12,0.549365508556366,0.7466666666666667,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.7716109454631805,0.325,0.30107526881720437
1,13,0.5247515503565471,0.72,40,0.675,0.6595441595441596,0.6484110885733605,"[0.7037037037037037, 0.6153846153846154]","[0.7916666666666666, 0.5]","[0.7450980392156864, 0.5517241379310345]","[27, 13]",0.7718437552452088,0.325,0.30107526881720437
2,1,0.6519235491752624,0.6625,35,0.7714285714285715,0.78,0.7463768115942029,"[0.76, 0.8]","[0.9047619047619048, 0.5714285714285714]","[0.8260869565217391, 0.6666666666666666]","[25, 10]",0.5883000476019723,0.22857142857142856,0.5
