inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,11,0.5447689108053844,0.5733333333333334,40,0.325,0.3333333333333333,0.2590866728797763,"[0.5, 0.0, 0.5]","[0.38095238095238093, 0.0, 0.2631578947368421]","[0.4324324324324324, 0.0, 0.3448275862068966]","[16, 14, 10]",0.6928203701972961,1.0,-0.00917431192660545
1,12,0.47349533557891843,0.6,40,0.425,0.4291666666666667,0.3388617886178862,"[0.6875, 0.0, 0.6]","[0.44, 0.0, 0.4]","[0.5365853658536586, 0.0, 0.48]","[16, 14, 10]",0.6902841448783874,0.8,0.2063492063492064
1,13,0.5356417775154114,0.56,40,0.4,0.3833333333333333,0.3047619047619048,"[0.75, 0.0, 0.4]","[0.41379310344827586, 0.0, 0.36363636363636365]","[0.5333333333333333, 0.0, 0.380952380952381]","[16, 14, 10]",0.6876240372657776,0.85,0.1089108910891089
1,14,0.5222251598040263,0.56,40,0.375,0.3625,0.28994708994708995,"[0.6875, 0.0, 0.4]","[0.3793103448275862, 0.0, 0.36363636363636365]","[0.4888888888888889, 0.0, 0.380952380952381]","[16, 14, 10]",0.7477390170097351,0.9,0.04290429042904298
1,15,0.48991020957628884,0.5866666666666667,40,0.3,0.3125,0.2410686548617583,"[0.4375, 0.0, 0.5]","[0.3333333333333333, 0.0, 0.2631578947368421]","[0.37837837837837834, 0.0, 0.3448275862068966]","[16, 14, 10]",0.777422308921814,1.05,-0.07033639143730874
1,16,0.5336034099260966,0.5733333333333334,40,0.425,0.4291666666666667,0.3388617886178862,"[0.6875, 0.0, 0.6]","[0.44, 0.0, 0.4]","[0.5365853658536586, 0.0, 0.48]","[16, 14, 10]",0.7176736235618592,0.8,0.2063492063492064
1,17,0.517075445652008,0.5733333333333334,40,0.425,0.4291666666666667,0.33583959899749377,"[0.6875, 0.0, 0.6]","[0.5, 0.0, 0.3333333333333333]","[0.5789473684210527, 0.0, 0.42857142857142855]","[16, 14, 10]",0.6851592659950256,0.8,0.22839506172839508
1,18,0.4962984927495321,0.6266666666666667,40,0.4,0.3833333333333333,0.303030303030303,"[0.75, 0.0, 0.4]","[0.42857142857142855, 0.0, 0.3333333333333333]","[0.5454545454545454, 0.0, 0.3636363636363636]","[16, 14, 10]",0.7576192498207093,0.85,0.11764705882352933
1,19,0.513324142297109,0.5866666666666667,40,0.375,0.3625,0.2855284552845529,"[0.6875, 0.0, 0.4]","[0.44, 0.0, 0.26666666666666666]","[0.5365853658536586, 0.0, 0.32]","[16, 14, 10]",0.7566390752792358,0.9,0.07936507936507942
1,20,0.5150530083974203,0.5733333333333334,40,0.4,0.4083333333333334,0.3182957393483709,"[0.625, 0.0, 0.6]","[0.45454545454545453, 0.0, 0.3333333333333333]","[0.5263157894736842, 0.0, 0.42857142857142855]","[16, 14, 10]",0.7150432944297791,0.85,0.16666666666666663
1,21,0.44904635111490887,0.6666666666666666,40,0.375,0.3875,0.3004608294930875,"[0.5625, 0.0, 0.6]","[0.47368421052631576, 0.0, 0.2857142857142857]","[0.5142857142857142, 0.0, 0.3870967741935483]","[16, 14, 10]",0.7989758372306823,0.9,0.1291291291291291
1,22,0.41124180992444354,0.6133333333333333,40,0.3,0.3125,0.24185463659147868,"[0.4375, 0.0, 0.5]","[0.3181818181818182, 0.0, 0.2777777777777778]","[0.3684210526315789, 0.0, 0.35714285714285715]","[16, 14, 10]",0.7681877136230468,1.05,-0.08024691358024705
2,1,0.6714875833193461,0.30666666666666664,40,0.45,0.45098039215686275,0.34782608695652173,"[0.35294117647058826, 0.0, 1.0]","[1.0, 0.0, 0.35294117647058826]","[0.5217391304347826, 0.0, 0.5217391304347826]","[17, 11, 12]",0.6564413189888001,0.825,0.27631578947368407
2,2,0.6386131000518799,0.4,40,0.4,0.3300653594771242,0.25708061002178645,"[0.8235294117647058, 0.0, 0.16666666666666666]","[0.4117647058823529, 0.0, 0.3333333333333333]","[0.5490196078431372, 0.0, 0.2222222222222222]","[17, 11, 12]",0.6642199158668518,0.925,-0.016129032258064502
2,3,0.6231927625338236,0.4266666666666667,40,0.35,0.30718954248366015,0.2581818181818182,"[0.5882352941176471, 0.0, 0.3333333333333333]","[0.37037037037037035, 0.0, 0.3076923076923077]","[0.45454545454545453, 0.0, 0.32]","[17, 11, 12]",0.6884672999382019,1.025,-0.08396946564885499
2,4,0.6100608142217,0.4533333333333333,40,0.425,0.3986928104575163,0.3288288288288288,"[0.5294117647058824, 0.0, 0.6666666666666666]","[0.45, 0.0, 0.4]","[0.48648648648648646, 0.0, 0.5]","[17, 11, 12]",0.6877273559570313,0.875,0.14492753623188404
2,5,0.6136662022272745,0.48,40,0.375,0.36764705882352944,0.2869269949066214,"[0.35294117647058826, 0.0, 0.75]","[0.42857142857142855, 0.0, 0.34615384615384615]","[0.3870967741935484, 0.0, 0.4736842105263157]","[17, 11, 12]",0.7032088875770569,0.975,0.06944444444444442
2,6,0.5583770620822907,0.49333333333333335,40,0.4,0.38725490196078427,0.3079954954954955,"[0.4117647058823529, 0.0, 0.75]","[0.4666666666666667, 0.0, 0.36]","[0.43749999999999994, 0.0, 0.48648648648648657]","[17, 11, 12]",0.7047542810440064,0.925,0.11888111888111885
2,7,0.5608654069900513,0.48,40,0.4,0.3790849673202614,0.30976430976430974,"[0.47058823529411764, 0.0, 0.6666666666666666]","[0.42105263157894735, 0.0, 0.38095238095238093]","[0.4444444444444444, 0.0, 0.4848484848484849]","[17, 11, 12]",0.6886769294738769,0.925,0.09352517985611508
2,8,0.560270516872406,0.5333333333333333,40,0.4,0.3709150326797386,0.3079954954954955,"[0.5294117647058824, 0.0, 0.5833333333333334]","[0.45, 0.0, 0.35]","[0.48648648648648646, 0.0, 0.4375]","[17, 11, 12]",0.6783234357833863,0.925,0.08695652173913049
2,9,0.5191365273793539,0.5333333333333333,40,0.45,0.41830065359477125,0.3468468468468468,"[0.5882352941176471, 0.0, 0.6666666666666666]","[0.5, 0.0, 0.4]","[0.5405405405405405, 0.0, 0.5]","[17, 11, 12]",0.7059775829315186,0.825,0.2028985507246377
2,10,0.5373067752520243,0.52,40,0.425,0.40686274509803927,0.3282828282828283,"[0.47058823529411764, 0.0, 0.75]","[0.5, 0.0, 0.375]","[0.48484848484848486, 0.0, 0.5]","[17, 11, 12]",0.6989236831665039,0.875,0.16901408450704225
2,11,0.4888333264986674,0.5733333333333334,40,0.375,0.3758169934640523,0.28205128205128205,"[0.29411764705882354, 0.0, 0.8333333333333334]","[0.38461538461538464, 0.0, 0.37037037037037035]","[0.33333333333333337, 0.0, 0.5128205128205128]","[17, 11, 12]",0.7146688103675842,0.975,0.07586206896551728
3,1,0.6765243589878083,0.2625,35,0.2857142857142857,0.3333333333333333,0.14814814814814817,"[0.0, 0.0, 1.0]","[0.0, 0.0, 0.2857142857142857]","[0.0, 0.0, 0.4444444444444445]","[14, 11, 10]",0.651676573072161,1.1142857142857143,0.0
3,2,0.6417348742485046,0.425,35,0.34285714285714286,0.3523809523809524,0.26961926961926963,"[0.35714285714285715, 0.0, 0.7]","[0.4166666666666667, 0.0, 0.30434782608695654]","[0.3846153846153846, 0.0, 0.42424242424242425]","[14, 11, 10]",0.650256313596453,1.0,0.040873200185787106
3,3,0.5958615243434906,0.5,35,0.4,0.3428571428571429,0.23995271867612292,"[0.9285714285714286, 0.0, 0.1]","[0.3939393939393939, 0.0, 0.5]","[0.5531914893617021, 0.0, 0.16666666666666669]","[14, 11, 10]",0.651956239768437,0.8857142857142857,0.017611447440836647
3,4,0.5729706704616546,0.475,35,0.4,0.39999999999999997,0.323921568627451,"[0.5, 0.0, 0.7]","[0.35, 0.0, 0.4666666666666667]","[0.4117647058823529, 0.0, 0.56]","[14, 11, 10]",0.6554271238190787,0.8857142857142857,0.11851851851851858
3,5,0.5733568280935287,0.475,35,0.2571428571428571,0.2714285714285714,0.19907407407407407,"[0.21428571428571427, 0.0, 0.6]","[0.23076923076923078, 0.0, 0.2727272727272727]","[0.22222222222222224, 0.0, 0.37499999999999994]","[14, 11, 10]",0.6900210823331561,1.1714285714285715,-0.16284510996724388
3,6,0.5632865011692048,0.5,35,0.2571428571428571,0.2809523809523809,0.18888888888888888,"[0.14285714285714285, 0.0, 0.7]","[0.2, 0.0, 0.28]","[0.16666666666666666, 0.0, 0.4]","[14, 11, 10]",0.7186697159494673,1.1714285714285715,-0.13729977116704806
3,7,0.5243267714977264,0.5625,35,0.2857142857142857,0.30476190476190473,0.21833721833721834,"[0.21428571428571427, 0.0, 0.7]","[0.25, 0.0, 0.30434782608695654]","[0.23076923076923075, 0.0, 0.42424242424242425]","[14, 11, 10]",0.721217930316925,1.1142857142857143,-0.0891778913144452
3,8,0.5222691297531128,0.5625,35,0.34285714285714286,0.3333333333333333,0.26929012345679015,"[0.5, 0.0, 0.5]","[0.3888888888888889, 0.0, 0.29411764705882354]","[0.43750000000000006, 0.0, 0.37037037037037035]","[14, 11, 10]",0.7096286620412554,1.0,-0.003889158969372808
3,9,0.5366449326276779,0.5125,35,0.2857142857142857,0.28571428571428575,0.2260536398467433,"[0.35714285714285715, 0.0, 0.5]","[0.3125, 0.0, 0.2631578947368421]","[0.3333333333333333, 0.0, 0.3448275862068966]","[14, 11, 10]",0.764372330052512,1.1142857142857143,-0.12254667304930589
3,10,0.5318558365106583,0.5375,35,0.3142857142857143,0.3,0.24397824397824397,"[0.5, 0.0, 0.4]","[0.3684210526315789, 0.0, 0.25]","[0.4242424242424242, 0.0, 0.3076923076923077]","[14, 11, 10]",0.7820269414356776,1.0571428571428572,-0.08035276825085735
3,11,0.4785511016845703,0.5625,35,0.2857142857142857,0.30476190476190473,0.2172549019607843,"[0.21428571428571427, 0.0, 0.7]","[0.2727272727272727, 0.0, 0.2916666666666667]","[0.23999999999999996, 0.0, 0.4117647058823529]","[14, 11, 10]",0.8706359216145106,1.1142857142857143,-0.0811433840479483
3,12,0.47629178762435914,0.5875,35,0.37142857142857144,0.3666666666666667,0.29526029526029524,"[0.5, 0.0, 0.6]","[0.3684210526315789, 0.0, 0.375]","[0.4242424242424242, 0.0, 0.4615384615384615]","[14, 11, 10]",0.8103553771972656,0.9428571428571428,0.05683488486036259
3,13,0.47428199350833894,0.6125,35,0.3142857142857143,0.280952380952381,0.22017543859649125,"[0.6428571428571429, 0.0, 0.2]","[0.34615384615384615, 0.0, 0.2222222222222222]","[0.45, 0.0, 0.2105263157894737]","[14, 11, 10]",0.8918793542044503,1.0571428571428572,-0.14307931570762045
3,14,0.46337549984455106,0.5625,35,0.4,0.38095238095238093,0.3103174603174603,"[0.6428571428571429, 0.0, 0.5]","[0.42857142857142855, 0.0, 0.35714285714285715]","[0.5142857142857143, 0.0, 0.41666666666666663]","[14, 11, 10]",0.7953887258257185,0.8857142857142857,0.11149825783972123
