epoch,loss,accuracy
1,0.6403138951821761,0.6454545454545455
2,0.6327688889069991,0.6545454545454545
3,0.628548835624348,0.6545454545454545
4,0.6273422696373679,0.6545454545454545
5,0.6321715907617049,0.6545454545454545
6,0.6291313734921542,0.6545454545454545
7,0.6338269569657066,0.6545454545454545
8,0.6298587333072315,0.6545454545454545
9,0.6247436366297981,0.6545454545454545
10,0.618378303267739,0.6454545454545455
11,0.5972405011003667,0.6909090909090909
12,0.6103005300868641,0.7
