fold,experiment,C,balanced_accuracy,macro_f1,negative_log_likelihood,code_C,face_C,alpha_face
1,fusion_raw,,0.6002321981424148,0.5904095904095904,0.7144414832669914,10.0,0.1,0.1
1,fusion_raw,,0.544891640866873,0.5454545454545454,0.7161303333275352,10.0,0.1,0.25
1,fusion_raw,,0.48452012383900933,0.47889251500157914,0.8065205291889552,10.0,0.1,0.5
1,fusion_raw,,0.4779411764705882,0.47291666666666665,0.9702091849631954,10.0,0.1,0.75
1,fusion_raw,,0.4779411764705882,0.47291666666666665,1.0915173559665146,10.0,0.1,0.9
1,fusion_raw,,0.4713622291021672,0.46695535622229095,1.1790050622009016,10.0,0.1,1.0
1,fusion_raw,,0.5673374613003096,0.5528455284552846,0.7403107905743678,10.0,1.0,0.0
1,fusion_raw,,0.5890092879256965,0.5882522315001439,0.7169355555025776,10.0,1.0,0.1
1,fusion_raw,,0.5058049535603715,0.5020528476681756,0.7857708714024977,10.0,1.0,0.25
1,fusion_raw,,0.46478328173374617,0.46100449162923646,1.065255278161451,10.0,1.0,0.5
1,fusion_raw,,0.4713622291021672,0.46695535622229095,1.442834096599825,10.0,1.0,0.75
1,fusion_raw,,0.4713622291021672,0.46695535622229095,1.6902233515780667,10.0,1.0,0.9
1,fusion_raw,,0.4713622291021672,0.46695535622229095,1.8599344014359378,10.0,1.0,1.0
1,fusion_raw,,0.5673374613003096,0.5528455284552846,0.7403107905743678,10.0,10.0,0.0
1,fusion_raw,,0.5808823529411764,0.5815042434884402,1.3572585470447747,10.0,10.0,0.1
1,fusion_raw,,0.5123839009287926,0.508301404853129,2.4765564711078625,10.0,10.0,0.25
1,fusion_raw,,0.48452012383900933,0.47889251500157914,4.554410497229789,10.0,10.0,0.5
1,fusion_raw,,0.4713622291021672,0.46695535622229095,6.7293467910869555,10.0,10.0,0.75
1,fusion_raw,,0.4713622291021672,0.46695535622229095,8.05003428049904,10.0,10.0,0.9
1,fusion_raw,,0.4713622291021672,0.46695535622229095,8.933847353426716,10.0,10.0,1.0
1,fusion_trial_delta,,0.5905572755417956,0.5870870870870871,0.691731411369999,0.001,0.001,0.0
1,fusion_trial_delta,,0.5220588235294118,0.5217874835709231,0.6887724651401468,0.001,0.001,0.1
1,fusion_trial_delta,,0.4713622291021672,0.46695535622229095,0.6849219249667271,0.001,0.001,0.25
1,fusion_trial_delta,,0.48452012383900933,0.47889251500157914,0.6800581298312687,0.001,0.001,0.5
1,fusion_trial_delta,,0.49109907120743035,0.48488718603661135,0.677094812944941,0.001,0.001,0.75
1,fusion_trial_delta,,0.49109907120743035,0.48488718603661135,0.676200428924146,0.001,0.001,0.9
1,fusion_trial_delta,,0.49109907120743035,0.48488718603661135,0.6759610398915255,0.001,0.001,1.0
1,fusion_trial_delta,,0.5905572755417956,0.5870870870870871,0.691731411369999,0.001,0.01,0.0
1,fusion_trial_delta,,0.4860681114551083,0.48346263781135157,0.6829545852011917,0.001,0.01,0.1
1,fusion_trial_delta,,0.49264705882352944,0.48963810702134236,0.6764147240091117,0.001,0.01,0.25
1,fusion_trial_delta,,0.4860681114551083,0.48346263781135157,0.681730761450809,0.001,0.01,0.5
1,fusion_trial_delta,,0.4860681114551083,0.48346263781135157,0.7039757014192727,0.001,0.01,0.75
1,fusion_trial_delta,,0.4860681114551083,0.48346263781135157,0.7238177673933089,0.001,0.01,0.9
1,fusion_trial_delta,,0.4860681114551083,0.48346263781135157,0.7392995604048774,0.001,0.01,1.0
1,fusion_trial_delta,,0.5905572755417956,0.5870870870870871,0.691731411369999,0.001,0.1,0.0
1,fusion_trial_delta,,0.5058049535603715,0.5020528476681756,0.6780732244259922,0.001,0.1,0.1
1,fusion_trial_delta,,0.5058049535603715,0.5020528476681756,0.6947098220702944,0.001,0.1,0.25
1,fusion_trial_delta,,0.49922600619195046,0.49583333333333335,0.7940955710404349,0.001,0.1,0.5
1,fusion_trial_delta,,0.49922600619195046,0.49583333333333335,0.9462346945634041,0.001,0.1,0.75
