inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,1,0.7222263979911804,0.7066666666666667,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7088680624961853,0.325,0.0
1,2,0.6963050905863444,0.68,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.7011840224266053,0.325,0.0
1,3,0.69823681751887,0.5866666666666667,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6960236310958863,0.325,0.0
1,4,0.6961510968208313,0.6666666666666666,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6956455826759338,0.325,0.0
1,5,0.6897099057833354,0.6933333333333334,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6960599541664123,0.325,0.0
1,6,0.6918261814117431,0.6133333333333333,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6967642068862915,0.325,0.0
1,7,0.6938043800989787,0.64,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6984163761138916,0.325,0.0
1,8,0.6895053275426228,0.7333333333333333,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.695522665977478,0.325,0.0
1,9,0.7024834990501404,0.5733333333333334,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6931801915168763,0.325,0.0
1,10,0.7119195095698039,0.56,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6932046294212342,0.325,0.0
1,11,0.6928790251413981,0.5866666666666667,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6935953259468078,0.325,0.0
1,12,0.7072566994031271,0.68,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6977652549743653,0.325,0.0
1,13,0.69603897412618,0.7066666666666667,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6987303495407104,0.325,0.0
1,14,0.7040769155820211,0.68,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6982467651367188,0.325,0.0
1,15,0.6956788277626038,0.68,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6970585346221924,0.325,0.0
1,16,0.6885054151217143,0.6933333333333334,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6966078519821167,0.325,0.0
1,17,0.6817129230499268,0.68,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6947375774383545,0.325,0.0
1,18,0.6935705637931824,0.64,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6939741134643554,0.325,0.0
1,19,0.6981816562016805,0.5066666666666667,40,0.675,0.5,0.40298507462686567,"[1.0, 0.0]","[0.675, 0.0]","[0.8059701492537313, 0.0]","[27, 13]",0.6946958661079407,0.325,0.0
2,1,0.6896947801113129,0.5625,35,0.7142857142857143,0.5,0.41666666666666663,"[1.0, 0.0]","[0.7142857142857143, 0.0]","[0.8333333333333333, 0.0]","[25, 10]",0.693992395060403,0.2857142857142857,0.0
2,2,0.6988395035266877,0.475,35,0.7142857142857143,0.5,0.41666666666666663,"[1.0, 0.0]","[0.7142857142857143, 0.0]","[0.8333333333333333, 0.0]","[25, 10]",0.6962857893535069,0.2857142857142857,0.0
2,3,0.6978847026824951,0.575,35,0.7142857142857143,0.5,0.41666666666666663,"[1.0, 0.0]","[0.7142857142857143, 0.0]","[0.8333333333333333, 0.0]","[25, 10]",0.6914314048630851,0.2857142857142857,0.0
2,4,0.6737210214138031,0.6375,35,0.7142857142857143,0.5,0.41666666666666663,"[1.0, 0.0]","[0.7142857142857143, 0.0]","[0.8333333333333333, 0.0]","[25, 10]",0.688804280757904,0.2857142857142857,0.0
2,5,0.7055075466632843,0.575,35,0.7142857142857143,0.5,0.41666666666666663,"[1.0, 0.0]","[0.7142857142857143, 0.0]","[0.8333333333333333, 0.0]","[25, 10]",0.689248492036547,0.2857142857142857,0.0
2,6,0.7168987274169922,0.5,35,0.7142857142857143,0.5,0.41666666666666663,"[1.0, 0.0]","[0.7142857142857143, 0.0]","[0.8333333333333333, 0.0]","[25, 10]",0.6863194806235177,0.2857142857142857,0.0
2,7,0.709785258769989,0.55,35,0.6857142857142857,0.48,0.4067796610169491,"[0.96, 0.0]","[0.7058823529411765, 0.0]","[0.8135593220338982, 0.0]","[25, 10]",0.6913681268692017,0.3142857142857143,-0.054794520547945424
2,8,0.6936225414276123,0.5875,35,0.6857142857142857,0.48,0.4067796610169491,"[0.96, 0.0]","[0.7058823529411765, 0.0]","[0.8135593220338982, 0.0]","[25, 10]",0.69326080594744,0.3142857142857143,-0.054794520547945424
2,9,0.6721559941768647,0.525,35,0.6571428571428571,0.49,0.46428571428571425,"[0.88, 0.1]","[0.7096774193548387, 0.25]","[0.7857142857142856, 0.14285714285714288]","[25, 10]",0.6959000621523176,0.34285714285714286,-0.024390243902439046
2,10,0.7030566811561585,0.5125,35,0.7142857142857143,0.5,0.41666666666666663,"[1.0, 0.0]","[0.7142857142857143, 0.0]","[0.8333333333333333, 0.0]","[25, 10]",0.697127560206822,0.2857142857142857,0.0
2,11,0.6776561975479126,0.675,35,0.7142857142857143,0.5,0.41666666666666663,"[1.0, 0.0]","[0.7142857142857143, 0.0]","[0.8333333333333333, 0.0]","[25, 10]",0.6978686162403651,0.2857142857142857,0.0
2,12,0.6885008335113525,0.6,35,0.6857142857142857,0.48,0.4067796610169491,"[0.96, 0.0]","[0.7058823529411765, 0.0]","[0.8135593220338982, 0.0]","[25, 10]",0.698134354182652,0.3142857142857143,-0.054794520547945424
2,13,0.6729933619499207,0.6625,35,0.6285714285714286,0.47,0.44848484848484843,"[0.84, 0.1]","[0.7, 0.2]","[0.7636363636363636, 0.13333333333333333]","[25, 10]",0.6997365491730826,0.37142857142857144,-0.07058823529411762
2,14,0.6717576801776886,0.55,35,0.5714285714285714,0.45999999999999996,0.4582043343653251,"[0.72, 0.2]","[0.6923076923076923, 0.2222222222222222]","[0.7058823529411765, 0.2105263157894737]","[25, 10]",0.704446039881025,0.42857142857142855,-0.08247422680412364
2,15,0.6900840878486634,0.5625,35,0.7142857142857143,0.5,0.41666666666666663,"[1.0, 0.0]","[0.7142857142857143, 0.0]","[0.8333333333333333, 0.0]","[25, 10]",0.6967895013945443,0.2857142857142857,0.0
2,16,0.6887865602970124,0.575,35,0.7142857142857143,0.5,0.41666666666666663,"[1.0, 0.0]","[0.7142857142857143, 0.0]","[0.8333333333333333, 0.0]","[25, 10]",0.6955185157912118,0.2857142857142857,0.0
3,1,0.68230255762736,0.5733333333333334,40,0.7,0.5,0.4117647058823529,"[1.0, 0.0]","[0.7, 0.0]","[0.8235294117647058, 0.0]","[28, 12]",0.7161271452903748,0.3,0.0
3,2,0.6806718381245931,0.6,40,0.7,0.5,0.4117647058823529,"[1.0, 0.0]","[0.7, 0.0]","[0.8235294117647058, 0.0]","[28, 12]",0.7092521548271179,0.3,0.0
3,3,0.7141444182395935,0.5733333333333334,40,0.675,0.48214285714285715,0.40298507462686567,"[0.9642857142857143, 0.0]","[0.6923076923076923, 0.0]","[0.8059701492537313, 0.0]","[28, 12]",0.6958060979843139,0.325,-0.04838709677419373
3,4,0.7106383848190307,0.49333333333333335,40,0.675,0.5059523809523809,0.4666666666666666,"[0.9285714285714286, 0.08333333333333333]","[0.7027027027027027, 0.3333333333333333]","[0.7999999999999999, 0.13333333333333333]","[28, 12]",0.6918254017829895,0.325,0.015151515151515138
3,5,0.6752376135190328,0.6533333333333333,40,0.675,0.48214285714285715,0.40298507462686567,"[0.9642857142857143, 0.0]","[0.6923076923076923, 0.0]","[0.8059701492537313, 0.0]","[28, 12]",0.6915684580802918,0.325,-0.04838709677419373
3,6,0.7008593114217122,0.5066666666666667,40,0.675,0.48214285714285715,0.40298507462686567,"[0.9642857142857143, 0.0]","[0.6923076923076923, 0.0]","[0.8059701492537313, 0.0]","[28, 12]",0.6932742595672607,0.325,-0.04838709677419373
3,7,0.7238994280497233,0.5333333333333333,40,0.7,0.5476190476190477,0.53125,"[0.9285714285714286, 0.16666666666666666]","[0.7222222222222222, 0.5]","[0.8125000000000001, 0.25]","[28, 12]",0.6924324274063111,0.3,0.11764705882352955
3,8,0.6968583178520202,0.5866666666666667,40,0.325,0.35119047619047616,0.3211816467630421,"[0.2857142857142857, 0.4166666666666667]","[0.5333333333333333, 0.2]","[0.37209302325581395, 0.2702702702702703]","[28, 12]",0.6917448520660401,0.675,-0.2272727272727273
