epoch,loss,accuracy
1,0.7243346238136291,0.5008695652173913
2,0.6784711287332618,0.5460869565217391
3,0.666939953306447,0.6347826086956522
4,0.6865275567510853,0.6052173913043478
5,0.6831849777180216,0.6121739130434782
6,0.6629977385894112,0.5965217391304348
7,0.6589806126511615,0.6
8,0.6451153219264486,0.6347826086956522
9,0.6409804358689681,0.6278260869565218
10,0.6446995178512905,0.6434782608695652
