subject_id,condition,jar_group,bin_Fz_0000,bin_Fz_0050,bin_Fz_0100,bin_Fz_0150,bin_Fz_0200,bin_Fz_0250,bin_Fz_0300,bin_Fz_0350,bin_Fz_0400,bin_Fz_0450,bin_Fz_0500,bin_Fz_0550,bin_Fz_0600,bin_Fz_0650,bin_Fz_0700,bin_Fz_0750,bin_Fz_0800,bin_Fz_0850,bin_Fz_0900,bin_Fz_0950,bin_Fz_1000,bin_Fz_1050,bin_Fz_1100,bin_Fz_1150,bin_Fz_1200,bin_Fz_1250,bin_Fz_1300,bin_Fz_1350,bin_Fz_1400,bin_Fz_1450,bin_Fz_1500,bin_Fz_1550,bin_Fz_1600,bin_Fz_1650,bin_Fz_1700,bin_Fz_1750,bin_Fz_1800,bin_Fz_1850,bin_Fz_1900,bin_Fz_1950,bin_Cz_0000,bin_Cz_0050,bin_Cz_0100,bin_Cz_0150,bin_Cz_0200,bin_Cz_0250,bin_Cz_0300,bin_Cz_0350,bin_Cz_0400,bin_Cz_0450,bin_Cz_0500,bin_Cz_0550,bin_Cz_0600,bin_Cz_0650,bin_Cz_0700,bin_Cz_0750,bin_Cz_0800,bin_Cz_0850,bin_Cz_0900,bin_Cz_0950,bin_Cz_1000,bin_Cz_1050,bin_Cz_1100,bin_Cz_1150,bin_Cz_1200,bin_Cz_1250,bin_Cz_1300,bin_Cz_1350,bin_Cz_1400,bin_Cz_1450,bin_Cz_1500,bin_Cz_1550,bin_Cz_1600,bin_Cz_1650,bin_Cz_1700,bin_Cz_1750,bin_Cz_1800,bin_Cz_1850,bin_Cz_1900,bin_Cz_1950,bin_C3_0000,bin_C3_0050,bin_C3_0100,bin_C3_0150,bin_C3_0200,bin_C3_0250,bin_C3_0300,bin_C3_0350,bin_C3_0400,bin_C3_0450,bin_C3_0500,bin_C3_0550,bin_C3_0600,bin_C3_0650,bin_C3_0700,bin_C3_0750,bin_C3_0800,bin_C3_0850,bin_C3_0900,bin_C3_0950,bin_C3_1000,bin_C3_1050,bin_C3_1100,bin_C3_1150,bin_C3_1200,bin_C3_1250,bin_C3_1300,bin_C3_1350,bin_C3_1400,bin_C3_1450,bin_C3_1500,bin_C3_1550,bin_C3_1600,bin_C3_1650,bin_C3_1700,bin_C3_1750,bin_C3_1800,bin_C3_1850,bin_C3_1900,bin_C3_1950,bin_C4_0000,bin_C4_0050,bin_C4_0100,bin_C4_0150,bin_C4_0200,bin_C4_0250,bin_C4_0300,bin_C4_0350,bin_C4_0400,bin_C4_0450,bin_C4_0500,bin_C4_0550,bin_C4_0600,bin_C4_0650,bin_C4_0700,bin_C4_0750,bin_C4_0800,bin_C4_0850,bin_C4_0900,bin_C4_0950,bin_C4_1000,bin_C4_1050,bin_C4_1100,bin_C4_1150,bin_C4_1200,bin_C4_1250,bin_C4_1300,bin_C4_1350,bin_C4_1400,bin_C4_1450,bin_C4_1500,bin_C4_1550,bin_C4_1600,bin_C4_1650,bin_C4_1700,bin_C4_1750,bin_C4_1800,bin_C4_1850,bin_C4_1900,bin_C4_1950,bin_F3_0000,bin_F3_0050,bin_F3_0100,bin_F3_0150,bin_F3_0200,bin_F3_0250,bin_F3_0300,bin_F3_0350,bin_F3_0400,bin_F3_0450,bin_F3_0500,bin_F3_0550,bin_F3_0600,bin_F3_0650,bin_F3_0700,bin_F3_0750,bin_F3_0800,bin_F3_0850,bin_F3_0900,bin_F3_0950,bin_F3_1000,bin_F3_1050,bin_F3_1100,bin_F3_1150,bin_F3_1200,bin_F3_1250,bin_F3_1300,bin_F3_1350,bin_F3_1400,bin_F3_1450,bin_F3_1500,bin_F3_1550,bin_F3_1600,bin_F3_1650,bin_F3_1700,bin_F3_1750,bin_F3_1800,bin_F3_1850,bin_F3_1900,bin_F3_1950,bin_F4_0000,bin_F4_0050,bin_F4_0100,bin_F4_0150,bin_F4_0200,bin_F4_0250,bin_F4_0300,bin_F4_0350,bin_F4_0400,bin_F4_0450,bin_F4_0500,bin_F4_0550,bin_F4_0600,bin_F4_0650,bin_F4_0700,bin_F4_0750,bin_F4_0800,bin_F4_0850,bin_F4_0900,bin_F4_0950,bin_F4_1000,bin_F4_1050,bin_F4_1100,bin_F4_1150,bin_F4_1200,bin_F4_1250,bin_F4_1300,bin_F4_1350,bin_F4_1400,bin_F4_1450,bin_F4_1500,bin_F4_1550,bin_F4_1600,bin_F4_1650,bin_F4_1700,bin_F4_1750,bin_F4_1800,bin_F4_1850,bin_F4_1900,bin_F4_1950,bin_P3_0000,bin_P3_0050,bin_P3_0100,bin_P3_0150,bin_P3_0200,bin_P3_0250,bin_P3_0300,bin_P3_0350,bin_P3_0400,bin_P3_0450,bin_P3_0500,bin_P3_0550,bin_P3_0600,bin_P3_0650,bin_P3_0700,bin_P3_0750,bin_P3_0800,bin_P3_0850,bin_P3_0900,bin_P3_0950,bin_P3_1000,bin_P3_1050,bin_P3_1100,bin_P3_1150,bin_P3_1200,bin_P3_1250,bin_P3_1300,bin_P3_1350,bin_P3_1400,bin_P3_1450,bin_P3_1500,bin_P3_1550,bin_P3_1600,bin_P3_1650,bin_P3_1700,bin_P3_1750,bin_P3_1800,bin_P3_1850,bin_P3_1900,bin_P3_1950,bin_P4_0000,bin_P4_0050,bin_P4_0100,bin_P4_0150,bin_P4_0200,bin_P4_0250,bin_P4_0300,bin_P4_0350,bin_P4_0400,bin_P4_0450,bin_P4_0500,bin_P4_0550,bin_P4_0600,bin_P4_0650,bin_P4_0700,bin_P4_0750,bin_P4_0800,bin_P4_0850,bin_P4_0900,bin_P4_0950,bin_P4_1000,bin_P4_1050,bin_P4_1100,bin_P4_1150,bin_P4_1200,bin_P4_1250,bin_P4_1300,bin_P4_1350,bin_P4_1400,bin_P4_1450,bin_P4_1500,bin_P4_1550,bin_P4_1600,bin_P4_1650,bin_P4_1700,bin_P4_1750,bin_P4_1800,bin_P4_1850,bin_P4_1900,bin_P4_1950,bin_T3_0000,bin_T3_0050,bin_T3_0100,bin_T3_0150,bin_T3_0200,bin_T3_0250,bin_T3_0300,bin_T3_0350,bin_T3_0400,bin_T3_0450,bin_T3_0500,bin_T3_0550,bin_T3_0600,bin_T3_0650,bin_T3_0700,bin_T3_0750,bin_T3_0800,bin_T3_0850,bin_T3_0900,bin_T3_0950,bin_T3_1000,bin_T3_1050,bin_T3_1100,bin_T3_1150,bin_T3_1200,bin_T3_1250,bin_T3_1300,bin_T3_1350,bin_T3_1400,bin_T3_1450,bin_T3_1500,bin_T3_1550,bin_T3_1600,bin_T3_1650,bin_T3_1700,bin_T3_1750,bin_T3_1800,bin_T3_1850,bin_T3_1900,bin_T3_1950,bin_T4_0000,bin_T4_0050,bin_T4_0100,bin_T4_0150,bin_T4_0200,bin_T4_0250,bin_T4_0300,bin_T4_0350,bin_T4_0400,bin_T4_0450,bin_T4_0500,bin_T4_0550,bin_T4_0600,bin_T4_0650,bin_T4_0700,bin_T4_0750,bin_T4_0800,bin_T4_0850,bin_T4_0900,bin_T4_0950,bin_T4_1000,bin_T4_1050,bin_T4_1100,bin_T4_1150,bin_T4_1200,bin_T4_1250,bin_T4_1300,bin_T4_1350,bin_T4_1400,bin_T4_1450,bin_T4_1500,bin_T4_1550,bin_T4_1600,bin_T4_1650,bin_T4_1700,bin_T4_1750,bin_T4_1800,bin_T4_1850,bin_T4_1900,bin_T4_1950,P2_Cz_mean,P2_Cz_peak,P2_Cz_auc,P2_C3_mean,P2_C3_peak,P2_C3_auc,P2_C4_mean,P2_C4_peak,P2_C4_auc,P2_Fz_mean,P2_Fz_peak,P2_Fz_auc,N400_Cz_mean,N400_Cz_peak,N400_Cz_auc,N400_Fz_mean,N400_Fz_peak,N400_Fz_auc,N400_C3_mean,N400_C3_peak,N400_C3_auc,N400_C4_mean,N400_C4_peak,N400_C4_auc,N400_T3_mean,N400_T3_peak,N400_T3_auc,N400_T4_mean,N400_T4_peak,N400_T4_auc,LatePos1_Cz_mean,LatePos1_Cz_peak,LatePos1_Cz_auc,LatePos1_Fz_mean,LatePos1_Fz_peak,LatePos1_Fz_auc,LatePos1_C3_mean,LatePos1_C3_peak,LatePos1_C3_auc,LatePos1_C4_mean,LatePos1_C4_peak,LatePos1_C4_auc,LatePos1_P3_mean,LatePos1_P3_peak,LatePos1_P3_auc,LatePos1_P4_mean,LatePos1_P4_peak,LatePos1_P4_auc,LatePos2_Cz_mean,LatePos2_Cz_peak,LatePos2_Cz_auc,LatePos2_Fz_mean,LatePos2_Fz_peak,LatePos2_Fz_auc,LatePos2_P3_mean,LatePos2_P3_peak,LatePos2_P3_auc,LatePos2_P4_mean,LatePos2_P4_peak,LatePos2_P4_auc,LatePos3_Cz_mean,LatePos3_Cz_peak,LatePos3_Cz_auc,LatePos3_Fz_mean,LatePos3_Fz_peak,LatePos3_Fz_auc,EarlyP1_Cz_mean,EarlyP1_Cz_peak,EarlyP1_Cz_auc,EarlyP1_C3_mean,EarlyP1_C3_peak,EarlyP1_C3_auc,EarlyP1_C4_mean,EarlyP1_C4_peak,EarlyP1_C4_auc,asym_F4mF3_N400,asym_C4mC3_N400,asym_P4mP3_N400,asym_T4mT3_N400,asym_F4mF3_Late,asym_C4mC3_Late,asym_P4mP3_Late,asym_T4mT3_Late,ratio_late_n400_Cz,ratio_late_n400_Fz,psd_theta_Fz_early,psd_alpha_Fz_early,psd_beta_Fz_early,psd_theta_Cz_early,psd_alpha_Cz_early,psd_beta_Cz_early,psd_theta_C3_early,psd_alpha_C3_early,psd_beta_C3_early,psd_theta_C4_early,psd_alpha_C4_early,psd_beta_C4_early,psd_theta_Fz_late,psd_alpha_Fz_late,psd_beta_Fz_late,psd_theta_Cz_late,psd_alpha_Cz_late,psd_beta_Cz_late,psd_theta_C3_late,psd_alpha_C3_late,psd_beta_C3_late,psd_theta_C4_late,psd_alpha_C4_late,psd_beta_C4_late,slope_Cz_rise,slope_Cz_plateau,slope_Fz_rise,slope_Fz_plateau
P001,189,Vua_phai,-15.159143447875977,38.40713119506836,13.223437309265137,-1.8661680221557617,24.39029312133789,-26.894893646240234,-38.8594856262207,-25.112131118774414,-43.826637268066406,-6.239968776702881,-27.095916748046875,-45.345741271972656,-61.6494026184082,-43.60089111328125,-33.98595428466797,-68.62129211425781,-64.1096420288086,-79.43767547607422,-75.65811920166016,-82.74856567382812,-58.61811447143555,-60.6763916015625,-65.71440887451172,8.869759559631348,32.26625442504883,-28.575414657592773,-19.119022369384766,-13.9373140335083,-49.54240417480469,-69.67752838134766,-85.62067413330078,-59.194793701171875,-52.41835021972656,-47.77745819091797,-27.893905639648438,-39.873252868652344,-62.0889778137207,-46.07722473144531,-33.58057403564453,-25.577844619750977,6.556439399719238,5.263338088989258,0.22253084182739258,0.972345232963562,-1.5421712398529053,1.0352752208709717,1.2863993644714355,2.299895763397217,3.456148624420166,-1.52430260181427,10.608305931091309,7.591217041015625,8.401098251342773,6.873833179473877,6.199639320373535,8.84428596496582,4.223809719085693,7.730702877044678,6.4962334632873535,7.977298259735107,2.5043551921844482,5.141772270202637,5.6225152015686035,3.6406643390655518,-0.005015894770622253,-0.6024959683418274,3.5911545753479004,3.255434513092041,6.651405334472656,6.2107086181640625,9.435944557189941,7.311703681945801,5.055698871612549,5.06524658203125,4.62537956237793,-0.3041725158691406,3.9123756885528564,6.414852619171143,7.141286849975586,7.378129005432129,-59.72205352783203,-52.197174072265625,-12.163427352905273,-26.294658660888672,-37.389984130859375,-4.526007175445557,-8.32997989654541,13.736945152282715,0.1611885130405426,-15.158187866210938,-3.6324996948242188,11.128171920776367,14.194973945617676,17.06136703491211,0.9528331756591797,33.567100524902344,26.800399780273438,11.152475357055664,-9.74545955657959,-13.241569519042969,8.491325378417969,19.216238021850586,-10.960847854614258,-13.008861541748047,-54.111572265625,-8.369175910949707,-14.169451713562012,-12.781694412231445,11.88248062133789,-12.489691734313965,6.415812015533447,2.7248167991638184,0.5097566246986389,13.630105972290039,-10.343206405639648,3.6811442375183105,-21.493898391723633,-14.953965187072754,-19.796890258789062,-11.283233642578125,4.3161821365356445,2.0848464965820312,-2.5831809043884277,-4.9396467208862305,-1.8932065963745117,-4.802881240844727,-4.064293384552002,-0.2362900972366333,0.7930060625076294,0.40749892592430115,9.250166893005371,5.828164100646973,0.6496672630310059,0.3251747786998749,-1.2678865194320679,0.9610191583633423,-0.9142253994941711,1.9817001819610596,4.970827102661133,4.225065231323242,-2.052643299102783,0.12411642074584961,1.9988787174224854,3.438138246536255,7.876532077789307,1.0494658946990967,3.542495012283325,0.905594527721405,2.745190382003784,1.7413098812103271,3.604109048843384,-4.711368083953857,-0.5848777294158936,4.75416374206543,6.727789402008057,-0.5783539414405823,0.725384533405304,5.711453914642334,10.192209243774414,6.098361015319824,10.764325141906738,3.5025885105133057,-0.587134599685669,2.6818809509277344,-3.6535239219665527,6.266500949859619,6.458715438842773,5.172699928283691,6.7749762535095215,0.6077739596366882,18.01957130432129,11.6692476272583,14.932774543762207,14.267772674560547,11.530680656433105,16.28323745727539,8.940230369567871,14.69847297668457,16.616474151611328,18.400062561035156,8.412663459777832,10.975679397583008,15.466745376586914,6.357126235961914,5.296274185180664,6.921935081481934,10.920825958251953,8.038521766662598,15.313620567321777,13.927083969116211,18.468446731567383,12.04939079284668,9.663508415222168,14.011087417602539,10.951687812805176,5.934864044189453,13.920707702636719,14.830243110656738,16.1958065032959,12.7339506149292,0.6314179301261902,-1.594649314880371,-3.19724178314209,-4.6075286865234375,-4.3176469802856445,0.20395183563232422,0.553091824054718,8.169119834899902,2.062808036804199,2.073399305343628,12.297520637512207,2.4251797199249268,2.075345516204834,3.446601152420044,1.8077375888824463,6.440991401672363,0.5852653384208679,2.206221580505371,3.252243757247925,3.8404059410095215,0.40619850158691406,1.4036728143692017,1.9546546936035156,5.846231937408447,2.996899366378784,2.1877572536468506,5.10008430480957,3.9581172466278076,5.422039031982422,3.4843688011169434,6.783485412597656,2.750666618347168,-0.5217149257659912,2.5919196605682373,3.059234142303467,-2.7860260009765625,4.88483190536499,3.665708541870117,7.631708145141602,9.4580078125,52.11967849731445,36.067195892333984,0.33635663986206055,-10.062729835510254,-8.035041809082031,-0.14745502173900604,4.447797775268555,15.094640731811523,33.59453582763672,20.48162841796875,54.5834846496582,50.14908218383789,56.515403747558594,36.67192459106445,25.544504165649414,28.811758041381836,14.266385078430176,30.593730926513672,54.17708969116211,71.9476089477539,51.29518508911133,56.61454391479492,62.948081970214844,18.582128524780273,-2.6845102310180664,39.078914642333984,21.95659637451172,25.178119659423828,23.84491539001465,56.96437454223633,50.7699089050293,50.58281707763672,42.52677536010742,24.443790435791016,31.861980438232422,28.633792877197266,41.1307373046875,29.45844268798828,34.638545989990234,52.25372314453125,-0.2275480479001999,3.440427780151367,-0.164767324924469,0.5612856149673462,-1.4432284832000732,4.726832389831543,3.3081986904144287,2.372544288635254,0.834417462348938,-0.17251567542552948,5.197286128997803,0.8685188293457031,3.396045684814453,4.752090930938721,2.777665615081787,3.8852171897888184,2.108555793762207,1.8240673542022705,1.000744342803955,0.24409660696983337,-0.7747207283973694,2.943587064743042,3.4407520294189453,3.626894950866699,6.0403666496276855,2.149421215057373,3.1138434410095215,3.1485533714294434,5.800487518310547,2.4754981994628906,3.7058522701263428,-1.1652710437774658,1.5476287603378296,4.296836853027344,3.8885021209716797,0.802050769329071,1.5336748361587524,3.570122480392456,5.746873378753662,5.2636518478393555,-10.383179664611816,-0.8802104592323303,16.19614601135254,49.751102447509766,41.16823959350586,15.979202270507812,12.85116958618164,-20.851930618286133,-30.9332275390625,-8.442017555236816,-41.38309097290039,-46.913875579833984,-33.89374923706055,-13.069366455078125,8.016565322875977,-30.469768524169922,-4.434609889984131,-9.81913948059082,1.8842347860336304,-21.45918846130371,-2.33636474609375,-16.118915557861328,13.832659721374512,-3.2944862842559814,2.3391213417053223,-23.554807662963867,4.319643497467041,-6.370259761810303,17.665796279907227,-0.39319753646850586,-5.367456912994385,-0.22302338480949402,-7.97230863571167,12.38577938079834,-28.73541259765625,-5.479650020599365,6.485485076904297,24.392831802368164,2.6698408126831055,-29.61746597290039,7.784936428070068,4.963404178619385,-0.39218607544898987,-3.421246290206909,-5.545706272125244,0.6569375991821289,0.7829610705375671,5.5642571449279785,5.841469764709473,3.9167017936706543,17.61151695251465,9.145952224731445,11.081853866577148,11.083085060119629,6.4412641525268555,9.884407997131348,1.6157729625701904,4.020878791809082,6.569749355316162,11.635092735290527,6.066692352294922,7.451207160949707,7.511219024658203,6.3487677574157715,4.309172630310059,7.655858039855957,8.5420560836792,6.812680721282959,5.7410712242126465,4.633689880371094,7.870999813079834,8.773845672607422,4.844194412231445,6.247490882873535,7.028677940368652,3.8569157123565674,8.200923919677734,4.534611225128174,8.828446388244629,11.109171867370605,0.3239946961402893,10.0795316696167,0.8380484580993652,-16.222492218017578,23.495027542114258,-222.20162963867188,-3.6166374683380127,6.140286922454834,-56.59175491333008,-15.354995727539062,72.10832214355469,-225.52102661132812,1.7833467721939087,10.873072624206543,31.107524871826172,-29.125194549560547,31.28273582458496,-574.6903076171875,-2.8360562324523926,51.31631088256836,-70.45448303222656,-0.5232914090156555,8.339280128479004,-13.44168472290039,-9.49009895324707,43.97109603881836,-205.55641174316406,4.510942459106445,18.9841365814209,83.6344985961914,8.297433853149414,15.284782409667969,165.66114807128906,-44.38384246826172,4.2588419914245605,-920.3448486328125,10.039115905761719,80.11473846435547,186.42431640625,3.8376688957214355,12.31285572052002,75.74698638916016,48.87006378173828,82.93770599365234,997.578125,3.610562324523926,10.091066360473633,69.40560150146484,7.042695999145508,16.734731674194336,209.00137329101562,-66.52935028076172,4.2588419914245605,-2022.06982421875,39.812435150146484,122.92731475830078,1158.7879638671875,2.146636724472046,7.799023628234863,61.86322784423828,3.779283046722412,13.39350700378418,182.26736450195312,-32.89875030517578,50.955810546875,-1609.890869140625,1.207144856452942,3.2229509353637695,4.549928665161133,-14.623990058898926,20.467687606811523,-57.84846496582031,-3.7344226837158203,2.154897689819336,-17.257495880126953,-2.4442427158355713,2.3127647638320923,-16.532769203186035,14.001041889190674,-10.667076110839844,-5.255822420120239,-41.09659123420715,28.80746364593506,4.247055530548096,-2.0188231468200684,4.4987007175034677e-11,1.2535226329157823e-11,9.229392423926175e-12,1.749551295938262e-13,3.2885020119326203e-13,3.667046321546158e-13,3.591374073130815e-11,9.424773461663705e-12,1.978579973471728e-11,2.5607543429478907e-13,5.444641048776844e-13,4.614621402013186e-13,6.037786243195953e-11,1.0283444235037464e-11,2.1400365854407077e-11,4.3972258560037725e-13,3.4241503404398854e-13,2.1969826945102827e-13,2.827089430612606e-11,5.7645294787578294e-11,2.360293557823745e-11,3.940102096585546e-13,5.116495877151295e-13,3.1397952814093966e-13,0.22853313713304454,0.07051747839056662,-0.9384598878122142,-1.9325315427395604
