inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,1,0.6853002514157976,0.2857142857142857,40,0.425,0.3333333333333333,0.19883040935672514,"[1.0, 0.0, 0.0]","[0.425, 0.0, 0.0]","[0.5964912280701754, 0.0, 0.0]","[17, 12, 11]",0.6461373686790466,0.85,0.0
1,2,0.6258325116974967,0.35714285714285715,40,0.425,0.3440285204991087,0.2452214452214452,"[0.9411764705882353, 0.0, 0.09090909090909091]","[0.42105263157894735, 0.0, 0.5]","[0.5818181818181818, 0.0, 0.15384615384615385]","[17, 12, 11]",0.6426594376564025,0.85,0.020979020979020935
1,3,0.5869765179497856,0.44285714285714284,40,0.475,0.43672014260249553,0.3665056360708534,"[0.7647058823529411, 0.0, 0.5454545454545454]","[0.4642857142857143, 0.0, 0.5]","[0.5777777777777777, 0.0, 0.5217391304347826]","[17, 12, 11]",0.6455884337425232,0.75,0.2405063291139241
1,4,0.5498251114572797,0.5428571428571428,40,0.475,0.43672014260249553,0.3636363636363636,"[0.7647058823529411, 0.0, 0.5454545454545454]","[0.48148148148148145, 0.0, 0.46153846153846156]","[0.5909090909090909, 0.0, 0.4999999999999999]","[17, 12, 11]",0.6503879606723786,0.75,0.24764890282131657
1,5,0.5439811434064593,0.5142857142857142,40,0.525,0.49732620320855614,0.4114774114774115,"[0.7647058823529411, 0.0, 0.7272727272727273]","[0.52, 0.0, 0.5333333333333333]","[0.6190476190476191, 0.0, 0.6153846153846153]","[17, 12, 11]",0.6357921302318573,0.65,0.3846153846153846
1,6,0.5357837166104998,0.5571428571428572,40,0.475,0.46880570409982175,0.3726851851851851,"[0.5882352941176471, 0.0, 0.8181818181818182]","[0.5263157894736842, 0.0, 0.42857142857142855]","[0.5555555555555555, 0.0, 0.5625]","[17, 12, 11]",0.6599309265613555,0.75,0.3002915451895043
1,7,0.5138695367744991,0.5428571428571428,40,0.4,0.40998217468805703,0.3125,"[0.4117647058823529, 0.0, 0.8181818181818182]","[0.4666666666666667, 0.0, 0.36]","[0.43749999999999994, 0.0, 0.5]","[17, 12, 11]",0.7212526202201843,0.9,0.15492957746478875
1,8,0.4789320281573704,0.6,40,0.4,0.40998217468805703,0.3125,"[0.4117647058823529, 0.0, 0.8181818181818182]","[0.4666666666666667, 0.0, 0.36]","[0.43749999999999994, 0.0, 0.5]","[17, 12, 11]",0.7023208379745484,0.9,0.15492957746478875
1,9,0.5263745324952261,0.5285714285714286,40,0.45,0.40641711229946526,0.33752012882447663,"[0.7647058823529411, 0.0, 0.45454545454545453]","[0.4642857142857143, 0.0, 0.4166666666666667]","[0.5777777777777777, 0.0, 0.43478260869565216]","[17, 12, 11]",0.6450814425945282,0.8,0.17721518987341778
1,10,0.4702760219573975,0.5857142857142857,40,0.5,0.47771836007130125,0.39265281541704306,"[0.7058823529411765, 0.0, 0.7272727272727273]","[0.5, 0.0, 0.5]","[0.5853658536585366, 0.0, 0.5925925925925926]","[17, 12, 11]",0.6617121994495392,0.7,0.3292682926829268
1,11,0.4290291019848415,0.6142857142857143,40,0.5,0.49910873440285203,0.3924963924963925,"[0.5882352941176471, 0.0, 0.9090909090909091]","[0.5555555555555556, 0.0, 0.45454545454545453]","[0.5714285714285715, 0.0, 0.6060606060606061]","[17, 12, 11]",0.6947782039642334,0.7,0.36416184971098264
1,12,0.4394826556955065,0.5857142857142857,40,0.575,0.5579322638146168,0.4502923976608187,"[0.7647058823529411, 0.0, 0.9090909090909091]","[0.6190476190476191, 0.0, 0.5263157894736842]","[0.6842105263157895, 0.0, 0.6666666666666666]","[17, 12, 11]",0.6727054953575134,0.55,0.5252225519287834
