epoch,loss,accuracy
1,0.704392886472785,0.5460869565217391
2,0.6898439865526945,0.5826086956521739
3,0.681606257998425,0.5947826086956521
4,0.6918458385052888,0.5860869565217391
5,0.6822221304022748,0.6069565217391304
