epoch,loss,accuracy
1,0.6358368541883386,0.591304347826087
2,0.6298044951065727,0.6608695652173913
3,0.6287743314452793,0.6608695652173913
4,0.6264783076618029,0.6608695652173913
5,0.6144900583702585,0.6608695652173913
6,0.6274912803069405,0.6608695652173913
7,0.6159181309782941,0.6695652173913044
8,0.6180514760639356,0.6695652173913044
