inner_fold,epoch,train_loss,train_accuracy,validation_n,validation_accuracy,validation_balanced_accuracy,validation_macro_f1,validation_per_class_recall,validation_per_class_precision,validation_per_class_f1,validation_support,validation_loss,validation_mae,validation_quadratic_weighted_kappa
1,1,0.6872839220364888,0.56,35,0.5428571428571428,0.6174242424242424,0.542483660130719,"[0.4166666666666667, 0.8181818181818182]","[0.8333333333333334, 0.391304347826087]","[0.5555555555555556, 0.5294117647058824]","[24, 11]",0.6980840819222587,0.45714285714285713,0.18128654970760238
1,2,0.6874819056193033,0.4666666666666667,35,0.4,0.5378787878787878,0.3818334735071488,"[0.16666666666666666, 0.9090909090909091]","[0.8, 0.3333333333333333]","[0.27586206896551724, 0.4878048780487804]","[24, 11]",0.7010674663952419,0.6,0.05161290322580658
1,3,0.7208209959665934,0.41333333333333333,35,0.42857142857142855,0.4356060606060606,0.41666666666666663,"[0.4166666666666667, 0.45454545454545453]","[0.625, 0.2631578947368421]","[0.5, 0.3333333333333333]","[24, 11]",0.6943013037954058,0.5714285714285714,-0.10759493670886067
1,4,0.6888885037104289,0.5866666666666667,35,0.5142857142857142,0.4734848484848485,0.47111111111111115,"[0.5833333333333334, 0.36363636363636365]","[0.6666666666666666, 0.2857142857142857]","[0.6222222222222222, 0.32]","[24, 11]",0.6904857090541294,0.4857142857142857,-0.04938271604938271
1,5,0.6925619697570801,0.6133333333333333,35,0.6857142857142857,0.5246212121212122,0.4804318488529016,"[0.9583333333333334, 0.09090909090909091]","[0.696969696969697, 0.5]","[0.8070175438596493, 0.15384615384615385]","[24, 11]",0.6858664410454887,0.3142857142857143,0.06326034063260344
1,6,0.6804212037722269,0.7066666666666667,35,0.6857142857142857,0.5,0.4067796610169492,"[1.0, 0.0]","[0.6857142857142857, 0.0]","[0.8135593220338984, 0.0]","[24, 11]",0.6862315842083522,0.3142857142857143,0.0
1,7,0.6885588256518046,0.6933333333333334,35,0.6857142857142857,0.5,0.4067796610169492,"[1.0, 0.0]","[0.6857142857142857, 0.0]","[0.8135593220338984, 0.0]","[24, 11]",0.6871054138456072,0.3142857142857143,0.0
1,8,0.6832758021354676,0.6666666666666666,35,0.6571428571428571,0.4791666666666667,0.39655172413793105,"[0.9583333333333334, 0.0]","[0.6764705882352942, 0.0]","[0.7931034482758621, 0.0]","[24, 11]",0.6885761959212167,0.34285714285714286,-0.05527638190954787
1,9,0.6941858577728272,0.68,35,0.6857142857142857,0.5,0.4067796610169492,"[1.0, 0.0]","[0.6857142857142857, 0.0]","[0.8135593220338984, 0.0]","[24, 11]",0.6879771964890616,0.3142857142857143,0.0
1,10,0.6834329644838969,0.7066666666666667,35,0.6857142857142857,0.5,0.4067796610169492,"[1.0, 0.0]","[0.6857142857142857, 0.0]","[0.8135593220338984, 0.0]","[24, 11]",0.6877014415604727,0.3142857142857143,0.0
1,11,0.6833538929621379,0.7333333333333333,35,0.6857142857142857,0.5,0.4067796610169492,"[1.0, 0.0]","[0.6857142857142857, 0.0]","[0.8135593220338984, 0.0]","[24, 11]",0.6880610244614738,0.3142857142857143,0.0
2,1,0.7645734969774882,0.3333333333333333,35,0.3142857142857143,0.5,0.2391304347826087,"[0.0, 1.0]","[0.0, 0.3142857142857143]","[0.0, 0.4782608695652174]","[24, 11]",0.7196997880935669,0.6857142857142857,0.0
2,2,0.7087541532516479,0.38666666666666666,35,0.42857142857142855,0.5340909090909092,0.42434210526315785,"[0.25, 0.8181818181818182]","[0.75, 0.3333333333333333]","[0.375, 0.4736842105263157]","[24, 11]",0.6903637869017465,0.5714285714285714,0.048913043478260976
2,3,0.7076390059789022,0.5066666666666667,35,0.5714285714285714,0.5151515151515151,0.5143385753931544,"[0.6666666666666666, 0.36363636363636365]","[0.6956521739130435, 0.3333333333333333]","[0.6808510638297872, 0.34782608695652173]","[24, 11]",0.6842953954424177,0.42857142857142855,0.02957486136783727
2,4,0.6782278776168823,0.64,35,0.6857142857142857,0.5,0.4067796610169492,"[1.0, 0.0]","[0.6857142857142857, 0.0]","[0.8135593220338984, 0.0]","[24, 11]",0.687224635056087,0.3142857142857143,0.0
2,5,0.7089945507049561,0.6266666666666667,35,0.6571428571428571,0.5284090909090909,0.5138888888888888,"[0.875, 0.18181818181818182]","[0.7, 0.4]","[0.7777777777777777, 0.25000000000000006]","[24, 11]",0.6849155408995492,0.34285714285714286,0.06666666666666665
2,6,0.6847640363375346,0.5333333333333333,35,0.6857142857142857,0.5984848484848485,0.6026831785345718,"[0.8333333333333334, 0.36363636363636365]","[0.7407407407407407, 0.5]","[0.7843137254901961, 0.4210526315789474]","[24, 11]",0.6839510985783168,0.3142857142857143,0.212678936605317
2,7,0.6881769021352132,0.52,35,0.6857142857142857,0.5984848484848485,0.6026831785345718,"[0.8333333333333334, 0.36363636363636365]","[0.7407407407407407, 0.5]","[0.7843137254901961, 0.4210526315789474]","[24, 11]",0.6866562860352653,0.3142857142857143,0.212678936605317
2,8,0.6816985440254212,0.6133333333333333,35,0.6571428571428571,0.5284090909090909,0.5138888888888888,"[0.875, 0.18181818181818182]","[0.7, 0.4]","[0.7777777777777777, 0.25000000000000006]","[24, 11]",0.6870776517050606,0.34285714285714286,0.06666666666666665
2,9,0.722394909063975,0.56,35,0.6571428571428571,0.5284090909090909,0.5138888888888888,"[0.875, 0.18181818181818182]","[0.7, 0.4]","[0.7777777777777777, 0.25000000000000006]","[24, 11]",0.6875267233167376,0.34285714285714286,0.06666666666666665
2,10,0.6864119434356689,0.6266666666666667,35,0.6571428571428571,0.5284090909090909,0.5138888888888888,"[0.875, 0.18181818181818182]","[0.7, 0.4]","[0.7777777777777777, 0.25000000000000006]","[24, 11]",0.6864649261747088,0.34285714285714286,0.06666666666666665
2,11,0.7003524541854859,0.5466666666666666,35,0.6285714285714286,0.48295454545454547,0.44848484848484843,"[0.875, 0.09090909090909091]","[0.6774193548387096, 0.25]","[0.7636363636363636, 0.13333333333333333]","[24, 11]",0.688037041255406,0.37142857142857144,-0.041189931350114506
2,12,0.6987935503323873,0.56,35,0.6,0.46212121212121215,0.4328703703703704,"[0.8333333333333334, 0.09090909090909091]","[0.6666666666666666, 0.2]","[0.7407407407407408, 0.12500000000000003]","[24, 11]",0.6898424557277134,0.4,-0.0888888888888888
2,13,0.6809640049934387,0.6,35,0.6285714285714286,0.48295454545454547,0.44848484848484843,"[0.875, 0.09090909090909091]","[0.6774193548387096, 0.25]","[0.7636363636363636, 0.13333333333333333]","[24, 11]",0.6881939462253026,0.37142857142857144,-0.041189931350114506
2,14,0.6911674976348877,0.5866666666666667,35,0.6857142857142857,0.5984848484848485,0.6026831785345718,"[0.8333333333333334, 0.36363636363636365]","[0.7407407407407407, 0.5]","[0.7843137254901961, 0.4210526315789474]","[24, 11]",0.6858709403446742,0.3142857142857143,0.212678936605317
2,15,0.6741989350318909,0.64,35,0.6571428571428571,0.5776515151515151,0.58,"[0.7916666666666666, 0.36363636363636365]","[0.7307692307692307, 0.4444444444444444]","[0.76, 0.39999999999999997]","[24, 11]",0.6837548732757568,0.34285714285714286,0.1633466135458167
2,16,0.6859740996360779,0.6133333333333333,35,0.6,0.5606060606060606,0.556159420289855,"[0.6666666666666666, 0.45454545454545453]","[0.7272727272727273, 0.38461538461538464]","[0.6956521739130435, 0.41666666666666663]","[24, 11]",0.6817608645984105,0.4,0.1155234657039712
3,1,0.7264510682650975,0.6857142857142857,40,0.7,0.5,0.4117647058823529,"[1.0, 0.0]","[0.7, 0.0]","[0.8235294117647058, 0.0]","[28, 12]",0.6983792841434479,0.3,0.0
