fold,experiment,C,balanced_accuracy,macro_f1,negative_log_likelihood,code_C,face_C,alpha_face
1,fusion_raw,,0.2680509413067553,0.26771387816163933,1.5502212517869367,1.0,0.01,1.0
1,fusion_raw,,0.6284745293466224,0.6299907878483345,0.7778694864031868,1.0,0.1,0.0
1,fusion_raw,,0.4277685492801772,0.4219551282051282,1.256328168814487,1.0,0.1,0.5
1,fusion_raw,,0.2481104651162791,0.24869281045751632,2.4251663000881756,1.0,0.1,1.0
1,fusion_raw,,0.6284745293466224,0.6299907878483345,0.7778694864031868,1.0,1.0,0.0
1,fusion_raw,,0.3923241971207087,0.38561934630483014,1.7054031126282994,1.0,1.0,0.5
1,fusion_raw,,0.23681478405315615,0.23400887191004946,3.545384866193455,1.0,1.0,1.0
1,fusion_trial_delta,,0.6284745293466224,0.6299907878483345,0.9707428122346266,0.01,0.01,0.0
1,fusion_trial_delta,,0.41492940199335554,0.408961819280045,1.1369164285141053,0.01,0.01,0.5
1,fusion_trial_delta,,0.35710825027685494,0.3569023569023569,1.4834369618110066,0.01,0.01,1.0
1,fusion_trial_delta,,0.6284745293466224,0.6299907878483345,0.9707428122346266,0.01,0.1,0.0
1,fusion_trial_delta,,0.33539590254706536,0.33215372198423043,1.4303945807345795,0.01,0.1,0.5
1,fusion_trial_delta,,0.3198920265780731,0.3178195334927386,2.303016589106133,0.01,0.1,1.0
1,fusion_trial_delta,,0.6284745293466224,0.6299907878483345,0.9707428122346266,0.01,1.0,0.0
1,fusion_trial_delta,,0.31214008859357695,0.3102693602693603,1.8707100647688846,0.01,1.0,0.5
1,fusion_trial_delta,,0.28444767441860463,0.28250173820277796,3.3660855159630185,0.01,1.0,1.0
1,fusion_trial_delta,,0.6284745293466224,0.6299907878483345,0.8006087129537368,0.1,0.01,0.0
1,fusion_trial_delta,,0.4891334440753045,0.48023643337735017,0.9949052147838909,0.1,0.01,0.5
1,fusion_trial_delta,,0.35710825027685494,0.3569023569023569,1.4834369618110066,0.1,0.01,1.0
1,fusion_trial_delta,,0.6284745293466224,0.6299907878483345,0.8006087129537368,0.1,0.1,0.0
1,fusion_trial_delta,,0.41492940199335554,0.4091497056571896,1.2735217079273657,0.1,0.1,0.5
1,fusion_trial_delta,,0.3198920265780731,0.3178195334927386,2.303016589106133,0.1,0.1,1.0
1,fusion_trial_delta,,0.6284745293466224,0.6299907878483345,0.8006087129537368,0.1,1.0,0.0
1,fusion_trial_delta,,0.3735049833887043,0.369949740809936,1.7022643797547627,0.1,1.0,0.5
1,fusion_trial_delta,,0.28444767441860463,0.28250173820277796,3.3660855159630185,0.1,1.0,1.0
1,fusion_trial_delta,,0.6284745293466224,0.6299907878483345,0.7778694864031868,1.0,0.01,0.0
1,fusion_trial_delta,,0.5341016057585825,0.529313973063973,0.9076353026804487,1.0,0.01,0.5
1,fusion_trial_delta,,0.35710825027685494,0.3569023569023569,1.4834369618110066,1.0,0.01,1.0
1,fusion_trial_delta,,0.6284745293466224,0.6299907878483345,0.7778694864031868,1.0,0.1,0.0
1,fusion_trial_delta,,0.4581256921373201,0.4521891910886218,1.1631709138049673,1.0,0.1,0.5
1,fusion_trial_delta,,0.3198920265780731,0.3178195334927386,2.303016589106133,1.0,0.1,1.0
1,fusion_trial_delta,,0.6284745293466224,0.6299907878483345,0.7778694864031868,1.0,1.0,0.0
1,fusion_trial_delta,,0.3916735880398671,0.3874222967268448,1.5688314928587865,1.0,1.0,0.5
1,fusion_trial_delta,,0.28444767441860463,0.28250173820277796,3.3660855159630185,1.0,1.0,1.0
1,fusion_water_delta,,0.6284745293466224,0.6299907878483345,0.9707428122346266,0.01,0.01,0.0
1,fusion_water_delta,,0.4157945736434108,0.4161852233733217,1.1687096948243945,0.01,0.01,0.5
1,fusion_water_delta,,0.3830149501661129,0.3848493848493848,1.5563339010591963,0.01,0.01,1.0
1,fusion_water_delta,,0.6284745293466224,0.6299907878483345,0.9707428122346266,0.01,0.1,0.0
1,fusion_water_delta,,0.3943106312292359,0.39456596035543406,1.485983940498558,0.01,0.1,0.5
1,fusion_water_delta,,0.3692829457364341,0.3690201829736714,2.436059128839708,0.01,0.1,1.0
1,fusion_water_delta,,0.6284745293466224,0.6299907878483345,0.9707428122346266,0.01,1.0,0.0
1,fusion_water_delta,,0.3588662790697674,0.35808924061407993,1.9717714352351994,0.01,1.0,0.5
1,fusion_water_delta,,0.3588662790697674,0.3583366753206549,3.5962998847627627,0.01,1.0,1.0
1,fusion_water_delta,,0.6284745293466224,0.6299907878483345,0.8006087129537368,0.1,0.01,0.0
1,fusion_water_delta,,0.49864341085271313,0.495906432748538,1.0331702028126197,0.1,0.01,0.5
1,fusion_water_delta,,0.3830149501661129,0.3848493848493848,1.5563339010591963,0.1,0.01,1.0
1,fusion_water_delta,,0.6284745293466224,0.6299907878483345,0.8006087129537368,0.1,0.1,0.0
1,fusion_water_delta,,0.46165559246954596,0.4629936273771891,1.3366691096872805,0.1,0.1,0.5
1,fusion_water_delta,,0.3692829457364341,0.3690201829736714,2.436059128839708,0.1,0.1,1.0
1,fusion_water_delta,,0.6284745293466224,0.6299907878483345,0.8006087129537368,0.1,1.0,0.0
1,fusion_water_delta,,0.4202311738648948,0.42066282583523956,1.8097641625278473,0.1,1.0,0.5
1,fusion_water_delta,,0.3588662790697674,0.3583366753206549,3.5962998847627627,0.1,1.0,1.0
1,fusion_water_delta,,0.6284745293466224,0.6299907878483345,0.7778694864031868,1.0,0.01,0.0
1,fusion_water_delta,,0.5349806201550388,0.535964432744379,0.9509980252816339,1.0,0.01,0.5
1,fusion_water_delta,,0.3830149501661129,0.3848493848493848,1.5563339010591963,1.0,0.01,1.0
1,fusion_water_delta,,0.6284745293466224,0.6299907878483345,0.7778694864031868,1.0,0.1,0.0
1,fusion_water_delta,,0.4849114064230344,0.48497164935521103,1.234782418550491,1.0,0.1,0.5
1,fusion_water_delta,,0.3692829457364341,0.3690201829736714,2.436059128839708,1.0,0.1,1.0
1,fusion_water_delta,,0.6284745293466224,0.6299907878483345,0.7778694864031868,1.0,1.0,0.0
1,fusion_water_delta,,0.46165559246954596,0.4623899492320545,1.6858495439372196,1.0,1.0,0.5
1,fusion_water_delta,,0.3588662790697674,0.3583366753206549,3.5962998847627627,1.0,1.0,1.0
