epoch,loss,accuracy
1,0.6410045282407241,0.5545454545454546
2,0.6454942215572704,0.5545454545454546
3,0.6414401390335777,0.6363636363636364
4,0.6359403339299289,0.6363636363636364
5,0.6361656058918346,0.6545454545454545
